symbol,timeframe,scenario,entryAt,direction,bigbar,chopCut,alignCut,dedupCut,touchStatus,touchNetR,closeStatus,closeNetR,confirmStatus,confirmNetR,exit141R,exitCanonR,touchDelayBars,tpDistRatio,fixed1R,fixed15R,fixed2R,fixed3R
BTC/USDT,30m,ote,1764037800000,long,false,true,false,true,entered,0.2567168409300852,entered,0.0593157391963631,entered,0.0593157391963631,0.778241013958077,1.4142461030166011,17,0.27226463104325715,0.9843066628130366,1.4842066628130366,1.9841066628130366,-1.0341600086706677
BTC/USDT,30m,deep,1764081000000,long,false,true,false,true,entered,1.5860215627514225,entered,0.9033729402151673,entered,0.8679992248061945,2.6591053323849305,3.9677440758404234,41,1.6178010471204098,0.9683440758404367,1.4682440758404367,1.9681440758404367,2.9679440758404367
BTC/USDT,30m,ote,1764345600000,long,true,true,false,true,entered,0.2398451347235825,missed-tp,0,missed-tp,0,-1.0721213476353066,-1.0721213476353066,4,0.2722646310432607,-1.0721213476353066,-1.0721213476353066,-1.0721213476353066,-1.0721213476353066
BTC/USDT,30m,deep,1764347400000,long,false,true,false,true,entered,-1.1481847624119124,entered,-1.270294973375932,entered,-1.6037244878513746,-1.1481847624119124,-1.1481847624119124,5,1.6178010471204074,0.9336289944835945,-1.1481847624119124,-1.1481847624119124,-1.1481847624119124
BTC/USDT,30m,ote,1764671400000,short,false,true,false,true,entered,-1.014984737305241,entered,-1.0216205782604229,entered,-1.0219507448158385,-1.014984737305241,-1.014984737305241,60,0.2722646310432559,-1.014984737305241,-1.014984737305241,-1.014984737305241,-1.014984737305241
BTC/USDT,30m,ote,1764874800000,long,false,true,false,true,entered,0.2672566555037823,entered,0.23441681229967246,entered,0.1380063699344001,0.7887808285317733,0.38881770132596083,76,0.2722646310432584,-1.0104454258798516,-1.0104454258798516,-1.0104454258798516,-1.0104454258798516
BTC/USDT,30m,ote,1765377000000,long,false,false,false,true,entered,0.26286515398563937,entered,0.19483897710667386,entered,0.16472414472590774,-1.020326304295668,-1.020326304295668,45,0.27226463104325604,-1.020326304295668,-1.020326304295668,-1.020326304295668,-1.020326304295668
BTC/USDT,30m,ote,1765760400000,short,false,false,false,true,entered,0.2352694627241111,missed-tp,0,missed-tp,0,-1.0840616478020533,-1.0840616478020533,6,0.2722646310432595,-1.0840616478020533,-1.0840616478020533,-1.0840616478020533,-1.0840616478020533
BTC/USDT,30m,deep,1765762200000,short,false,false,false,true,entered,-1.17317606066077,entered,-1.2833912836767054,missed-stop,0,-1.17317606066077,-1.17317606066077,7,1.61780104712043,0.9235439730396579,-1.17317606066077,-1.17317606066077,-1.17317606066077
BTC/USDT,30m,ote,1765981800000,short,false,true,false,true,entered,0.2657117164326494,missed-tp,0,missed-tp,0,0.7874445408601305,0.3862889819511468,94,0.2722646310432571,-1.0155665769578368,-1.0155665769578368,-1.0155665769578368,-1.0155665769578368
BTC/USDT,30m,ote,1765899000000,short,false,true,false,true,entered,0.2668750722041855,entered,0.2321423225104633,entered,0.20749123173277767,-1.0129490264718808,-1.0129490264718808,44,0.27226463104325715,-1.0129490264718808,-1.0129490264718808,-1.0129490264718808,-1.0129490264718808
BTC/USDT,30m,ote,1765985400000,long,true,true,false,true,entered,0.24972681674967723,missed-tp,0,missed-tp,0,0.7712509897776616,0.36033171335054087,1,0.2722646310432547,0.9773166386326311,-1.0498875630765798,-1.0498875630765798,-1.0498875630765798
BTC/USDT,30m,deep,1765987200000,long,true,true,false,true,entered,-1.1024367135554767,entered,-1.7208299104477611,entered,-1.1537344582593227,-1.1024367135554767,-1.1024367135554767,2,1.6178010471204338,0.9539614606420104,-1.1024367135554767,-1.1024367135554767,-1.1024367135554767
BTC/USDT,30m,ote,1766046600000,short,false,true,false,true,entered,0.26178244933210915,entered,0.20372017909751172,entered,0.3502792146596868,0.7835152737595876,0.3799039229127681,27,0.27226463104325666,-1.0244074279340514,-1.0244074279340514,-1.0244074279340514,-1.0244074279340514
BTC/USDT,30m,deep,1766064600000,short,false,true,false,true,entered,1.5960214795157972,entered,1.6458475628527518,entered,1.2006861737878112,2.669534568521024,1.309901265469721,37,1.6178010471204094,0.9780968721859635,1.4781968721859637,1.9782968721859637,-1.0504320375815819
BTC/USDT,30m,ote,1766113200000,short,true,true,true,true,entered,-1.0193586769833085,entered,-1.0382208958897368,entered,-1.0354442473072198,-1.0193586769833085,-1.0193586769833085,14,0.27226463104325516,-1.0193586769833085,-1.0193586769833085,-1.0193586769833085,-1.0193586769833085
BTC/USDT,30m,deep,1766127600000,short,false,true,true,true,entered,-1.0400437699185354,entered,-1.0505906872085953,entered,-1.0468327747510802,-1.0400437699185354,-1.0400437699185354,22,1.6178010471204118,-1.0400437699185354,-1.0400437699185354,-1.0400437699185354,-1.0400437699185354
BTC/USDT,30m,ote,1766430000000,long,false,true,false,true,entered,0.26395916548146164,entered,0.3202760946223934,entered,0.4867367120719151,0.7854833385094534,1.4214884275679778,14,0.27226463104325743,0.991548987364413,1.491448987364411,1.9913489873644128,-1.017864778430071
BTC/USDT,30m,ote,1767720600000,long,false,true,false,true,entered,0.2251209974060967,missed-tp,0,missed-tp,0,0.7466451704340759,0.3203472569172234,82,0.27226463104325155,0.9527108192890538,1.4526108192890443,1.9525108192890537,-1.1052506565996292
BTC/USDT,30m,deep,1767798000000,long,false,true,false,true,entered,1.521010219793706,missed-tp,0,missed-tp,0,-1.216351351013897,-1.216351351013897,125,1.6178010471204178,0.9033327328827123,1.4032327328827316,1.9031327328827123,-1.216351351013897
BTC/USDT,30m,ote,1767810600000,long,false,true,false,true,entered,0.26658527353457473,entered,0.2621377341520917,entered,0.2591486997416508,0.7881094465625658,0.3877267056259997,130,0.27226463104325727,0.9941750954175261,-1.0119560353105663,-1.0119560353105663,-1.0119560353105663
BTC/USDT,30m,ote,1767720600000,long,false,true,false,true,entered,0.26710972504009645,entered,0.2685120072839329,entered,0.19929265243418062,0.7886338980680866,0.3885789393224711,51,0.27226463104325815,-1.0107760194231443,-1.0107760194231443,-1.0107760194231443,-1.0107760194231443
BTC/USDT,30m,ote,1767972600000,short,false,true,false,true,entered,0.2600027716400583,missed-tp,0,missed-tp,0,-1.0284117027411712,-1.0284117027411712,89,0.2722646310432591,-1.0284117027411712,-1.0284117027411712,-1.0284117027411712,-1.0284117027411712
BTC/USDT,30m,ote,1768206600000,long,true,true,false,true,entered,0.22439259399483596,missed-tp,0,missed-tp,0,-1.106889564274999,-1.106889564274999,15,0.27226463104326637,-1.106889564274999,-1.106889564274999,-1.106889564274999,-1.106889564274999
BTC/USDT,30m,deep,1768206600000,long,false,true,false,true,entered,1.519511463036435,missed-tp,0,missed-tp,0,-1.2197235537176627,-1.2197235537176627,15,1.6178010471203759,0.9018339761254832,1.401733976125503,1.9016339761254832,-1.2197235537176627
BTC/USDT,30m,ote,1768203000000,long,false,true,false,true,entered,-1.0540238443264327,entered,-1.0987224156692064,entered,-1.095559450921399,-1.0540238443264327,-1.0540238443264327,9,0.27226463104325477,-1.0540238443264327,-1.0540238443264327,-1.0540238443264327,-1.0540238443264327
BTC/USDT,30m,deep,1768206600000,long,false,true,false,true,entered,-1.1109474912056976,entered,-1.200439689578716,entered,-1.187261597633136,-1.1109474912056976,-1.1109474912056976,11,1.6178010471204365,-1.1109474912056976,-1.1109474912056976,-1.1109474912056976,-1.1109474912056976
BTC/USDT,30m,ote,1768575600000,long,false,true,false,true,entered,-1.0140876727620558,entered,-1.0237039033731035,entered,-1.0230724236726654,-1.0140876727620558,-1.0140876727620558,95,0.2722646310432556,-1.0140876727620558,-1.0140876727620558,-1.0140876727620558,-1.0140876727620558
BTC/USDT,30m,ote,1769020200000,short,false,true,false,true,entered,-1.0366879157615414,entered,-1.0580654280948851,entered,-1.1414965246636772,-1.0366879157615414,-1.0366879157615414,3,0.27226463104325915,-1.0366879157615414,-1.0366879157615414,-1.0366879157615414,-1.0366879157615414
BTC/USDT,30m,deep,1769022000000,short,false,true,false,true,entered,-1.07570026646223,entered,-1.1283066110659077,entered,-1.1414965246636772,-1.07570026646223,-1.07570026646223,4,1.6178010471204347,0.966866548239009,-1.07570026646223,-1.07570026646223,-1.07570026646223
BTC/USDT,30m,ote,1769196600000,long,false,false,false,true,entered,0.2400578100047764,missed-tp,0,missed-tp,0,-1.071642828252614,-1.071642828252614,5,0.272264631043258,-1.071642828252614,-1.071642828252614,-1.071642828252614,-1.071642828252614
BTC/USDT,30m,deep,1769304600000,long,false,false,false,true,entered,-1.1472001649386254,entered,-1.2039835820895533,entered,-1.3073353290450294,-1.1472001649386254,-1.1472001649386254,65,1.6178010471204343,-1.1472001649386254,-1.1472001649386254,-1.1472001649386254,-1.1472001649386254
BTC/USDT,30m,ote,1769486400000,short,false,false,false,true,entered,0.2683458142693479,entered,0.23836089578044242,entered,0.20399386237419362,0.7900786386968284,1.4263381806815623,65,0.2722646310432574,0.9962267302998818,1.496326730299882,1.996426730299882,2.9966267302998815
BTC/USDT,30m,ote,1770148800000,short,false,true,false,true,entered,0.26423257596671773,missed-tp,0,missed-tp,0,0.7859654003942003,1.422224942378933,3,0.2722646310432569,0.9921134919972522,1.492213491997254,1.992313491997252,2.992513491997252
BTC/USDT,30m,ote,1770229800000,short,false,false,false,true,entered,0.26308120893977344,entered,0.12471322697729281,entered,0.04524318473003083,0.7848140333672516,1.4210735753519859,2,0.27226463104325554,0.9909621249703093,1.4910621249703093,1.9911621249703093,2.9913621249703093
BTC/USDT,30m,ote,1770935400000,short,false,true,false,true,entered,-1.0291656235194089,entered,-1.0444045887119568,entered,-1.0439981651804475,-1.0291656235194089,-1.0291656235194089,9,0.2722646310432533,-1.0291656235194089,-1.0291656235194089,-1.0291656235194089,-1.0291656235194089
BTC/USDT,30m,deep,1770987600000,short,false,true,false,true,entered,-1.0602224609587836,entered,-1.0878980011104937,entered,-1.0827836065573768,-1.0602224609587836,-1.0602224609587836,38,1.6178010471204116,-1.0602224609587836,-1.0602224609587836,-1.0602224609587836,-1.0602224609587836
BTC/USDT,30m,ote,1771144200000,long,false,false,false,true,entered,0.24656067187255418,missed-tp,0,missed-tp,0,-1.057011389050128,-1.057011389050128,2,0.27226463104326415,-1.057011389050128,-1.057011389050128,-1.057011389050128,-1.057011389050128
BTC/USDT,30m,deep,1771158600000,long,true,false,false,true,entered,-1.1170946382026181,entered,-1.7996206270627253,missed-stop,0,-1.1170946382026181,-1.1170946382026181,10,1.6178010471204107,0.947446827465503,-1.1170946382026181,-1.1170946382026181,-1.1170946382026181
BTC/USDT,30m,ote,1771243200000,short,false,true,false,true,entered,0.2566699073838405,entered,0.48666644007884263,missed-tp,0,0.7784027318113232,0.37159604224683346,36,0.2722646310432569,0.9845508234143749,1.4846508234143792,1.984750823414375,2.984950823414375
BTC/USDT,30m,deep,1771246800000,short,false,true,false,true,entered,1.585501956030623,missed-tp,0,missed-tp,0,2.6590150450358614,3.968177348700782,38,1.617801047120417,0.967577348700782,1.467677348700782,1.967777348700782,2.967977348700782
BTC/USDT,30m,ote,1771273800000,short,false,true,false,true,entered,0.2555760256269649,entered,0.26076020599250205,entered,0.2553562558269598,0.7773088500544474,0.3698184843919117,9,0.2722646310432558,0.9834569416575003,1.4835569416575003,1.9836569416575003,2.9838569416575003
BTC/USDT,30m,ote,1771344000000,short,false,true,false,true,entered,0.25491314052730757,entered,0.11285619124985269,entered,0.10510217804667579,0.7766459649547842,0.3687412961049629,2,0.2722646310432582,0.9827940565578407,1.4828940565578408,1.9829940565578408,2.9831940565578408
BTC/USDT,30m,ote,1771473600000,short,false,true,false,true,entered,0.253892868440955,entered,0.13736886954311706,entered,0.13736886954311706,0.7756256928684337,0.36708335396464814,18,0.2722646310432519,-1.0421589849391375,-1.0421589849391375,-1.0421589849391375,-1.0421589849391375
BTC/USDT,30m,ote,1771839000000,short,false,true,false,true,entered,0.2665558713682369,entered,0.27046507000898473,entered,0.25869471387634757,0.7882886957957178,0.3876607337214751,16,0.27226463104325827,-1.0136672283527675,-1.0136672283527675,-1.0136672283527675,-1.0136672283527675
BTC/USDT,30m,ote,1772118000000,long,false,true,false,true,entered,0.26633735725557356,entered,0.26227602769839653,entered,0.15956373770624416,0.7878615302835639,0.38732384167262374,44,0.2722646310432562,0.993927179138526,1.4938271791385245,1.993727179138526,2.993527179138526
BTC/USDT,30m,ote,1772062200000,long,false,true,false,true,entered,0.2671584928234621,entered,0.21883107480002972,entered,0.15837968597503646,0.7886826658514533,0.38865818697044135,10,0.2722646310432577,0.9947483147064131,1.4946483147064142,1.994548314706413,-1.0106662919105707
BTC/USDT,30m,ote,1772303400000,short,false,true,false,true,entered,-1.0149842395175914,entered,-1.0230514784294715,entered,-1.0220475221095147,-1.0149842395175914,-1.0149842395175914,24,0.27226463104325926,-1.0149842395175914,-1.0149842395175914,-1.0149842395175914,-1.0149842395175914
BTC/USDT,30m,ote,1772285400000,short,false,true,false,true,entered,-1.0126658266264659,entered,-1.0191800284004462,entered,-1.0179906087885262,-1.0126658266264659,-1.0126658266264659,13,0.2722646310432564,-1.0126658266264659,-1.0126658266264659,-1.0126658266264659,-1.0126658266264659
BTC/USDT,30m,ote,1772395200000,long,false,true,false,true,entered,0.26116389473146095,entered,0.2901542486231297,entered,0.14520111361167287,0.7826880677594485,1.4186931568179735,48,0.2722646310432586,0.988753716614411,1.488653716614411,1.988553716614411,2.988353716614411
BTC/USDT,30m,ote,1772530200000,long,false,true,false,true,entered,0.2541839243229613,entered,0.13314140941690053,entered,0.13314140941690053,0.7757080973509557,0.36757451315713,37,0.2722646310432569,0.9817737462059131,1.4816737462059082,1.981573746205913,2.981373746205913
BTC/USDT,30m,ote,1772526600000,long,false,true,false,true,entered,0.2656575978985331,entered,0.28938729590303686,entered,0.4165150178817064,0.7871817709265215,0.38621923271743025,34,0.27226463104325777,0.993247419781484,1.493147419781484,1.993047419781484,2.992847419781484
BTC/USDT,30m,ote,1772771400000,long,false,false,false,true,entered,0.2683714531417448,entered,0.21820273866238424,entered,0.2480635467648218,0.7898956261697345,0.3906292474876509,74,0.27226463104325693,0.9959612750246967,1.4958612750246967,-1.0079371311944327,-1.0079371311944327
BTC/USDT,30m,ote,1773034200000,short,false,true,false,true,entered,-1.0107038386664124,entered,-1.0160827065356408,entered,-1.0150552927945042,-1.0107038386664124,-1.0107038386664124,14,0.2722646310432575,-1.0107038386664124,-1.0107038386664124,-1.0107038386664124,-1.0107038386664124
BTC/USDT,30m,ote,1773228600000,long,false,false,false,true,entered,0.244022003557035,missed-tp,0,missed-tp,0,0.7655461765850173,1.401551265643537,65,0.27226463104324766,0.9716118254399959,1.4715118254399961,1.971411825439996,2.971211825439996
BTC/USDT,30m,ote,1773439200000,long,false,true,false,true,entered,0.25339240468602914,missed-tp,0,missed-tp,0,0.7749165777140232,1.4109216667725497,43,0.2722646310432613,0.9809822265689765,1.4808822265689814,1.9807822265689765,2.9805822265689765
BTC/USDT,30m,ote,1774263600000,short,false,false,false,true,entered,0.267245508398098,missed-tp,0,missed-tp,0,0.7889783328255782,0.3887813938950015,70,0.2722646310432561,-1.0121155450355752,-1.0121155450355752,-1.0121155450355752,-1.0121155450355752
BTC/USDT,30m,ote,1774234800000,short,false,true,false,true,entered,0.24682110790159859,missed-tp,0,missed-tp,0,0.7685539323290863,0.3555917430881871,12,0.272264631043262,-1.058070446152712,-1.058070446152712,-1.058070446152712,-1.058070446152712
BTC/USDT,30m,deep,1774263600000,short,true,true,false,true,entered,-1.1196967818744288,missed-stop,0,missed-stop,0,-1.1196967818744288,-1.1196967818744288,28,1.6178010471204356,-1.1196967818744288,-1.1196967818744288,-1.1196967818744288,-1.1196967818744288
BTC/USDT,30m,ote,1774389600000,short,false,true,false,true,entered,0.24100854055531268,missed-tp,0,missed-tp,0,-1.071148722681852,-1.071148722681852,16,0.27226463104326043,-1.071148722681852,-1.071148722681852,-1.071148722681852,-1.071148722681852
BTC/USDT,30m,deep,1774398600000,short,false,true,false,true,entered,-1.146606534104541,entered,-1.1736344382414523,entered,-1.152941605166053,-1.146606534104541,-1.146606534104541,21,1.6178010471203854,0.9353526515090929,-1.146606534104541,-1.146606534104541,-1.146606534104541
BTC/USDT,30m,ote,1775516400000,long,false,true,false,true,entered,0.2645466894378655,entered,0.25315842690352836,entered,0.1504305844039316,0.7860708624658537,1.4220759515243782,27,0.2722646310432574,0.9921365113208167,1.4920365113208167,1.9919365113208167,2.9917365113208167
BTC/USDT,30m,ote,1775957400000,long,true,true,false,true,entered,-1.07216269502345,missed-tp,0,missed-tp,0,-1.07216269502345,-1.07216269502345,70,0.2722646310432555,-1.07216269502345,-1.07216269502345,-1.07216269502345,-1.07216269502345
BTC/USDT,30m,deep,1775957400000,long,true,true,false,true,entered,-1.1482698384513903,missed-tp,0,missed-tp,0,-1.1482698384513903,-1.1482698384513903,70,1.6178010471203956,-1.1482698384513903,-1.1482698384513903,-1.1482698384513903,-1.1482698384513903
BTC/USDT,30m,ote,1775860200000,long,false,true,false,true,entered,0.2510032771216698,entered,0.15714514151918207,entered,0.14056183138745418,-1.0470155272396096,-1.0470155272396096,5,0.2722646310432604,-1.0470155272396096,-1.0470155272396096,-1.0470155272396096,-1.0470155272396096
BTC/USDT,30m,deep,1775957400000,long,true,true,false,true,entered,-1.096527236676264,entered,-1.462080147737784,entered,-1.2820483671171194,-1.096527236676264,-1.096527236676264,59,1.6178010471204145,-1.096527236676264,-1.096527236676264,-1.096527236676264,-1.096527236676264
BTC/USDT,30m,ote,1776191400000,long,false,true,false,true,entered,0.26365724716416544,entered,0.20585604989141837,entered,0.18366446667213063,0.7851814201921541,0.38296866277408126,9,0.2722646310432592,0.9912470690471149,1.4911470690471167,1.9910470690471147,-1.0185440946439916
BTC/USDT,30m,ote,1777888800000,long,false,true,false,true,entered,0.26323471933721826,missed-tp,0,missed-tp,0,0.7847588923652089,0.3822820550552972,16,0.27226463104325554,0.9908245412201714,-1.0194947822546145,-1.0194947822546145,-1.0194947822546145
BTC/USDT,30m,ote,1777973400000,long,false,true,false,true,entered,0.23338634023041113,entered,0.17741583043946357,entered,0.0038380130692200823,0.7549105132583962,1.390915602316921,9,0.27226463104325777,0.960976162113362,1.4608761621133532,1.960776162113362,-1.0866536352449354
BTC/USDT,30m,ote,1778349600000,short,false,false,false,true,entered,0.2547675443509967,entered,0.2442873291042339,entered,0.15878911692809197,0.7765003687784727,0.3685047023184635,104,0.2722646310432528,0.9826484603815353,1.4827484603815353,1.9828484603815353,2.9830484603815353
BTC/USDT,30m,ote,1778464800000,long,false,true,false,true,entered,0.2559744255198903,entered,0.19892513348218507,entered,0.5876468508997504,-1.0358304433436025,-1.0358304433436025,6,0.27226463104325566,-1.0358304433436025,-1.0358304433436025,-1.0358304433436025,-1.0358304433436025
BTC/USDT,30m,ote,1778612400000,short,false,true,false,true,entered,0.24821288965482843,entered,0.14070836477987017,entered,0.23330443520966695,0.7699457140823038,0.3578533884371864,7,0.2722646310432558,0.976093805685364,1.4761938056853638,1.9762938056853638,2.976493805685364
BTC/USDT,30m,deep,1778774400000,short,false,true,false,true,entered,1.5681008671955217,entered,1.7241590484140137,entered,1.4064690163692894,2.6416139562007395,3.950776259865652,97,1.6178010471204007,0.9501762598656969,1.4502762598656858,1.9503762598656968,2.950576259865697
BTC/USDT,30m,ote,1778767200000,short,false,true,false,true,entered,0.2585077557689648,entered,0.2279083070496964,entered,1.7700335866115247,0.7802405801964459,1.4165001221811782,45,0.2722646310432564,0.9863886717994998,1.486488671799503,1.9865886717994998,2.9867886717995
BTC/USDT,30m,deep,1778774400000,short,false,true,false,true,entered,1.5892834974722823,entered,1.998072610868183,entered,1.7700335866115247,2.662796586477524,3.9719588901424516,49,1.617801047120432,0.9713588901424262,1.4714588901424261,1.9715588901424261,2.9717588901424263
BTC/USDT,30m,ote,1779568200000,short,true,true,false,true,entered,0.25434884685523806,missed-tp,0,missed-tp,0,0.7760816712827181,1.4123412132674487,49,0.2722646310432526,0.9822297628857768,1.482329762885777,1.982429762885777,2.9826297628857765
BTC/USDT,30m,deep,1779570000000,short,false,true,false,true,entered,1.5807261613304058,entered,0.4316217996859473,entered,0.4316217996859473,2.6542392503356367,3.9634015540005514,50,1.617801047120404,0.9628015540005775,1.4629015540005688,1.9630015540005776,2.963201554000577
BTC/USDT,30m,ote,1779568200000,short,false,false,false,true,entered,0.2671398788950643,entered,0.341157416962269,entered,0.22459590244381264,0.7888727033225451,1.4251322453072781,26,0.27226463104325704,0.9950207949255987,1.4951207949255987,1.9952207949255987,2.995420794925599
BTC/USDT,30m,deep,1779568200000,short,false,false,false,true,entered,1.5903588153651014,entered,2.0408021326760073,entered,0.9374237659589033,2.6638719043703354,3.9730342080352616,26,1.6178010471204287,0.9724342080352486,1.4725342080352486,1.9726342080352486,2.972834208035249
BTC/USDT,30m,ote,1779568200000,short,false,false,false,true,entered,0.2675718155942757,entered,0.4547635655164987,entered,0.3283232554715878,0.7893046400217574,1.4255641820064908,25,0.2722646310432584,0.9954527316248086,1.4955527316248085,1.9956527316248085,
BTC/USDT,30m,deep,1779568200000,short,false,false,false,true,entered,1.5954024849331239,entered,2.7203936019718986,entered,1.370363480576232,2.668915573938352,3.978077877603269,25,1.6178010471204092,0.9774778776032906,1.477577877603296,1.9776778776032906,2.9778778776032904
BTC/USDT,30m,ote,1780020000000,long,false,true,false,true,entered,0.23617252438864542,missed-tp,0,missed-tp,0,-1.0803847208888873,-1.0803847208888873,9,0.2722646310432484,-1.0803847208888873,-1.0803847208888873,-1.0803847208888873,-1.0803847208888873
BTC/USDT,30m,deep,1780059600000,long,false,true,false,true,entered,-1.165187409996507,entered,-1.2111379531800301,entered,-1.1825446115288203,-1.165187409996507,-1.165187409996507,31,1.6178010471204132,-1.165187409996507,-1.165187409996507,-1.165187409996507,-1.165187409996507
BTC/USDT,30m,ote,1780644600000,short,true,true,false,true,entered,0.25853517882939314,entered,0.6254714501837019,entered,0.3422091898643814,0.7802680032568736,0.37462710834585544,2,0.2722646310432568,0.9864160948599277,1.4865160948599296,-1.0317137865651629,-1.0317137865651629
BTC/USDT,30m,deep,1780869600000,short,false,true,false,true,entered,1.5893399229316882,missed-tp,0,missed-tp,0,2.662853011936925,1.2990437360205331,127,1.6178010471204236,0.9714153156018406,1.4715153156018406,1.9716153156018406,2.9718153156018405
BTC/USDT,30m,ote,1781024400000,short,false,false,false,true,entered,0.26217091924341396,entered,0.20268908070951663,entered,0.17867629021642387,-1.0235333706336138,-1.0235333706336138,2,0.27226463104325593,-1.0235333706336138,-1.0235333706336138,-1.0235333706336138,-1.0235333706336138
BTC/USDT,30m,ote,1781575200000,long,false,true,false,true,entered,0.21305318763351566,missed-tp,0,missed-tp,0,0.7345773606615241,0.300737066036777,30,0.2722646310432666,0.9406430095164577,1.4405430095164578,1.9404430095164578,-1.13240322858797
BTC/USDT,30m,deep,1781618400000,long,false,true,false,true,entered,1.4961795954972168,missed-tp,0,missed-tp,0,2.5692633651307557,1.1481715547248754,54,1.6178010471204207,0.8785021085862201,1.3784021085862201,1.8783021085862202,2.87810210858622
BTC/USDT,30m,ote,1781710200000,short,true,true,false,true,entered,0.2359666278593321,missed-tp,0,missed-tp,0,-1.082493026247791,-1.082493026247791,14,0.2722646310432528,-1.082493026247791,-1.082493026247791,-1.082493026247791,-1.082493026247791
BTC/USDT,30m,deep,1781712000000,short,true,true,false,true,entered,-1.169948478091008,entered,-4.996909482756615,entered,1.0608872478385805,-1.169948478091008,-1.169948478091008,15,1.617801047120463,-1.169948478091008,-1.169948478091008,-1.169948478091008,-1.169948478091008
BTC/USDT,30m,ote,1782075600000,long,false,true,false,true,entered,0.22007043306167162,missed-tp,0,missed-tp,0,0.7415946060896629,1.3775996951481873,60,0.2722646310432576,0.9476602549446227,1.4475602549446227,1.9474602549446227,2.9472602549446223
BTC/USDT,30m,deep,1782084600000,long,false,true,false,true,entered,1.5106182209069816,entered,2.737227236580481,entered,0.0017048693797683118,2.5837019905404848,3.8923407339959732,65,1.6178010471204014,0.8929407339960045,1.3928407339960196,1.8927407339960043,2.8925407339960043
BTC/USDT,30m,ote,1782145800000,long,false,true,false,true,entered,-1.0755340678366256,entered,-1.1024946906687938,entered,-1.1024946906687938,-1.0755340678366256,-1.0755340678366256,8,0.27226463104325993,-1.0755340678366256,-1.0755340678366256,-1.0755340678366256,-1.0755340678366256
BTC/USDT,30m,deep,1782163800000,long,false,true,false,true,entered,-1.155206746909915,entered,-1.189590486257928,entered,-1.189590486257928,-1.155206746909915,-1.155206746909915,18,1.6178010471204127,-1.155206746909915,-1.155206746909915,-1.155206746909915,-1.155206746909915
BTC/USDT,30m,ote,1782370800000,short,false,false,false,true,entered,0.26773369831580146,entered,0.2424432715463763,entered,0.23783887232805093,,,28,0.2722646310432571,,,,
BTC/USDT,1h,ote,1712649600000,long,false,false,false,false,entered,0.2670414037852081,entered,0.12820403996955804,entered,0.12820403996955804,-1.0109297422466383,-1.0109297422466383,23,0.272264631043256,-1.0109297422466383,-1.0109297422466383,-1.0109297422466383,-1.0109297422466383
BTC/USDT,1h,ote,1712768400000,short,false,true,false,false,entered,0.2634665457077541,entered,0.1293197951241858,entered,0.1293197951241858,0.7851993701352371,1.421458912119971,24,0.2722646310432596,0.9913474617382858,1.4914474617382858,1.9915474617382858,2.9917474617382855
BTC/USDT,1h,deep,1712786400000,short,false,true,false,false,entered,1.5994866621107249,entered,0.7111511968777064,entered,0.7020028209109737,2.6729997511159675,3.982162054780895,29,1.61780104712043,0.9815620547808708,1.481662054780866,1.9817620547808708,2.9819620547808707
BTC/USDT,1h,ote,1713301200000,short,false,true,false,false,entered,0.26484999381944524,entered,0.47280711278299525,entered,0.36642777831140144,0.7865828182469252,0.38488868270469,6,0.27226463104325666,0.9927309098499799,-1.0175054528375453,-1.0175054528375453,-1.0175054528375453
BTC/USDT,1h,ote,1713567600000,long,false,true,false,false,entered,0.2655175767508255,entered,0.12042613978899802,entered,0.16537883018590793,0.7870417497788158,0.3859916983524058,16,0.2722646310432582,0.993107398633776,-1.0143583530740041,-1.0143583530740041,-1.0143583530740041
BTC/USDT,1h,ote,1714068000000,short,false,true,false,true,entered,0.26134543239316715,entered,0.16454451024517397,entered,0.15710269888592746,0.7830782568206499,1.4193377988053837,23,0.27226463104325876,0.9892263484236997,1.4893263484236996,1.9894263484236996,2.9896263484236996
BTC/USDT,1h,ote,1714269600000,short,false,true,false,true,entered,0.2647854872136238,entered,0.2882802700902325,entered,0.24809295981226168,0.7865183116411048,1.4227778536258382,24,0.2722646310432584,0.9926664032441568,1.4927664032441557,1.9928664032441568,-1.0176505927006474
BTC/USDT,1h,ote,1715292000000,short,false,true,false,true,entered,0.26022064627417607,missed-tp,0,missed-tp,0,0.7819534707016569,0.3773659929436294,47,0.2722646310432555,0.9881015623047119,1.488201562304712,-1.027921484814398,-1.027921484814398
BTC/USDT,1h,ote,1715349600000,long,true,true,true,true,entered,0.2581149561775516,missed-tp,0,missed-tp,0,-1.0310142493638677,-1.0310142493638677,15,0.272264631043257,-1.0310142493638677,-1.0310142493638677,-1.0310142493638677,-1.0310142493638677
BTC/USDT,1h,deep,1715349600000,long,true,true,true,false,entered,1.5888983129726586,missed-tp,0,missed-tp,0,-1.0636031413612566,-1.0636031413612566,15,1.617801047120419,0.9712208260616637,1.4711208260616637,-1.0636031413612566,-1.0636031413612566
BTC/USDT,1h,ote,1715968800000,long,false,false,false,true,entered,0.25598999315170234,missed-tp,0,missed-tp,0,0.7775141661796974,0.370509375003832,3,0.27226463104325915,0.9835798150346519,1.483479815034652,1.983379815034652,2.9831798150346516
