symbol,timeframe,scenario,entryAt,direction,bigbar,chopCut,alignCut,dedupCut,touchStatus,touchNetR,closeStatus,closeNetR,confirmStatus,confirmNetR,exit141R,exitCanonR,touchDelayBars,tpDistRatio
BTC/USDT,15m,ote,1765987200000,long,false,true,false,false,entered,0.22626595741084488,missed-tp,0,missed-tp,0,0.7477901304388357,0.32220781692492817,9,0.27226463104326654
BTC/USDT,15m,deep,1765988100000,long,true,true,false,false,entered,-1.2110506657563793,entered,-1.96692417934352,entered,-1.3148108797501326,-1.2110506657563793,-1.2110506657563793,10,1.6178010471204116
BTC/USDT,15m,ote,1765986300000,long,true,true,false,true,entered,0.24972681674967723,missed-tp,0,missed-tp,0,-1.0498875630765798,-1.0498875630765798,3,0.2722646310432547
BTC/USDT,15m,deep,1765988100000,long,true,true,false,true,entered,-1.1024367135554767,entered,-1.7208299104477611,entered,-1.283318931583878,-1.1024367135554767,-1.1024367135554767,5,1.6178010471204338
BTC/USDT,15m,ote,1766113200000,short,false,true,true,false,entered,-1.019941188386105,entered,-1.0306768893077705,entered,-1.0371201733931241,-1.019941188386105,-1.019941188386105,29,0.2722646310432556
BTC/USDT,15m,deep,1766154600000,short,false,true,true,false,entered,-1.041242340501253,entered,-1.0664417471605987,entered,-1.0562242620590354,-1.041242340501253,-1.041242340501253,75,1.6178010471204263
BTC/USDT,15m,ote,1766322000000,long,false,true,false,true,entered,0.19562082974383244,missed-tp,0,missed-tp,0,0.7171450027718149,0.27240948446604485,17,0.27226463104325227
BTC/USDT,15m,deep,1766323800000,long,true,true,false,false,entered,-1.3529247711990111,entered,-3.043051162790796,missed-stop,0,-1.3529247711990111,-1.3529247711990111,19,1.6178010471203736
BTC/USDT,15m,ote,1766693700000,long,false,true,false,true,entered,0.21730169286348217,missed-tp,0,missed-tp,0,-1.1228440918205402,-1.1228440918205402,19,0.2722646310432642
BTC/USDT,15m,deep,1766702700000,long,false,true,false,false,entered,-1.2525514559448767,entered,-1.3146794291591715,entered,-1.282766528066532,-1.2525514559448767,-1.2525514559448767,29,1.6178010471203883
BTC/USDT,15m,ote,1766714400000,short,true,true,false,false,entered,-1.079003241294801,entered,-1.2930049490883238,missed-stop,0,-1.079003241294801,-1.079003241294801,9,0.27226463104325027
BTC/USDT,15m,deep,1766714400000,short,false,true,false,false,entered,-1.1627679258055343,entered,-1.2930049490883238,missed-stop,0,-1.1627679258055343,-1.1627679258055343,9,1.6178010471204312
BTC/USDT,15m,ote,1767733200000,short,false,true,false,false,entered,0.25335976191132425,entered,0.26646219358232515,entered,0.5505962512077295,0.7750925863388023,0.36621705585399705,13,0.2722646310432526
BTC/USDT,15m,deep,1767734100000,short,false,true,false,false,entered,1.5786910284353368,entered,0.8928238735550881,entered,0.5505962512077295,2.652204117440564,1.2817392824639795,14,1.617801047120404
BTC/USDT,15m,ote,1767972600000,short,false,true,false,true,entered,0.2600027716400583,entered,0.042063345035810384,entered,0.042063345035810384,-1.0284117027411712,-1.0284117027411712,178,0.2722646310432591
BTC/USDT,15m,ote,1767888000000,short,false,true,true,true,entered,0.22751183145693316,missed-tp,0,missed-tp,0,0.7492446558844155,0.3242141688656059,39,0.2722646310432595
BTC/USDT,15m,deep,1767894300000,short,false,true,true,true,entered,1.5255065432595856,entered,1.7452288439306192,entered,0.755980924214407,2.5990196322648376,1.1953144940533362,46,1.6178010471204571
BTC/USDT,15m,ote,1767887100000,short,false,false,false,true,entered,-1.0209085267990863,entered,-1.0322167605389176,entered,-1.0315517673943695,-1.0209085267990863,-1.0209085267990863,5,0.27226463104325677
BTC/USDT,15m,ote,1768164300000,short,false,true,true,true,entered,0.20836358050810494,entered,0.06975744609728014,entered,0.0073368744098389616,0.7300964049355763,0.293098261073771,2,0.27226463104324483
BTC/USDT,15m,deep,1768173300000,short,false,true,true,true,entered,-1.297739025841345,entered,-1.2393930276263834,entered,-1.3378992578849696,-1.297739025841345,-1.297739025841345,12,1.6178010471203685
BTC/USDT,15m,ote,1768206600000,long,true,true,false,true,entered,0.22439259399483596,missed-tp,0,missed-tp,0,-1.106889564274999,-1.106889564274999,30,0.27226463104326637
BTC/USDT,15m,deep,1768206600000,long,false,true,false,false,entered,1.519511463036435,missed-tp,0,missed-tp,0,-1.2197235537176627,-1.2197235537176627,30,1.6178010471203759
BTC/USDT,15m,ote,1768203000000,long,false,true,false,true,entered,-1.0540238443264327,entered,-1.0875744506440725,entered,-1.089664193002258,-1.0540238443264327,-1.0540238443264327,18,0.27226463104325477
BTC/USDT,15m,deep,1768206600000,long,true,true,false,true,entered,-1.1109474912056976,entered,-1.2892941418764303,entered,-1.200439689578716,-1.1109474912056976,-1.1109474912056976,22,1.6178010471204365
BTC/USDT,15m,ote,1768415400000,long,false,true,false,true,entered,0.25487525941205186,missed-tp,0,missed-tp,0,-1.0383035670862408,-1.0383035670862408,9,0.27226463104325643
BTC/USDT,15m,ote,1768462200000,short,false,true,false,true,entered,0.2442742355992117,entered,0.2047161542356958,entered,0.11402632952036666,0.7660070600266927,0.3514530755968143,16,0.2722646310432537
BTC/USDT,15m,ote,1768596300000,short,false,true,false,true,entered,0.2565771507453337,entered,0.24292716770186337,entered,0.1687795117392815,0.778309975172816,1.4145695171575503,21,0.27226463104326004
BTC/USDT,15m,ote,1768707900000,short,false,true,false,true,entered,0.18966302571845875,entered,0.07150203469693814,entered,0.001415512409933789,0.7113958501459372,1.347655392130668,10,0.27226463104325266
BTC/USDT,15m,ote,1768777200000,long,true,true,false,true,entered,0.1532108570749725,missed-tp,0,missed-tp,0,0.6747350301029447,0.20349327887914537,18,0.2722646310432496
BTC/USDT,15m,deep,1768777200000,long,false,true,false,false,entered,1.3730485174369687,missed-tp,0,missed-tp,0,2.446132287070433,0.948083552876975,18,1.6178010471203854
BTC/USDT,15m,ote,1768925700000,short,false,true,false,true,entered,0.20547178794561216,missed-tp,0,missed-tp,0,0.7272046123731092,1.3634641543578505,5,0.2722646310432737
BTC/USDT,15m,ote,1769023800000,short,false,false,false,true,entered,0.2678203530427131,entered,0.27433810082951504,entered,0.2526200081909226,0.7895531774701945,1.425812719454928,10,0.2722646310432584
BTC/USDT,15m,deep,1769022900000,short,false,false,false,true,entered,-1.0749308716242751,entered,-1.1283066110659077,entered,-1.1742266308095421,-1.0749308716242751,-1.0749308716242751,9,1.6178010471204294
BTC/USDT,15m,ote,1769195700000,long,false,true,false,true,entered,-1.0296206322787858,entered,-1.0478290098436596,entered,-1.0472166882572582,-1.0296206322787858,-1.0296206322787858,7,0.27226463104325993
BTC/USDT,15m,deep,1769200200000,long,false,true,false,true,entered,-1.0978741207567002,entered,-1.1368757449147884,entered,-1.125701857085185,-1.0978741207567002,-1.0978741207567002,12,1.6178010471204143
BTC/USDT,15m,ote,1769415300000,short,false,true,false,true,entered,0.22027359706696187,missed-tp,0,missed-tp,0,0.7420064214944359,0.31245203798190696,64,0.2722646310432519
BTC/USDT,15m,ote,1769390100000,short,false,true,false,true,entered,0.2620995083868402,entered,0.20001730328281433,entered,0.15183087844547727,0.7838323328143196,1.4200918747990552,23,0.27226463104325843
BTC/USDT,15m,ote,1769784300000,short,false,true,false,true,entered,0.24106200787578608,missed-tp,0,missed-tp,0,0.7627948323032666,0.3462332055462383,52,0.2722646310432619
BTC/USDT,15m,deep,1769799600000,short,false,true,false,true,entered,1.553387272749611,entered,1.1455822322322384,entered,1.619649704624173,2.6269003617548283,3.9360626654197324,69,1.6178010471203847
BTC/USDT,15m,ote,1770003900000,short,false,true,false,true,entered,0.26235019252438196,missed-tp,0,missed-tp,0,0.7840830169518612,0.38082650560021025,1,0.27226463104325804
BTC/USDT,15m,deep,1770031800000,short,false,true,false,true,entered,1.5971896631522549,entered,1.3920264000000018,entered,1.277205170464693,2.6707027521574838,3.9798650558224073,32,1.6178010471204134
BTC/USDT,15m,ote,1770087600000,long,false,false,false,true,entered,0.2619975582890386,entered,0.10589729084129648,entered,0.10589729084129648,-1.0222783946130156,-1.0222783946130156,46,0.27226463104325427
BTC/USDT,15m,ote,1770132600000,short,false,true,false,true,entered,0.2377042883147243,missed-tp,0,missed-tp,0,0.7594371127422079,0.3407769112595167,3,0.2722646310432599
BTC/USDT,15m,ote,1770149700000,short,false,true,false,true,entered,0.26423257596671773,missed-tp,0,missed-tp,0,0.7859654003942003,1.422224942378933,7,0.2722646310432569
BTC/USDT,15m,ote,1770229800000,short,false,false,false,true,entered,0.26308120893977344,entered,0.33650398916605195,entered,0.12471322697729281,0.7848140333672516,1.4210735753519859,4,0.27226463104325554
BTC/USDT,15m,ote,1770301800000,short,false,true,true,true,entered,0.253025185734486,missed-tp,0,missed-tp,0,0.7747580101619694,0.36567336956663204,9,0.27226463104325754
BTC/USDT,15m,ote,1770818400000,short,false,true,false,true,entered,0.26543316453782684,entered,0.2861005001417947,entered,0.1533319439628276,0.7871659889653074,0.3858363351220611,31,0.27226463104325604
BTC/USDT,15m,ote,1770825600000,short,false,true,false,true,entered,0.2575580690524458,missed-tp,0,missed-tp,0,0.7792908934799253,0.3730393049583208,3,0.27226463104325216
BTC/USDT,15m,deep,1770844500000,short,false,true,false,true,entered,1.5873294300398415,entered,2.3689190383462946,entered,1.6044784043538567,2.660842519045071,1.2957766850713042,24,1.617801047120401
BTC/USDT,15m,ote,1770936300000,short,false,true,false,true,entered,-1.0291656235194089,entered,-1.0444045887119568,entered,-1.043378729281768,-1.0291656235194089,-1.0291656235194089,19,0.2722646310432533
BTC/USDT,15m,ote,1771144200000,long,false,true,false,true,entered,0.24656067187255418,missed-tp,0,missed-tp,0,-1.057011389050128,-1.057011389050128,4,0.27226463104326415
BTC/USDT,15m,deep,1771159500000,long,true,true,false,true,entered,-1.1170946382026181,entered,-1.7996206270627253,entered,-1.314164486888952,-1.1170946382026181,-1.1170946382026181,21,1.6178010471204107
BTC/USDT,15m,ote,1771244100000,short,false,true,false,true,entered,0.2523781904537384,missed-tp,0,missed-tp,0,0.7741110148812202,1.4103705568659508,91,0.27226463104325244
BTC/USDT,15m,ote,1771244100000,short,false,false,false,true,entered,0.2564610259592444,entered,0.46701734756304225,entered,0.40771810058051783,0.7781938503867263,0.3712566099318599,73,0.2722646310432609
BTC/USDT,15m,deep,1771246800000,short,false,false,false,true,entered,1.5850721633611606,entered,0.6507416507305096,entered,0.6507416507305096,2.6585852523663953,3.967747556031317,76,1.6178010471204196
BTC/USDT,15m,ote,1771274700000,short,false,true,false,true,entered,0.2555760256269649,entered,0.26076020599250205,entered,0.2553562558269598,0.7773088500544474,0.3698184843919117,20,0.2722646310432558
BTC/USDT,15m,ote,1771344000000,short,false,true,false,true,entered,0.25491314052730757,entered,0.26292586763253595,entered,0.11285619124985269,0.7766459649547842,0.3687412961049629,5,0.2722646310432582
BTC/USDT,15m,ote,1771344000000,short,false,true,false,true,entered,0.2639458409230494,entered,0.25577320344443116,entered,0.18087019485625805,0.7856786653505307,0.3834194342480452,3,0.2722646310432586
BTC/USDT,15m,ote,1771599600000,short,false,true,false,true,entered,0.2438665644122461,missed-tp,0,missed-tp,0,0.7655993888397309,0.35079060991800076,5,0.2722646310432505
BTC/USDT,15m,deep,1771599600000,short,false,true,false,true,entered,1.5591579047854296,missed-tp,0,missed-tp,0,2.632670993790682,1.249997956532865,5,1.6178010471204285
BTC/USDT,15m,ote,1771839000000,short,false,true,false,true,entered,0.26141147348682225,entered,0.24284969254735186,entered,0.2614555795955772,0.7831442979143034,0.37930108716418093,33,0.27226463104325427
BTC/USDT,15m,ote,1771839900000,short,false,true,false,true,entered,0.2665558713682369,entered,0.27046507000898473,entered,0.24558750563922047,0.7882886957957178,0.3876607337214751,31,0.27226463104325827
BTC/USDT,15m,ote,1771871400000,short,false,true,false,true,entered,0.25530893357288253,entered,0.09946646863533018,missed-tp,0,0.777041758000365,0.36938445980402357,4,0.2722646310432596
BTC/USDT,15m,deep,1771981200000,short,false,true,false,true,entered,1.5827016277180095,missed-tp,0,missed-tp,0,-1.0804017041266012,-1.0804017041266012,126,1.6178010471204083
BTC/USDT,15m,ote,1772062200000,long,false,true,false,true,entered,0.2670212844867228,entered,0.2470341627756891,entered,0.18359995856453115,0.7885454575147129,0.38843522342323833,20,0.2722646310432587
BTC/USDT,15m,ote,1772304300000,short,false,true,false,true,entered,-1.0149842395175914,entered,-1.0230514784294715,entered,-1.0222075736325384,-1.0149842395175914,-1.0149842395175914,49,0.27226463104325926
BTC/USDT,15m,ote,1772971200000,long,true,true,true,true,entered,0.23621994632674667,missed-tp,0,missed-tp,0,-1.0802780215281618,-1.0802780215281618,12,0.2722646310432495
BTC/USDT,15m,deep,1772972100000,long,false,true,true,true,entered,1.5438473241173067,entered,0.0071649321266968255,entered,0.0071649321266968255,-1.1649678662856924,-1.1649678662856924,13,1.6178010471203719
BTC/USDT,15m,ote,1773034200000,short,false,true,false,true,entered,-1.0107038386664124,entered,-1.0161465263671081,entered,-1.0160827065356408,-1.0107038386664124,-1.0107038386664124,29,0.2722646310432575
BTC/USDT,15m,deep,1773026100000,short,false,true,false,true,entered,-1.0842935121665978,entered,-1.096223164415557,entered,-1.096223164415557,-1.0842935121665978,-1.0842935121665978,20,1.6178010471204118
BTC/USDT,15m,ote,1773229500000,long,false,true,false,true,entered,0.244022003557035,missed-tp,0,missed-tp,0,0.7655461765850173,1.401551265643537,132,0.27226463104324766
BTC/USDT,15m,ote,1773145800000,long,false,true,false,true,entered,0.24280338120144757,entered,0.07055805403397433,entered,0.07055805403397433,-1.0654652930601183,-1.0654652930601183,17,0.2722646310432644
BTC/USDT,15m,deep,1773149400000,long,false,true,false,true,entered,1.557393344566347,missed-tp,0,missed-tp,0,-1.1344893202755326,-1.1344893202755326,21,1.6178010471204523
BTC/USDT,15m,ote,1773612000000,long,false,true,false,true,entered,0.21833669670696929,missed-tp,0,missed-tp,0,0.7398608697349667,0.3093227682811538,1,0.27226463104324866
BTC/USDT,15m,ote,1774263600000,short,true,true,false,true,entered,-1.0535134895652807,missed-tp,0,missed-tp,0,-1.0535134895652807,-1.0535134895652807,140,0.2722646310432598
BTC/USDT,15m,deep,1774263600000,short,true,true,false,true,entered,-1.1103204261735873,missed-tp,0,missed-tp,0,-1.1103204261735873,-1.1103204261735873,140,1.6178010471204078
BTC/USDT,15m,ote,1774263600000,short,false,true,false,true,entered,0.2677598229309363,entered,0.5266143790333726,entered,0.45271140845070207,0.7894926473584167,0.38961715501086364,56,0.2722646310432563
BTC/USDT,15m,deep,1774263600000,short,true,true,false,true,entered,-1.0532940699778768,entered,-1.242670077972713,entered,-1.1487524614693994,-1.0532940699778768,-1.0532940699778768,56,1.6178010471204083
BTC/USDT,15m,ote,1774280700000,long,false,false,false,true,entered,0.2633372267866603,entered,0.41485421378280396,entered,0.24498062083424627,-1.0192641404933673,-1.0192641404933673,7,0.2722646310432545
BTC/USDT,15m,ote,1774809000000,short,false,true,false,true,entered,0.21695272611781002,missed-tp,0,missed-tp,0,0.738685550545285,1.3749450925300093,4,0.2722646310432401
BTC/USDT,15m,deep,1774815300000,short,false,true,false,true,entered,1.5037802165670289,entered,0.7716965938303602,entered,0.3033096431103648,2.5772933055722596,3.8864556092371725,11,1.6178010471204016
BTC/USDT,15m,ote,1775514600000,long,false,true,false,true,entered,0.26153303382802817,entered,0.23389587593468666,entered,0.4866254481110363,0.7830572068560169,1.4190622959145403,26,0.2722646310432556
BTC/USDT,15m,ote,1775592000000,short,false,true,false,true,entered,0.22294883151929834,missed-tp,0,missed-tp,0,-1.1117830680128873,-1.1117830680128873,85,0.2722646310432618
BTC/USDT,15m,ote,1775520000000,short,false,false,false,true,entered,0.24981766937791863,missed-tp,0,missed-tp,0,0.771550493805408,0.36046115548720536,3,0.2722646310432643
BTC/USDT,15m,ote,1775696400000,long,false,false,false,true,entered,0.2671322046652847,entered,0.22425603253739226,entered,0.2041074121229841,0.7886563776932755,1.4246614667518,102,0.2722646310432579
BTC/USDT,15m,ote,1775860200000,long,false,true,false,true,entered,0.2510032771216698,entered,0.16768563585823082,entered,0.15714514151918207,-1.0470155272396096,-1.0470155272396096,10,0.2722646310432604
BTC/USDT,15m,ote,1776192300000,long,false,false,true,true,entered,0.26365724716416544,entered,0.20585604989141837,entered,0.15424710444260764,0.7851814201921541,0.38296866277408126,20,0.2722646310432592
BTC/USDT,15m,ote,1776211200000,short,false,true,false,true,entered,0.25092673189263326,missed-tp,0,missed-tp,0,0.7726595563201164,0.3622633820736158,20,0.2722646310432623
BTC/USDT,15m,ote,1776347100000,long,true,true,false,true,entered,-1.088635234907409,missed-tp,0,missed-tp,0,-1.088635234907409,-1.088635234907409,74,0.2722646310432495
BTC/USDT,15m,deep,1776347100000,long,false,true,false,true,entered,-1.1821635985267611,missed-tp,0,missed-tp,0,-1.1821635985267611,-1.1821635985267611,74,1.6178010471203719
BTC/USDT,15m,ote,1776298500000,long,false,true,false,true,entered,0.24283899073973617,entered,0.09622377879358276,entered,0.09622377879358276,-1.0653851715989353,-1.0653851715989353,18,0.2722646310432494
BTC/USDT,15m,deep,1776347100000,long,false,true,false,true,entered,-1.134324463028175,entered,-1.3357557184750797,entered,-1.3030481329020824,-1.134324463028175,-1.134324463028175,72,1.6178010471203905
BTC/USDT,15m,ote,1776374100000,long,false,true,true,true,entered,0.2530118651635606,entered,0.17284734908779475,entered,0.1602667736660452,0.7745360381915487,1.4105411272500747,5,0.27226463104326065
BTC/USDT,15m,ote,1776612600000,long,false,true,false,true,entered,0.2344416558667851,missed-tp,0,missed-tp,0,-1.0842791750631144,-1.0842791750631144,8,0.2722646310432668
BTC/USDT,15m,deep,1776618000000,long,false,true,false,true,entered,-1.1732006062816942,entered,-1.265030103456975,entered,-1.2597997279248065,-1.1732006062816942,-1.1732006062816942,14,1.6178010471204078
BTC/USDT,15m,ote,1776666600000,short,false,true,false,true,entered,0.2501733712053984,missed-tp,0,missed-tp,0,-1.050527853719155,-1.050527853719155,34,0.27226463104325865
BTC/USDT,15m,ote,1776726900000,long,false,true,false,true,entered,0.2569976197441832,entered,0.26305285912098436,entered,0.19324917389408738,0.7785217927721778,0.37214676821661175,17,0.2722646310432605
BTC/USDT,15m,ote,1776938400000,long,false,true,false,true,entered,0.26170762213705956,missed-tp,0,missed-tp,0,0.7832317951650467,0.3798005221050384,124,0.2722646310432548
BTC/USDT,15m,ote,1776899700000,long,false,false,false,true,entered,0.26319286624877697,entered,0.23559237965253352,entered,0.19756833953424438,0.7847170392767648,0.3822140437865765,30,0.27226463104325754
BTC/USDT,15m,ote,1776945600000,short,false,true,false,true,entered,0.23307334423232726,entered,0.08440343273230978,entered,0.13528399080348244,-1.0890029144085585,-1.0890029144085585,7,0.2722646310432557
BTC/USDT,15m,deep,1776955500000,short,false,true,false,true,entered,-1.1833431694375076,entered,-1.2727366078090085,entered,-1.231848350253813,-1.1833431694375076,-1.1833431694375076,18,1.6178010471204487
BTC/USDT,15m,ote,1777464900000,long,false,false,false,true,entered,-1.0479323902419324,entered,-1.0723925118483413,entered,-1.0718147347212894,-1.0479323902419324,-1.0479323902419324,9,0.27226463104325993
BTC/USDT,15m,ote,1777555800000,short,false,true,false,true,entered,0.24972109927444758,missed-tp,0,missed-tp,0,-1.0515454655638012,-1.0515454655638012,87,0.27226463104326176
BTC/USDT,15m,ote,1777509000000,short,false,false,false,true,entered,0.2550080868178441,entered,0.19214957133436011,entered,0.2864847340015435,-1.0396497435911431,-1.0396497435911431,25,0.27226463104325466
BTC/USDT,15m,ote,1777770000000,long,false,true,false,true,entered,0.19616373866336484,entered,0.32498926174495224,entered,1.0578125056637844,0.7176879116913553,1.3536930007498826,13,0.2722646310432628
BTC/USDT,15m,deep,1777770900000,long,false,true,false,true,entered,1.4614280067785907,entered,0.6782124538063781,entered,1.0578125056637844,2.534511776412119,3.8431505198676454,14,1.6178010471204778
BTC/USDT,15m,ote,1777843800000,long,true,true,false,true,entered,0.15282168533007962,missed-tp,0,missed-tp,0,0.674345858358062,1.310350947416583,4,0.27226463104325094
BTC/USDT,15m,deep,1777843800000,long,false,true,false,true,entered,1.3722477609146528,missed-tp,0,missed-tp,0,2.445331530548091,3.7539702740035175,4,1.6178010471202757
BTC/USDT,15m,ote,1777858200000,short,false,true,true,true,entered,-1.0992305478707833,entered,-1.1630709278350515,missed-stop,0,-1.0992305478707833,-1.0992305478707833,5,0.2722646310432656
BTC/USDT,15m,deep,1777858200000,short,false,true,true,true,entered,-1.2043874623728672,entered,-1.1630709278350515,missed-stop,0,-1.2043874623728672,-1.2043874623728672,5,1.6178010471204252
BTC/USDT,15m,ote,1777888800000,long,true,true,false,true,entered,0.23752874801010376,missed-tp,0,missed-tp,0,-1.0773332177406312,-1.0773332177406312,32,0.27226463104325954
BTC/USDT,15m,deep,1777888800000,long,false,true,false,true,entered,1.546540303497221,missed-tp,0,missed-tp,0,-1.158908662680984,-1.158908662680984,32,1.6178010471204156
BTC/USDT,15m,ote,1778076000000,long,false,true,false,true,entered,0.23098675690709836,entered,0.23177368838378798,missed-tp,0,-1.0920526977223743,-1.0920526977223743,21,0.27226463104325116
BTC/USDT,15m,deep,1778108400000,long,false,true,false,true,entered,1.5330795574057405,entered,0.7260410479540802,entered,0.3446733987305433,-1.1891953413868777,-1.1891953413868777,57,1.6178010471204436
BTC/USDT,15m,ote,1778465700000,long,false,false,false,true,entered,0.2558134010257397,entered,0.1865016406174119,entered,0.5783011749515855,-1.0361927484554538,-1.0361927484554538,14,0.27226463104326115
BTC/USDT,15m,ote,1778611500000,short,false,true,false,true,entered,0.25394632247565874,entered,0.18886722365744557,entered,0.20656445944437532,0.7756791469031387,0.367170216771036,8,0.2722646310432575
BTC/USDT,15m,ote,1778670000000,long,false,true,false,true,entered,-1.0864925591082217,entered,-1.1545650323646868,entered,-1.154037084820202,-1.0864925591082217,-1.0864925591082217,39,0.27226463104326815
BTC/USDT,15m,deep,1778674500000,long,false,true,false,true,entered,-1.1777548467514733,entered,-1.2176768887162581,entered,-1.3118150097465837,-1.1777548467514733,-1.1777548467514733,44,1.617801047120466
BTC/USDT,15m,ote,1778768100000,short,false,true,false,true,entered,-1.063138878924606,entered,-1.0977326325806736,missed-stop,0,-1.063138878924606,-1.063138878924606,97,0.2722646310432629
BTC/USDT,15m,ote,1778768100000,short,false,true,false,true,entered,0.2585077557689648,entered,0.2279083070496964,entered,1.998072610868183,0.7802405801964459,1.4165001221811782,92,0.2722646310432564
BTC/USDT,15m,ote,1778737500000,short,false,true,false,true,entered,0.26009092621217356,entered,0.20916045741911707,entered,0.21525809007662336,0.7818237506396554,1.418083292624388,55,0.2722646310432568
BTC/USDT,15m,ote,1778986800000,short,false,true,false,true,entered,-1.1667134964218453,entered,-1.2671855886663448,entered,-1.3151766129032285,-1.1667134964218453,-1.1667134964218453,5,0.2722646310432498
BTC/USDT,15m,deep,1778992200000,short,false,true,false,true,entered,-1.343239812009342,entered,-1.5660822222222222,entered,-1.4978107272727272,-1.343239812009342,-1.343239812009342,11,1.6178010471203692
BTC/USDT,15m,ote,1779133500000,short,false,true,false,true,entered,0.23637183787839666,entered,0.18688857974388484,entered,0.23802360655737348,0.7581046623058738,0.33861167930049313,22,0.27226463104324916
BTC/USDT,15m,deep,1779149700000,short,false,true,false,true,entered,1.5437368182523794,entered,0.7574861896551673,entered,0.6680801178203033,2.6172499072575954,1.2249386909167022,40,1.6178010471203736
BTC/USDT,15m,ote,1779358500000,long,false,true,false,true,entered,0.2496200380110319,entered,0.25382394366197125,entered,0.32756093440152834,-1.0501278152385383,-1.0501278152385383,37,0.27226463104325743
BTC/USDT,15m,ote,1779546600000,short,false,false,false,true,entered,0.26148161481483134,entered,0.2667852484132222,entered,0.29835809249635614,0.783214439242311,1.4194739812270443,26,0.2722646310432576
BTC/USDT,15m,ote,1779660000000,short,true,false,false,true,entered,-1.1422147017979032,missed-stop,0,missed-stop,0,-1.1422147017979032,-1.1422147017979032,1,0.2722646310432394
BTC/USDT,15m,deep,1779660000000,short,true,false,false,true,entered,-1.2928312974166287,missed-stop,0,missed-stop,0,-1.2928312974166287,-1.2928312974166287,1,1.6178010471203874
BTC/USDT,15m,ote,1779796800000,long,false,true,false,true,entered,0.17591262078997483,missed-tp,0,missed-tp,0,0.6974367938179753,0.24038364491602227,6,0.2722646310432638
BTC/USDT,15m,deep,1779802200000,long,false,true,false,true,entered,1.419759476285179,missed-tp,0,missed-tp,0,2.492843245918729,3.8014819893742597,12,1.6178010471204842
BTC/USDT,15m,ote,1780074900000,short,false,false,false,true,entered,0.26447605072884456,entered,0.22291513428688742,entered,0.22291513428688742,0.7862088751563268,1.4224684171410602,149,0.2722646310432581
BTC/USDT,15m,ote,1780263900000,short,false,true,false,true,entered,0.19629056547837326,missed-tp,0,missed-tp,0,0.7180233899058454,0.27347961165047013,30,0.27226463104323356
BTC/USDT,15m,deep,1780268400000,short,false,true,false,true,entered,1.4612659279215523,entered,0.23568088362688586,entered,0.23568088362688586,2.5347790169268056,1.0909234941290311,35,1.6178010471204585
BTC/USDT,15m,ote,1780523100000,short,false,true,false,true,entered,0.2566287715968201,entered,0.18254965815861887,missed-tp,0,0.7783615960242986,1.4146211380090308,4,0.2722646310432553
BTC/USDT,15m,ote,1780644600000,short,false,true,false,true,entered,0.25853517882939314,entered,0.3988434814952552,entered,0.3351448553340016,0.7802680032568736,0.37462710834585544,5,0.2722646310432568
BTC/USDT,15m,deep,1780869600000,short,false,true,false,true,entered,1.5893399229316882,missed-tp,0,missed-tp,0,2.662853011936925,1.2990437360205331,255,1.6178010471204236
BTC/USDT,15m,ote,1780809300000,short,false,true,false,true,entered,0.26301467657496563,entered,0.10099446788869683,entered,0.10099446788869683,-1.021634916637624,-1.021634916637624,157,0.27226463104325643
BTC/USDT,15m,deep,1780869600000,short,false,true,false,true,entered,1.5985568999683872,entered,1.9955072325915253,entered,0.8845412621359161,-1.0447273415632783,-1.0447273415632783,224,1.61780104712042
BTC/USDT,15m,ote,1780869600000,short,false,true,false,true,entered,0.2705451125445805,entered,0.26079300151539264,entered,0.20598205428588418,,,204,0.2722646310432572
BTC/USDT,15m,ote,1780862400000,short,false,true,false,true,entered,0.23393857893997985,missed-tp,0,missed-tp,0,-1.0870561363163338,-1.0870561363163338,2,0.2722646310432529
BTC/USDT,15m,deep,1780869600000,short,true,true,false,true,entered,-1.1793374951430335,missed-stop,0,missed-stop,0,-1.1793374951430335,-1.1793374951430335,10,1.617801047120426
BTC/USDT,15m,ote,1780894800000,long,false,true,false,true,entered,0.25444621502337056,entered,0.23952163667523746,entered,0.11787176531203675,0.7759703880513613,0.36800073554529367,27,0.27226463104325654
BTC/USDT,15m,ote,1781025300000,short,false,true,false,true,entered,0.26217091924341396,entered,0.20268908070951663,entered,0.17581005716051534,-1.0235333706336138,-1.0235333706336138,5,0.27226463104325593
BTC/USDT,15m,ote,1781112600000,long,false,true,false,true,entered,0.24720925170978394,entered,0.16779264233576643,missed-tp,0,0.768733424737773,1.4047385137962993,15,0.27226463104326126
BTC/USDT,15m,deep,1781127900000,long,false,true,false,true,entered,1.566458826816445,entered,0.888859631728041,entered,1.2510370405101399,2.6395425964499424,3.9481813399054326,32,1.6178010471204058
BTC/USDT,15m,ote,1781469000000,short,false,true,false,true,entered,-1.084507440196584,entered,-1.1248307479224378,entered,-1.118569903934728,-1.084507440196584,-1.084507440196584,11,0.27226463104325355
BTC/USDT,15m,deep,1781471700000,short,true,true,false,true,entered,-1.1740933193573675,missed-stop,0,missed-stop,0,-1.1740933193573675,-1.1740933193573675,14,1.6178010471203934
BTC/USDT,15m,ote,1781766900000,short,false,true,false,true,entered,0.22962506943404837,entered,0.37777188778491333,entered,1.399244282321028,0.7513578938615308,0.32764818057842304,12,0.27226463104325516
