symbol,timeframe,variant,period,anchor,trigger,atr,scenario,stop_mode,setups,entered,resolved,tp1_pct,tp2_pct,sl_pct,ev_full,ev_be,long_in,long_ev_full,long_ev_be,short_in,short_ev_full,short_ev_be,sweep_in,sweep_ev_full,sweep_ev_be,nosweep_in,nosweep_ev_full,nosweep_ev_be
AAVE/USDT,1h,age0,full,global,bos,0,breaker,zero,198,80,80,0.6000,0.2375,0.4000,-0.1540,-0.1096,36,-0.0992,-0.0539,44,-0.1989,-0.1551,46,-0.1417,-0.1133,34,-0.1706,-0.1046
AAVE/USDT,1h,age0,full,global,bos,5,ote,zero,363,151,151,0.5960,0.3311,0.4040,0.0692,0.1747,57,0.0700,0.1233,94,0.0687,0.2059,89,0.1489,0.2429,62,-0.0452,0.0768
AAVE/USDT,1h,age0,full,global,bos,5,ote,tight,363,151,151,0.5099,0.2450,0.4901,0.0885,0.1610,57,0.0111,0.0273,94,0.1354,0.2420,89,0.1752,0.2278,62,-0.0360,0.0650
AAVE/USDT,1h,age0,full,global,bos,5,deep,zero,363,24,24,0.2917,0.2083,0.7083,0.0766,0.2371,7,0.0546,0.0494,17,0.0856,0.3144,8,0.3842,0.5432,16,-0.0772,0.0841
AAVE/USDT,1h,age0,full,global,bos,5,breaker,zero,168,64,64,0.5938,0.2656,0.4063,-0.1628,-0.0973,29,-0.0762,-0.0160,35,-0.2346,-0.1646,33,-0.1455,-0.0988,31,-0.1813,-0.0956
AAVE/USDT,1h,age0,full,global,choch,0,ote,zero,317,214,214,0.5935,0.3037,0.4065,0.0646,0.1428,101,0.0124,0.0543,113,0.1113,0.2219,179,0.0523,0.1138,35,0.1276,0.2913
AAVE/USDT,1h,age0,full,global,choch,0,ote,tight,317,214,214,0.5000,0.2383,0.5000,0.0673,0.1355,101,-0.0067,0.0217,113,0.1334,0.2372,179,0.0732,0.1262,35,0.0368,0.1831
AAVE/USDT,1h,age0,full,global,choch,0,deep,zero,317,122,122,0.3033,0.1230,0.6967,0.1194,0.0377,53,-0.0250,-0.1300,69,0.2304,0.1666,107,0.0694,0.0021,15,0.4764,0.2921
AAVE/USDT,1h,age0,full,global,choch,0,breaker,zero,182,115,115,0.8609,0.4522,0.1391,0.2138,0.3561,59,0.2188,0.3164,56,0.2086,0.3979,93,0.1977,0.3420,22,0.2818,0.4159
AAVE/USDT,1h,age0,full,global,choch,5,ote,zero,80,46,46,0.5652,0.3478,0.4348,0.0139,0.1489,24,-0.0283,0.0580,22,0.0600,0.2481,32,0.0651,0.2168,14,-0.1031,-0.0064
AAVE/USDT,1h,age0,full,global,choch,5,ote,tight,80,46,46,0.4783,0.3043,0.5217,0.0209,0.1989,24,-0.1106,-0.0394,22,0.1643,0.4588,32,0.1340,0.3401,14,-0.2377,-0.1239
AAVE/USDT,1h,age0,full,global,choch,5,deep,zero,80,17,17,0.1176,0.0000,0.8824,-0.5658,-0.7241,7,-1.0000,-1.0000,10,-0.2618,-0.5309,12,-0.3848,-0.6091,5,-1.0000,-1.0000
AAVE/USDT,1h,age0,full,global,choch,5,breaker,zero,39,17,17,0.7647,0.2353,0.2353,0.0782,0.0874,7,0.2086,0.1336,10,-0.0130,0.0550,10,0.1280,0.1755,7,0.0071,-0.0386
AAVE/USDT,2h,age0,full,local,bos,0,ote,zero,431,254,253,0.5984,0.2638,0.3976,0.0778,0.1129,131,0.0901,0.1191,123,0.0647,0.1062,161,0.0697,0.0832,93,0.0919,0.1647
AAVE/USDT,2h,age0,full,local,bos,0,ote,tight,431,254,253,0.5118,0.2008,0.4843,0.0968,0.1029,131,0.1658,0.1512,123,0.0239,0.0519,161,0.0606,0.0172,93,0.1601,0.2530
AAVE/USDT,2h,age0,full,local,bos,0,deep,zero,431,163,163,0.2515,0.0982,0.7485,-0.0716,-0.1495,77,-0.0413,-0.1495,86,-0.0987,-0.1495,106,-0.1295,-0.1713,57,0.0361,-0.1088
AAVE/USDT,2h,age0,full,local,bos,0,breaker,zero,264,170,170,0.7529,0.3529,0.2471,0.0616,0.1561,80,0.0751,0.1479,90,0.0497,0.1634,112,0.0575,0.1304,58,0.0697,0.2059
AAVE/USDT,2h,age0,full,local,bos,5,ote,zero,191,71,70,0.5915,0.2958,0.3944,0.0763,0.1481,45,0.0600,0.1072,26,0.1039,0.2173,42,-0.0176,-0.0136,29,0.2173,0.3907
AAVE/USDT,2h,age0,full,local,bos,5,ote,tight,191,71,70,0.5211,0.2394,0.4648,0.1283,0.1870,45,0.1158,0.1212,26,0.1494,0.2982,42,0.0165,-0.0428,29,0.2960,0.5316
AAVE/USDT,2h,age0,full,local,bos,5,deep,zero,191,15,15,0.1333,0.0667,0.8667,-0.5079,-0.5103,10,-0.2618,-0.2654,5,-1.0000,-1.0000,11,-0.6644,-0.7868,4,-0.0772,0.2500
AAVE/USDT,2h,age0,full,local,bos,5,breaker,zero,90,37,37,0.6486,0.3243,0.3514,-0.0854,0.0103,19,-0.1095,-0.0905,18,-0.0600,0.1167,26,-0.0781,0.0319,11,-0.1027,-0.0409
AAVE/USDT,2h,age0,full,local,choch,0,ote,zero,328,226,226,0.6106,0.3274,0.3894,0.0954,0.1913,120,0.0763,0.1567,106,0.1170,0.2304,194,0.1281,0.2353,32,-0.1031,-0.0755
AAVE/USDT,2h,age0,full,local,choch,0,ote,tight,328,226,226,0.5177,0.2611,0.4823,0.1051,0.1968,120,0.1206,0.1919,106,0.0874,0.2023,194,0.1443,0.2511,32,-0.1328,-0.1326
AAVE/USDT,2h,age0,full,local,choch,0,deep,zero,328,153,153,0.3072,0.1569,0.6928,0.1339,0.1369,79,-0.1590,-0.1296,74,0.4465,0.4214,127,0.1626,0.1568,26,-0.0062,0.0399
AAVE/USDT,2h,age0,full,local,choch,0,breaker,zero,223,149,149,0.7987,0.4497,0.2013,0.1261,0.2794,76,0.1317,0.2455,73,0.1203,0.3147,124,0.1598,0.3210,25,-0.0412,0.0732
AAVE/USDT,2h,age0,full,local,choch,5,ote,zero,39,22,22,0.3636,0.2273,0.6364,-0.3477,-0.2572,11,-0.3477,-0.3042,11,-0.3477,-0.2103,17,-0.1558,-0.0388,5,-1.0000,-1.0000
AAVE/USDT,2h,age0,full,local,choch,5,ote,tight,39,22,22,0.2727,0.1818,0.7273,-0.4179,-0.3041,11,-0.6119,-0.5808,11,-0.2238,-0.0274,17,-0.2466,-0.0995,5,-1.0000,-1.0000
AAVE/USDT,2h,age0,full,local,choch,5,deep,zero,39,6,6,0.0000,0.0000,1.0000,-1.0000,-1.0000,3,-1.0000,-1.0000,3,-1.0000,-1.0000,4,-1.0000,-1.0000,2,-1.0000,-1.0000
AAVE/USDT,2h,age0,full,local,choch,5,breaker,zero,22,9,9,0.4444,0.4444,0.5556,-0.3733,-0.1511,4,-0.2950,-0.0450,5,-0.4360,-0.2360,5,0.1280,0.5280,4,-1.0000,-1.0000
AAVE/USDT,2h,age0,full,global,bos,0,ote,zero,431,202,201,0.4851,0.2772,0.5099,-0.1254,-0.0311,113,-0.0870,-0.0123,89,-0.1736,-0.0547,135,-0.1230,-0.0339,67,-0.1302,-0.0253
AAVE/USDT,2h,age0,full,global,bos,0,ote,tight,431,202,201,0.4208,0.2030,0.5743,-0.0973,-0.0361,113,-0.0280,-0.0095,89,-0.1846,-0.0695,135,-0.1146,-0.0765,67,-0.0621,0.0466
AAVE/USDT,2h,age0,full,global,bos,0,deep,zero,431,51,51,0.2157,0.0980,0.7843,-0.2039,-0.2339,28,-0.2091,-0.2130,23,-0.1976,-0.2593,37,-0.2019,-0.1341,14,-0.2091,-0.4974
AAVE/USDT,2h,age0,full,global,bos,0,breaker,zero,199,94,94,0.6596,0.3404,0.3404,-0.0700,0.0348,53,-0.0689,-0.0047,41,-0.0715,0.0859,64,-0.0086,0.1227,30,-0.2010,-0.1527
AAVE/USDT,2h,age0,full,global,bos,5,ote,zero,398,183,182,0.4973,0.2896,0.4973,-0.1031,-0.0007,104,-0.0421,0.0368,79,-0.1825,-0.0496,122,-0.1178,-0.0251,61,-0.0732,0.0489
AAVE/USDT,2h,age0,full,global,bos,5,ote,tight,398,183,182,0.4426,0.2131,0.5519,-0.0500,0.0139,104,0.0155,0.0323,79,-0.1354,-0.0101,122,-0.0902,-0.0537,61,0.0317,0.1512
AAVE/USDT,2h,age0,full,global,bos,5,deep,zero,398,40,40,0.2000,0.1000,0.8000,-0.2618,-0.2654,24,-0.0772,-0.0818,16,-0.5386,-0.5409,29,-0.2363,-0.1486,11,-0.3289,-0.5735
AAVE/USDT,2h,age0,full,global,bos,5,breaker,zero,177,79,79,0.6709,0.3165,0.3291,-0.0541,0.0315,46,-0.0498,-0.0040,33,-0.0600,0.0811,53,-0.0157,0.0807,26,-0.1323,-0.0687
AAVE/USDT,2h,age0,full,global,choch,0,ote,zero,328,210,210,0.6048,0.3190,0.3952,0.0849,0.1744,111,0.1636,0.2598,99,-0.0034,0.0787,181,0.1100,0.1955,29,-0.0721,0.0432
AAVE/USDT,2h,age0,full,global,choch,0,ote,tight,328,210,210,0.4952,0.2714,0.5048,0.0571,0.1769,111,0.1346,0.2454,99,-0.0298,0.1001,181,0.0850,0.2045,29,-0.1167,0.0049
AAVE/USDT,2h,age0,full,global,choch,0,deep,zero,328,111,111,0.2613,0.1171,0.7387,-0.0357,-0.0763,56,0.0546,0.0968,55,-0.1276,-0.2525,95,0.0102,-0.0786,16,-0.3079,-0.0625
AAVE/USDT,2h,age0,full,global,choch,0,breaker,zero,201,116,116,0.7845,0.4483,0.2155,0.1061,0.2613,56,0.0827,0.2148,60,0.1280,0.3048,101,0.1448,0.2924,15,-0.1540,0.0520
AAVE/USDT,2h,age0,full,global,choch,5,ote,zero,94,58,58,0.6379,0.3103,0.3621,0.1444,0.2118,30,0.2557,0.3567,28,0.0251,0.0565,41,0.2251,0.2564,17,-0.0503,0.1042
AAVE/USDT,2h,age0,full,global,choch,5,ote,tight,94,58,58,0.5345,0.2759,0.4655,0.1409,0.2450,30,0.2096,0.3310,28,0.0673,0.1527,41,0.2495,0.3135,17,-0.1211,0.0796
AAVE/USDT,2h,age0,full,global,choch,5,deep,zero,94,16,16,0.2500,0.0625,0.7500,-0.0772,-0.2477,7,0.0546,0.0494,9,-0.1798,-0.4788,10,0.1073,-0.2963,6,-0.3848,-0.1667
AAVE/USDT,2h,age0,full,global,choch,5,breaker,zero,49,21,21,0.6190,0.3810,0.3810,-0.1271,0.0145,8,-0.1188,0.1056,13,-0.1323,-0.0415,12,0.0575,0.1975,9,-0.3733,-0.2294
AAVE/USDT,4h,age0,full,local,bos,0,ote,zero,281,173,171,0.5780,0.3006,0.4104,0.0491,0.1311,102,0.0584,0.1548,71,0.0359,0.0977,115,0.0319,0.0778,58,0.0825,0.2348
AAVE/USDT,4h,age0,full,local,bos,0,ote,tight,281,173,171,0.4855,0.2081,0.5029,0.0485,0.0807,102,0.0673,0.1084,71,0.0222,0.0416,115,0.0389,0.0241,58,0.0673,0.1909
AAVE/USDT,4h,age0,full,local,bos,0,deep,zero,281,107,107,0.3271,0.1963,0.6729,0.2074,0.2882,63,0.2304,0.2875,44,0.1744,0.2893,76,0.2142,0.2955,31,0.1907,0.2704
AAVE/USDT,4h,age0,full,local,bos,0,breaker,zero,155,105,105,0.8000,0.4190,0.2000,0.1280,0.2594,59,0.1710,0.3114,46,0.0728,0.1927,72,0.1554,0.2714,33,0.0682,0.2333
AAVE/USDT,4h,age0,full,local,bos,5,ote,zero,117,44,42,0.5000,0.2955,0.4545,-0.0603,0.0515,27,0.0763,0.2514,17,-0.2613,-0.2425,27,-0.0672,-0.0670,17,-0.0503,0.2257
AAVE/USDT,4h,age0,full,local,bos,5,ote,tight,117,44,42,0.4773,0.2273,0.4773,0.0673,0.1352,27,0.1953,0.2911,17,-0.1211,-0.0941,27,0.0246,-0.0115,17,0.1301,0.3508
AAVE/USDT,4h,age0,full,local,bos,5,deep,zero,117,11,11,0.2727,0.0909,0.7273,0.0067,-0.1190,7,-0.4727,-0.6649,4,0.8455,0.8364,9,-0.1798,-0.4788,2,0.8455,1.5000
AAVE/USDT,4h,age0,full,local,bos,5,breaker,zero,43,17,17,0.7059,0.4706,0.2941,-0.0047,0.1824,10,0.1280,0.3870,7,-0.1943,-0.1100,11,0.0255,0.1968,6,-0.0600,0.1558
AAVE/USDT,4h,age0,full,local,choch,0,ote,zero,207,147,147,0.6667,0.3265,0.3333,0.1959,0.2686,76,0.1566,0.2541,71,0.2380,0.2842,120,0.1660,0.2524,27,0.3288,0.3409
AAVE/USDT,4h,age0,full,local,choch,0,ote,tight,207,147,147,0.5578,0.2449,0.4422,0.1907,0.2358,76,0.1234,0.1745,71,0.2627,0.3014,120,0.1206,0.1796,27,0.5021,0.4857
AAVE/USDT,4h,age0,full,local,choch,0,deep,zero,207,99,99,0.3030,0.1919,0.6970,0.1185,0.2202,53,0.1839,0.2532,46,0.0431,0.1822,78,0.1830,0.2963,21,-0.1212,-0.0623
AAVE/USDT,4h,age0,full,local,choch,0,breaker,zero,148,104,104,0.7404,0.3942,0.2596,0.0439,0.1701,61,0.0170,0.1466,43,0.0821,0.2035,87,0.0372,0.1782,17,0.0782,0.1288
AAVE/USDT,4h,age0,full,local,choch,5,ote,zero,12,8,8,0.7500,0.3750,0.2500,0.3454,0.4351,5,0.0763,0.0448,3,0.7939,1.0857,5,0.0763,0.2514,3,0.7939,0.7413
AAVE/USDT,4h,age0,full,local,choch,5,ote,tight,12,8,8,0.7500,0.3750,0.2500,0.6009,0.7291,5,0.2807,0.2356,3,1.1345,1.5515,5,0.2807,0.5309,3,1.1345,1.0594
AAVE/USDT,4h,age0,full,local,choch,5,deep,zero,12,3,3,0.3333,0.0000,0.6667,0.2304,-0.2182,3,0.2304,-0.2182,0,,,2,-1.0000,-1.0000,1,2.6911,1.3455
AAVE/USDT,4h,age0,full,local,choch,5,breaker,zero,7,4,4,0.7500,0.5000,0.2500,0.0575,0.2562,3,-0.0600,0.0383,1,0.4100,0.9100,3,-0.0600,0.2733,1,0.4100,0.2050
AAVE/USDT,4h,age0,full,global,bos,0,ote,zero,281,139,138,0.5683,0.3669,0.4245,0.0269,0.1815,81,0.1212,0.2992,58,-0.1031,0.0191,91,-0.0034,0.0975,48,0.0838,0.3390
AAVE/USDT,4h,age0,full,global,bos,0,ote,tight,281,139,138,0.5108,0.2878,0.4820,0.0982,0.2343,81,0.2007,0.3060,58,-0.0431,0.1353,91,0.0436,0.0779,48,0.2007,0.5275
AAVE/USDT,4h,age0,full,global,bos,0,deep,zero,281,30,30,0.3667,0.2667,0.6333,0.3534,0.5679,19,0.1656,0.2995,11,0.6778,1.0314,19,-0.0287,0.0364,11,1.0133,1.4860
AAVE/USDT,4h,age0,full,global,bos,0,breaker,zero,130,60,60,0.6833,0.4167,0.3167,-0.0365,0.1172,35,0.0071,0.1830,25,-0.0976,0.0250,44,-0.0066,0.1534,16,-0.1187,0.0175
AAVE/USDT,4h,age0,full,global,bos,5,ote,zero,257,126,125,0.5635,0.3730,0.4286,0.0189,0.1819,72,0.1370,0.3365,54,-0.1363,-0.0213,79,-0.0111,0.0880,47,0.0687,0.3378
AAVE/USDT,4h,age0,full,global,bos,5,ote,tight,257,126,125,0.5159,0.2937,0.4762,0.1100,0.2520,72,0.2026,0.3196,54,-0.0118,0.1630,79,0.0673,0.0865,47,0.1808,0.5267
AAVE/USDT,4h,age0,full,global,bos,5,deep,zero,257,24,24,0.3750,0.2917,0.6250,0.3842,0.6538,14,0.3182,0.5961,10,0.4764,0.7346,13,-0.1482,-0.0503,11,1.0133,1.4860
AAVE/USDT,4h,age0,full,global,bos,5,breaker,zero,109,46,46,0.6304,0.4348,0.3696,-0.1111,0.0662,26,-0.0781,0.1675,20,-0.1540,-0.0655,31,-0.0903,0.0958,15,-0.1540,0.0050
AAVE/USDT,4h,age0,full,global,choch,0,ote,zero,207,129,129,0.6202,0.3256,0.3798,0.1125,0.2027,65,0.1315,0.2626,64,0.0932,0.1418,105,0.1105,0.1895,24,0.1212,0.2605
AAVE/USDT,4h,age0,full,global,choch,0,ote,tight,207,129,129,0.5349,0.2713,0.4651,0.1417,0.2389,65,0.1165,0.2286,64,0.1673,0.2493,105,0.1181,0.2006,24,0.2452,0.4064
AAVE/USDT,4h,age0,full,global,choch,0,deep,zero,207,62,62,0.2903,0.1290,0.7097,0.0716,0.0235,33,0.2304,0.1840,29,-0.1090,-0.1592,53,0.1143,0.1088,9,-0.1798,-0.4788
AAVE/USDT,4h,age0,full,global,choch,0,breaker,zero,131,82,82,0.7073,0.4024,0.2927,-0.0027,0.1360,46,-0.0498,0.0879,36,0.0575,0.1975,67,0.0522,0.2149,15,-0.2480,-0.2163
AAVE/USDT,4h,age0,full,global,choch,5,ote,zero,58,37,37,0.6216,0.4054,0.3784,0.1151,0.2872,24,0.1959,0.3617,13,-0.0341,0.1495,22,0.0600,0.2011,15,0.1959,0.4134
AAVE/USDT,4h,age0,full,global,choch,5,ote,tight,58,37,37,0.5676,0.3243,0.4324,0.2115,0.3684,24,0.2452,0.3448,13,0.1494,0.4117,22,0.1643,0.2575,15,0.2807,0.5309
AAVE/USDT,4h,age0,full,global,choch,5,deep,zero,58,10,10,0.2000,0.1000,0.8000,-0.2618,-0.2654,6,0.2304,0.2243,4,-1.0000,-1.0000,7,-0.4727,-0.2857,3,0.2304,-0.2182
AAVE/USDT,4h,age0,full,global,choch,5,breaker,zero,29,18,18,0.6667,0.3333,0.3333,-0.0600,0.0383,11,0.0255,0.0686,7,-0.1943,-0.0093,12,0.0575,0.2562,6,-0.2950,-0.3975
