time,open,high,low,close,GGI Mean,GGI Upper Outer,GGI Upper Inner,GGI Lower Inner,GGI Lower Outer,Shapes,Shapes,Volume
2026-01-01T05:00:00+05:00,87594.9,87770.8,87574,87684.8,87676.53333333306,89586.40753712635,88785.62201468821,86581.29912160034,85807.37534503044,0,0,323.475
2026-01-01T05:15:00+05:00,87684.8,87738.9,87684.7,87723.9,87638.99555439709,90894.4372668327,89523.55940047427,85794.10373335695,84500.149544204,0,0,158.001
2026-01-01T05:30:00+05:00,87723.9,87726.3,87676.2,87698.1,87603.16310291154,92160.79771182952,90233.65367646342,85049.356564369,83270.91752863882,0,0,144.601
2026-01-01T05:45:00+05:00,87698.1,87814,87698.1,87758.5,87569.04968632055,93385.36228894873,90916.36634326725,84344.97298332855,82114.99398843957,0,0,125.589
2026-01-01T06:00:00+05:00,87758.5,87977.9,87758.5,87950.2,87536.74558884646,94568.59224712595,91572.49298259804,83678.86008894186,81027.76668454964,0,0,744.62
2026-01-01T06:15:00+05:00,87950.2,88022.1,87830,87837.2,87506.20282567294,95709.60775569674,92201.97963418775,83049.57836424297,80005.9232560384,0,0,300.18
2026-01-01T06:30:00+05:00,87837.2,87865.5,87790,87851.3,87477.31456833352,96806.66763138183,92804.24506031982,82456.14798238415,79047.04036735724,0,0,105.575
2026-01-01T06:45:00+05:00,87851.3,87980.6,87835.5,87914,87450.10714607431,97860.208647025,93379.96875373527,81896.80658416338,78147.40378741636,0,0,219.278
2026-01-01T07:00:00+05:00,87914,87990.9,87854.8,87958.9,87424.55647462212,98869.90548685136,93929.35392335796,81370.22938559519,77304.1405991921,0,0,133.847
2026-01-01T07:15:00+05:00,87958.9,88054,87901.8,87917.1,87400.63598988105,99835.80137963138,94452.78333609962,80875.02455331174,76514.34721687107,0,0,183.809
2026-01-01T07:30:00+05:00,87917.1,88021.9,87900.1,87918,87378.28642156137,100757.51194554368,94950.36496017834,80410.06415478738,75775.63985596308,0,0,159.416
2026-01-01T07:45:00+05:00,87918,87923.1,87852.1,87875.9,87357.39977245923,101634.47892299373,95422.0689947172,79974.32224434106,75085.88990540645,0,0,190.278
2026-01-01T08:00:00+05:00,87875.9,87948.7,87850,87948.7,87337.96262684817,102467.20096365642,95868.46702432603,79566.51391821243,74442.54985079796,0,0,168.434
2026-01-01T08:15:00+05:00,87948.7,87984.3,87857.2,87883.4,87319.92282407597,103256.22753189813,96290.11554762865,79185.37514093117,73843.18703341282,0,0,64.152
2026-01-01T08:30:00+05:00,87883.4,87930,87861.2,87902.2,87303.22631765656,104001.23723144548,96687.07395450071,78830.1167233448,73286.17936063786,0,0,54.059
2026-01-01T08:45:00+05:00,87902.2,87902.2,87800,87822,87287.77616660704,104702.96133497905,97059.93402207883,78499.49564542787,72769.24903523522,0,0,109.237
2026-01-01T09:00:00+05:00,87822,87829.4,87600.1,87611.9,87273.3781228957,105363.12716909146,97409.75658600398,78191.782793925,72289.45014851732,0,0,468.106
2026-01-01T09:15:00+05:00,87611.9,87670.8,87515,87594.1,87259.9161882645,105981.3488384282,97736.47493923108,77906.35970774708,71845.59412233152,0,0,486.481
2026-01-01T09:30:00+05:00,87594.1,87630.9,87517.7,87519.6,87247.32654467114,106557.72961328331,98040.29571540562,77642.52375665109,71436.35676940667,0,0,257.187
2026-01-01T09:45:00+05:00,87519.6,87633.7,87519.6,87555.8,87235.59626445697,107092.9998873345,98321.77001130393,77399.43305272495,71060.19313700587,0,0,239.641
2026-01-01T10:00:00+05:00,87555.8,87687.6,87555.8,87660.4,87224.76143750438,107588.19843430597,98581.61982264175,77176.24260503524,70715.55355093282,0,0,143.846
2026-01-01T10:15:00+05:00,87660.4,87697.2,87626.5,87666.9,87214.82113729132,108043.46605322407,98820.05372924331,76972.48421712594,70401.52730996859,0,0,196.626
2026-01-01T10:30:00+05:00,87666.9,87711.9,87605.9,87664,87205.74302461633,108460.07797683729,99037.85713492546,76787.21891281298,70116.50515408543,0,0,191.597
2026-01-01T10:45:00+05:00,87664,87692,87659.6,87668.1,87197.51030653394,108838.10620084754,99235.16701746106,76620.07363095609,69859.77677365065,0,0,36.778
2026-01-01T11:00:00+05:00,87668.1,87668.1,87590,87614.9,87190.04704081571,109178.9906749605,99412.8078760496,76470.06925363332,69629.73605070294,0,0,159.52
2026-01-01T11:15:00+05:00,87614.9,87627.4,87608.4,87623.4,87183.32241385561,109483.0301033518,99571.0059430005,76336.79739531262,69425.66076170006,0,0,31.882
2026-01-01T11:30:00+05:00,87623.4,87641.4,87620,87629,87177.32066418327,109751.30816391551,99710.40042227456,76219.58397519459,69246.42052407494,0,0,59.749
2026-01-01T11:45:00+05:00,87629,87638,87603,87611.4,87172.00388229663,109985.03510392291,99831.67571770157,76117.70719288582,69090.83816425587,0,0,43.803
2026-01-01T12:00:00+05:00,87611.4,87639.6,87555.8,87605.5,87167.33084081732,110185.841978527,99935.7267434776,76030.30281068529,68957.53056362021,0,0,101.771
2026-01-01T12:15:00+05:00,87605.5,87626.6,87560.2,87561,87163.26098550373,110354.58209517815,100023.02739984517,75956.84976876432,68845.66024702476,0,0,102.009
2026-01-01T12:30:00+05:00,87561,87631.7,87561,87590.1,87159.78316622297,110492.4193274719,100094.22174671314,75896.76675649329,68754.28964106496,0,0,133.334
