id,symbol,timeframe,scenario,direction,entryAt,exitAt,netR,status,equityBefore,equityAfter,pnl,openRiskPct
XRP/USDT|4h|breaker|107:low:85:0.2236:structural|109,XRP/USDT,4h,breaker,short,1579867200000,1580270400000,-1.0173510638297871,accepted,9671.37294841403,9572.66852260869,-49.19590778881818,1
XRP/USDT|4h|breaker161|107:low:85:0.2236:structural|109,XRP/USDT,4h,breaker161,short,1579867200000,1580270400000,-1.0173510638297871,accepted,9671.37294841403,9523.472614819872,-49.19590778881818,1.5
XRP/USDT|4h|ote|107:low:85:0.2236:structural|122,XRP/USDT,4h,ote,short,1580054400000,1580270400000,-1.0222657300633424,accepted,9671.37294841403,9474.039049180745,-49.43356563912664,2
XRP/USDT|4h|ote|107:low:85:0.2236:structural|123,XRP/USDT,4h,ote,short,1580068800000,1580630400000,-1.0148621296565326,capacity-rejected,9671.37294841403,9671.37294841403,0,2
XRP/USDT|4h|deep|107:low:85:0.2236:structural|130,XRP/USDT,4h,deep,short,1580169600000,1580270400000,-1.0465540937952544,accepted,9621.864430397509,9423.690041132868,-50.349008047877284,2
LTC/USDT|4h|breaker|110:high:68:58.32:structural|115,LTC/USDT,4h,breaker,long,1580212800000,1580400000000,0.9003847905759158,capacity-rejected,9621.864430397509,9621.864430397509,0,2
LTC/USDT|4h|breaker|110:high:68:58.32:structural|115,LTC/USDT,4h,breaker,long,1580212800000,1580400000000,0.9003847905759158,capacity-rejected,9621.864430397509,9621.864430397509,0,2
LTC/USDT|4h|breaker161|110:high:68:58.32:structural|115,LTC/USDT,4h,breaker161,long,1580212800000,1580400000000,0.9003847905759158,capacity-rejected,9621.864430397509,9621.864430397509,0,2
LTC/USDT|4h|breaker161|110:high:68:58.32:structural|115,LTC/USDT,4h,breaker161,long,1580212800000,1580400000000,0.9003847905759158,capacity-rejected,9621.864430397509,9621.864430397509,0,2
XRP/USDT|4h|deep|107:low:85:0.2236:structural|133,XRP/USDT,4h,deep,short,1580212800000,1580630400000,-1.0313205076178915,capacity-rejected,9621.864430397509,9621.864430397509,0,2
ETH/USDT|4h|breaker|372:high:336:171.61:structural|383,ETH/USDT,4h,breaker,long,1580342400000,1580688000000,0.8965851510383893,accepted,9423.690041132868,9465.935743927208,42.24570279434039,0.5
ETH/USDT|4h|breaker|372:high:336:171.61:structural|383,ETH/USDT,4h,breaker,long,1580342400000,1580688000000,0.8965851510383893,accepted,9423.690041132868,9508.181446721548,42.24570279434039,1
ETH/USDT|4h|breaker161|372:high:336:171.61:structural|383,ETH/USDT,4h,breaker161,long,1580342400000,1580688000000,0.8965851510383893,accepted,9423.690041132868,9550.427149515888,42.24570279434039,1.5
ETH/USDT|4h|breaker161|372:high:336:171.61:structural|383,ETH/USDT,4h,breaker161,long,1580342400000,1580688000000,0.8965851510383893,accepted,9423.690041132868,9592.672852310228,42.24570279434039,2
LINK/USDT|4h|ote|80:high:11:2.854:structural|91,LINK/USDT,4h,ote,long,1580558400000,1581408000000,1.4209918090391374,capacity-rejected,9423.690041132868,9423.690041132868,0,2
LINK/USDT|4h|ote|80:high:11:2.854:structural|91,LINK/USDT,4h,ote,long,1580558400000,1581408000000,1.4209918090391374,capacity-rejected,9423.690041132868,9423.690041132868,0,2
BTC/USDT|4h|breaker|854:high:794:9205.3:structural|879,BTC/USDT,4h,breaker,long,1580616000000,1583683200000,0.19240987608264665,capacity-rejected,9423.690041132868,9423.690041132868,0,2
LTC/USDT|4h|ote|167:high:137:73:structural|169,LTC/USDT,4h,ote,long,1580990400000,1581523200000,1.4118335747790818,accepted,9592.672852310228,9660.389140334046,67.716288023817,0.5
ADA/USDT|4h|breaker|70:high:40:0.06306:structural|92,ADA/USDT,4h,breaker,long,1581782400000,1581868800000,0.19158938311688317,accepted,9660.389140334046,9669.643280314374,9.254139980328185,0.5
ADA/USDT|4h|breaker|70:high:40:0.06306:structural|92,ADA/USDT,4h,breaker,long,1581782400000,1582689600000,0.19742457383773948,accepted,9660.389140334046,9580.284168595454,9.535991045685877,1
ADA/USDT|4h|ote|70:high:40:0.06306:structural|97,ADA/USDT,4h,ote,long,1581854400000,1581868800000,-1.0171526948878093,accepted,9660.389140334046,9620.512826075596,-49.13045423877851,1.5
ADA/USDT|4h|ote|70:high:40:0.06306:structural|97,ADA/USDT,4h,ote,long,1581854400000,1582689600000,-1.0091577183667695,accepted,9660.389140334046,9531.53988727848,-48.744281316973115,2
ADA/USDT|4h|deep|70:high:40:0.06306:structural|98,ADA/USDT,4h,deep,long,1581868800000,1581868800000,-1.0345529271775344,accepted,9620.512826075596,9570.748177549767,-49.76464852582761,1.5
LTC/USDT|4h|breaker|167:high:137:73:structural|230,LTC/USDT,4h,breaker,long,1581868800000,1583697600000,-1.003878853046595,accepted,9570.748177549767,9348.925622857048,-48.039358516382244,1.5
LTC/USDT|4h|breaker161|167:high:137:73:structural|230,LTC/USDT,4h,breaker161,long,1581868800000,1583697600000,-1.003878853046595,accepted,9570.748177549767,9300.886264340666,-48.039358516382244,2
LTC/USDT|4h|deep|167:high:137:73:structural|230,LTC/USDT,4h,deep,long,1581868800000,1582142400000,1.3072949099242201,capacity-rejected,9570.748177549767,9570.748177549767,0,2
LTC/USDT|4h|ote|167:high:137:73:structural|230,LTC/USDT,4h,ote,long,1581868800000,1583697600000,-1.0047443422984668,capacity-rejected,9570.748177549767,9570.748177549767,0,2
XRP/USDT|4h|breaker|222:high:185:0.2888:structural|248,XRP/USDT,4h,breaker,long,1581868800000,1582185600000,0.1902889396887163,capacity-rejected,9570.748177549767,9570.748177549767,0,2
XRP/USDT|4h|breaker|222:high:185:0.2888:structural|248,XRP/USDT,4h,breaker,long,1581868800000,1583668800000,-1.0046694555112883,capacity-rejected,9570.748177549767,9570.748177549767,0,2
XRP/USDT|4h|deep|222:high:185:0.2888:structural|248,XRP/USDT,4h,deep,long,1581868800000,1582185600000,1.3087378002322458,capacity-rejected,9570.748177549767,9570.748177549767,0,2
XRP/USDT|4h|ote|222:high:185:0.2888:structural|248,XRP/USDT,4h,ote,long,1581868800000,1582185600000,0.37851608102890105,capacity-rejected,9570.748177549767,9570.748177549767,0,2
XRP/USDT|4h|ote|222:high:185:0.2888:structural|248,XRP/USDT,4h,ote,long,1581868800000,1583668800000,-1.0057501978515118,capacity-rejected,9570.748177549767,9570.748177549767,0,2
ADA/USDT|4h|deep|70:high:40:0.06306:structural|102,ADA/USDT,4h,deep,long,1581926400000,1582689600000,-1.018102530461468,capacity-rejected,9570.748177549767,9570.748177549767,0,2
BTC/USDT|4h|breaker|901:high:865:9599:structural|970,BTC/USDT,4h,breaker,long,1581926400000,1582718400000,0.17963697368421142,capacity-rejected,9570.748177549767,9570.748177549767,0,2
LTC/USDT|4h|ote|233:low:192:72.54:structural|239,LTC/USDT,4h,ote,short,1581998400000,1583668800000,1.4213656937584198,capacity-rejected,9570.748177549767,9570.748177549767,0,2
LTC/USDT|4h|ote|233:low:192:72.54:structural|239,LTC/USDT,4h,ote,short,1581998400000,1583668800000,1.4213656937584198,capacity-rejected,9570.748177549767,9570.748177549767,0,2
LINK/USDT|4h|ote|199:high:175:4.632:structural|201,LINK/USDT,4h,ote,long,1582142400000,1582560000000,-1.009523433217554,capacity-rejected,9570.748177549767,9570.748177549767,0,2
LINK/USDT|4h|deep|199:high:175:4.632:structural|205,LINK/USDT,4h,deep,long,1582200000000,1582560000000,-1.0188550222748625,capacity-rejected,9570.748177549767,9570.748177549767,0,2
LINK/USDT|4h|ote|199:high:175:4.632:structural|205,LINK/USDT,4h,ote,long,1582200000000,1584000000000,-1.0025342465539582,capacity-rejected,9570.748177549767,9570.748177549767,0,2
LINK/USDT|4h|breaker|233:low:187:3.854:structural|248,LINK/USDT,4h,breaker,short,1582819200000,1583323200000,-1.0060158620689654,accepted,9531.53988727848,9483.595485695754,-47.94440158272595,1.5
LINK/USDT|4h|breaker|233:low:187:3.854:structural|248,LINK/USDT,4h,breaker,short,1582819200000,1583323200000,-1.0060158620689654,accepted,9531.53988727848,9435.651084113028,-47.94440158272595,2
LINK/USDT|4h|breaker161|233:low:187:3.854:structural|248,LINK/USDT,4h,breaker161,short,1582819200000,1583323200000,-1.0060158620689654,capacity-rejected,9531.53988727848,9531.53988727848,0,2
LINK/USDT|4h|breaker161|233:low:187:3.854:structural|248,LINK/USDT,4h,breaker161,short,1582819200000,1583323200000,-1.0060158620689654,capacity-rejected,9531.53988727848,9531.53988727848,0,2
LTC/USDT|4h|breaker|290:low:249:64.31:structural|296,LTC/USDT,4h,breaker,short,1582819200000,1583985600000,0.905561404565631,capacity-rejected,9531.53988727848,9531.53988727848,0,2
LTC/USDT|4h|breaker161|290:low:249:64.31:structural|296,LTC/USDT,4h,breaker161,short,1582819200000,1583985600000,0.905561404565631,capacity-rejected,9531.53988727848,9531.53988727848,0,2
BNB/USDT|4h|breaker|143:high:114:20.3:structural|158,BNB/USDT,4h,breaker,long,1583596800000,1583668800000,0.1902363888888887,accepted,9435.651084113028,9444.626105058314,8.97502094528595,1.5
BNB/USDT|4h|breaker|143:high:114:20.3:structural|158,BNB/USDT,4h,breaker,long,1583596800000,1583683200000,-1.010234974990381,accepted,9435.651084113028,9396.96498137343,-47.66112368488442,2
BNB/USDT|4h|breaker161|143:high:114:20.3:structural|158,BNB/USDT,4h,breaker161,long,1583596800000,1583683200000,-1.010234974990381,capacity-rejected,9435.651084113028,9435.651084113028,0,2
LINK/USDT|4h|breaker|278:high:258:4.347:structural|302,LINK/USDT,4h,breaker,long,1583596800000,1583755200000,0.19533557106599023,capacity-rejected,9435.651084113028,9435.651084113028,0,2
LINK/USDT|4h|breaker|278:high:258:4.347:structural|302,LINK/USDT,4h,breaker,long,1583596800000,1583985600000,-1.00518,capacity-rejected,9435.651084113028,9435.651084113028,0,2
LINK/USDT|4h|breaker161|278:high:258:4.347:structural|302,LINK/USDT,4h,breaker161,long,1583596800000,1583985600000,-1.00518,capacity-rejected,9435.651084113028,9435.651084113028,0,2
ETH/USDT|4h|breaker|601:high:579:234.5:structural|611,ETH/USDT,4h,breaker,long,1583625600000,1583668800000,-1.0222741077676696,capacity-rejected,9435.651084113028,9435.651084113028,0,2
ETH/USDT|4h|breaker|601:high:579:234.5:structural|611,ETH/USDT,4h,breaker,long,1583625600000,1583683200000,-1.01270547162107,capacity-rejected,9435.651084113028,9435.651084113028,0,2
ETH/USDT|4h|breaker|636:low:415:184.71:structural|641,ETH/USDT,4h,breaker,short,1584057600000,1584057600000,-1.0031795665931538,accepted,9300.886264340666,9254.2339690827,-46.65229525796743,0.5
ETH/USDT|4h|breaker|636:low:415:184.71:structural|641,ETH/USDT,4h,breaker,short,1584057600000,1584057600000,-1.0045544343419288,accepted,9254.2339690827,9207.7520602323,-46.48190885039867,0.5
ETH/USDT|4h|breaker161|638:low:299:158.43:structural|641,ETH/USDT,4h,breaker161,short,1584057600000,1584057600000,-1.002398720992571,accepted,9207.7520602323,9161.602865790332,-46.14919444196785,0.5
LINK/USDT|4h|breaker|331:low:91:2.737:structural|337,LINK/USDT,4h,breaker,short,1584100800000,1594065600000,0.20349685920577615,accepted,9161.602865790332,9170.924652832726,9.321787042394853,0.5
LINK/USDT|4h|breaker|331:low:91:2.737:structural|337,LINK/USDT,4h,breaker,short,1584100800000,1594065600000,0.20349685920577615,accepted,9161.602865790332,9180.24643987512,9.321787042394853,1
BTC/USDT|4h|breaker|1115:low:465:6510.19:structural|1162,BTC/USDT,4h,breaker,short,1584691200000,1595865600000,-1.0029617110980418,accepted,9161.602865790332,9082.349433074005,-45.94368443336897,1.5
BTC/USDT|4h|breaker|1115:low:465:6510.19:structural|1162,BTC/USDT,4h,breaker,short,1584691200000,1595865600000,-1.0029617110980418,accepted,9161.602865790332,9036.405748640636,-45.94368443336897,2
BNB/USDT|4h|breaker|231:high:207:11.329:structural|237,BNB/USDT,4h,breaker,long,1584734400000,1586217600000,0.9049350305188202,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BNB/USDT|4h|breaker|231:high:207:11.329:structural|237,BNB/USDT,4h,breaker,long,1584734400000,1594540800000,0.9068756891812293,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BNB/USDT|4h|breaker161|231:high:207:11.329:structural|237,BNB/USDT,4h,breaker161,long,1584734400000,1594540800000,0.9068756891812293,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ADA/USDT|4h|breaker|373:high:335:0.03145:structural|375,ADA/USDT,4h,breaker,long,1585857600000,1586217600000,0.8993449999999998,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ADA/USDT|4h|breaker161|373:high:335:0.03145:structural|375,ADA/USDT,4h,breaker161,long,1585857600000,1586217600000,0.8993449999999998,capacity-rejected,9161.602865790332,9161.602865790332,0,2
XRP/USDT|4h|breaker|547:high:489:0.1873:structural|570,XRP/USDT,4h,breaker,long,1586505600000,1588161600000,0.9007994747081709,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ETH/USDT|4h|breaker|788:high:685:152.68:structural|812,ETH/USDT,4h,breaker,long,1586520000000,1588132800000,0.9044570799777842,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BNB/USDT|4h|ote|386:high:340:15.512:structural|391,BNB/USDT,4h,ote,long,1586952000000,1594526400000,1.4181240520484275,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BNB/USDT|4h|deep|386:high:340:15.512:structural|394,BNB/USDT,4h,deep,long,1586995200000,1594526400000,3.976252107094409,capacity-rejected,9161.602865790332,9161.602865790332,0,2
XRP/USDT|4h|ote|604:low:572:0.1809:structural|605,XRP/USDT,4h,ote,short,1587009600000,1587240000000,-1.0228523691630562,capacity-rejected,9161.602865790332,9161.602865790332,0,2
XRP/USDT|4h|ote|604:low:572:0.1809:structural|605,XRP/USDT,4h,ote,short,1587009600000,1588060800000,-1.014073660018058,capacity-rejected,9161.602865790332,9161.602865790332,0,2
XRP/USDT|4h|deep|604:low:572:0.1809:structural|606,XRP/USDT,4h,deep,short,1587024000000,1587240000000,-1.0477611574925711,capacity-rejected,9161.602865790332,9161.602865790332,0,2
XRP/USDT|4h|deep|604:low:572:0.1809:structural|621,XRP/USDT,4h,deep,short,1587240000000,1588060800000,-1.0296981590947476,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ADA/USDT|4h|breaker|467:high:434:0.03489:structural|480,ADA/USDT,4h,breaker,long,1587369600000,1587643200000,0.8989186040609127,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ADA/USDT|4h|breaker161|467:high:434:0.03489:structural|480,ADA/USDT,4h,breaker161,long,1587369600000,1587643200000,0.8989186040609127,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ETH/USDT|4h|breaker161|861:high:791:176.16:structural|871,ETH/USDT,4h,breaker161,long,1587369600000,1588176000000,0.9020194749021007,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BNB/USDT|4h|breaker|474:high:439:16.463:structural|480,BNB/USDT,4h,breaker,long,1588233600000,1588305600000,0.8852453690036911,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BNB/USDT|4h|breaker161|476:high:411:16.823:structural|480,BNB/USDT,4h,breaker161,long,1588233600000,1589068800000,0.1947584643022718,capacity-rejected,9161.602865790332,9161.602865790332,0,2
LTC/USDT|4h|breaker|664:high:641:45.67:structural|672,LTC/USDT,4h,breaker,long,1588233600000,1588233600000,0.887357145748989,capacity-rejected,9161.602865790332,9161.602865790332,0,2
LTC/USDT|4h|breaker|664:high:641:45.67:structural|672,LTC/USDT,4h,breaker,long,1588233600000,1595952000000,0.902518846153846,capacity-rejected,9161.602865790332,9161.602865790332,0,2
LTC/USDT|4h|ote|669:high:535:47.72:structural|672,LTC/USDT,4h,ote,long,1588233600000,1596297600000,1.422240707301637,capacity-rejected,9161.602865790332,9161.602865790332,0,2
LTC/USDT|4h|ote|669:high:535:47.72:structural|672,LTC/USDT,4h,ote,long,1588233600000,1596297600000,1.422240707301637,capacity-rejected,9161.602865790332,9161.602865790332,0,2
XRP/USDT|4h|breaker161|685:high:385:0.2159:structural|690,XRP/USDT,4h,breaker161,long,1588233600000,1591099200000,-1.006462559241706,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ETH/USDT|4h|breaker|925:high:902:198.53:structural|954,ETH/USDT,4h,breaker,long,1588564800000,1588651200000,0.8831330266075399,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ADA/USDT|4h|ote|539:high:214:0.05197:structural|598,ADA/USDT,4h,ote,long,1589068800000,1593792000000,1.427334000302832,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ADA/USDT|4h|ote|539:high:214:0.05197:structural|598,ADA/USDT,4h,ote,long,1589068800000,1593792000000,1.427334000302832,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BTC/USDT|4h|breaker|1452:high:1407:9479.77:structural|1466,BTC/USDT,4h,breaker,long,1589068800000,1589068800000,-1.0115912083128815,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BTC/USDT|4h|breaker161|1452:high:1407:9479.77:structural|1466,BTC/USDT,4h,breaker161,long,1589068800000,1589068800000,-1.0115912083128815,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BTC/USDT|4h|deep|1452:high:1407:9479.77:structural|1466,BTC/USDT,4h,deep,long,1589068800000,1589068800000,-1.0292110165258677,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BTC/USDT|4h|ote|1407:high:1075:9172.3:structural|1466,BTC/USDT,4h,ote,long,1589068800000,1605600000000,1.427114217656331,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BTC/USDT|4h|ote|1407:high:1075:9172.3:structural|1466,BTC/USDT,4h,ote,long,1589068800000,1605600000000,1.427114217656331,capacity-rejected,9161.602865790332,9161.602865790332,0,2
LTC/USDT|4h|deep|669:high:535:47.72:structural|730,LTC/USDT,4h,deep,long,1589068800000,1596297600000,3.984722502458339,capacity-rejected,9161.602865790332,9161.602865790332,0,2
LTC/USDT|4h|deep|669:high:535:47.72:structural|730,LTC/USDT,4h,deep,long,1589068800000,1596297600000,3.984722502458339,capacity-rejected,9161.602865790332,9161.602865790332,0,2
XRP/USDT|4h|breaker|679:high:550:0.2057:structural|748,XRP/USDT,4h,breaker,long,1589068800000,1591099200000,-1.008299375,capacity-rejected,9161.602865790332,9161.602865790332,0,2
XRP/USDT|4h|deep|679:high:550:0.2057:structural|748,XRP/USDT,4h,deep,long,1589068800000,1591099200000,-1.0205936518324608,capacity-rejected,9161.602865790332,9161.602865790332,0,2
XRP/USDT|4h|deep|679:high:550:0.2057:structural|748,XRP/USDT,4h,deep,long,1589068800000,1591099200000,-1.0205936518324608,capacity-rejected,9161.602865790332,9161.602865790332,0,2
XRP/USDT|4h|ote|679:high:550:0.2057:structural|748,XRP/USDT,4h,ote,long,1589068800000,1591099200000,-1.0103684160305344,capacity-rejected,9161.602865790332,9161.602865790332,0,2
XRP/USDT|4h|ote|679:high:550:0.2057:structural|748,XRP/USDT,4h,ote,long,1589068800000,1591099200000,-1.0103684160305344,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BNB/USDT|4h|breaker|539:low:503:16.25:structural|559,BNB/USDT,4h,breaker,short,1589371200000,1590811200000,0.18813462851405627,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BNB/USDT|4h|breaker|539:low:503:16.25:structural|559,BNB/USDT,4h,breaker,short,1589371200000,1590883200000,-1.0127561738208797,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ETH/USDT|4h|breaker|990:low:954:195.1:structural|1010,ETH/USDT,4h,breaker,short,1589371200000,1589774400000,-1.0132006864988559,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ETH/USDT|4h|breaker|990:low:954:195.1:structural|1010,ETH/USDT,4h,breaker,short,1589371200000,1590811200000,-1.0091302469135803,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ETH/USDT|4h|breaker161|990:low:954:195.1:structural|1010,ETH/USDT,4h,breaker161,short,1589371200000,1590811200000,-1.0091302469135803,capacity-rejected,9161.602865790332,9161.602865790332,0,2
LTC/USDT|4h|breaker|731:low:649:43.62:structural|752,LTC/USDT,4h,breaker,short,1589385600000,1595750400000,0.19730249999999983,capacity-rejected,9161.602865790332,9161.602865790332,0,2
LTC/USDT|4h|breaker|731:low:649:43.62:structural|752,LTC/USDT,4h,breaker,short,1589385600000,1595750400000,0.19730249999999983,capacity-rejected,9161.602865790332,9161.602865790332,0,2
LTC/USDT|4h|breaker161|731:low:649:43.62:structural|752,LTC/USDT,4h,breaker161,short,1589385600000,1595750400000,0.19730249999999983,capacity-rejected,9161.602865790332,9161.602865790332,0,2
LTC/USDT|4h|breaker161|731:low:649:43.62:structural|752,LTC/USDT,4h,breaker161,short,1589385600000,1595750400000,0.19730249999999983,capacity-rejected,9161.602865790332,9161.602865790332,0,2
XRP/USDT|4h|breaker|749:low:713:0.2071:structural|796,XRP/USDT,4h,breaker,short,1589760000000,1591099200000,0.8972358510638297,capacity-rejected,9161.602865790332,9161.602865790332,0,2
XRP/USDT|4h|breaker|749:low:713:0.2071:structural|796,XRP/USDT,4h,breaker,short,1589760000000,1591099200000,0.9019730887372014,capacity-rejected,9161.602865790332,9161.602865790332,0,2
LINK/USDT|4h|breaker|731:high:705:3.822:structural|736,LINK/USDT,4h,breaker,long,1589846400000,1589961600000,0.88684004950495,capacity-rejected,9161.602865790332,9161.602865790332,0,2
LTC/USDT|4h|breaker|779:high:756:44.4:structural|784,LTC/USDT,4h,breaker,long,1589846400000,1590062400000,0.18286696564885468,capacity-rejected,9161.602865790332,9161.602865790332,0,2
LTC/USDT|4h|breaker161|779:high:756:44.4:structural|784,LTC/USDT,4h,breaker161,long,1589846400000,1590062400000,0.18286696564885468,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BNB/USDT|4h|breaker|595:high:564:16.693:structural|601,BNB/USDT,4h,breaker,long,1589976000000,1592193600000,0.18604354691572572,capacity-rejected,9161.602865790332,9161.602865790332,0,2
BNB/USDT|4h|breaker161|595:high:564:16.693:structural|601,BNB/USDT,4h,breaker161,long,1589976000000,1592193600000,0.18604354691572572,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ETH/USDT|4h|breaker|1035:high:1015:205.95:structural|1057,ETH/USDT,4h,breaker,long,1590048000000,1590811200000,0.8927783785617367,capacity-rejected,9161.602865790332,9161.602865790332,0,2
ETH/USDT|4h|breaker|1111:high:930:227.5:structural|1130,ETH/USDT,4h,breaker,long,1591099200000,1595707200000,0.9042949999999998,capacity-rejected,9161.602865790332,9161.602865790332,0,2
