at,equity,drawdownPct
1572004800000,10000,0
1572019200000,9948.553971708547,0.5144602829145333
1572019200000,9897.107943417093,1.0289205658290665
1572019200000,9846.423156130408,1.5357684386959227
1572019200000,9795.738368843722,2.0426163115627785
1574092800000,9839.412647670555,1.6058735232944492
1574092800000,9883.086926497388,1.1691307350261195
1578268800000,9832.544024319475,1.674559756805247
1578340800000,9782.423979743031,2.1757602025696907
1578441600000,9791.190798901915,2.0880920109808536
1579003200000,9741.472111376173,2.585278886238266
1579003200000,9785.348447994957,2.1465155200504342
1579017600000,9829.511885217185,1.704881147828146
1579017600000,9873.675322439414,1.2632467756058576
1579824000000,9823.476023987636,1.7652397601236407
1579824000000,9773.276725535858,2.267232744641424
1579824000000,9722.86060533999,2.7713939466000923
1579824000000,9671.37294841403,3.2862705158597056
1580140800000,9621.864430397509,3.7813556960249115
1580270400000,9572.66852260869,4.273314773913098
1580270400000,9523.472614819872,4.765273851801285
1580270400000,9474.039049180745,5.259609508192552
1580270400000,9423.690041132868,5.763099588671321
1580688000000,9465.935743927208,5.34064256072792
1580688000000,9508.181446721548,4.918185532784518
1580688000000,9550.427149515888,4.495728504841118
1580688000000,9592.672852310228,4.073271476897716
1581523200000,9660.389140334046,3.3961085966595417
1581868800000,9669.643280314374,3.3035671968562568
1581868800000,9620.512826075596,3.7948717392440448
1581868800000,9570.748177549767,4.292518224502328
1582689600000,9580.284168595454,4.197158314045464
1582689600000,9531.53988727848,4.684601127215192
1583323200000,9483.595485695754,5.1640451430424585
1583323200000,9435.651084113028,5.643489158869724
1583668800000,9444.626105058314,5.553738949416856
1583683200000,9396.96498137343,6.030350186265696
1583697600000,9348.925622857048,6.5107437714295155
1583697600000,9300.886264340666,6.9911373565933355
1584057600000,9254.2339690827,7.457660309173007
1584057600000,9207.7520602323,7.922479397676997
1584057600000,9161.602865790332,8.383971342096684
1594065600000,9170.924652832726,8.290753471672742
1594065600000,9180.24643987512,8.1975356012488
1594526400000,9133.82250482093,8.661774951790703
1594526400000,9087.39856976674,9.126014302332605
1595635200000,9128.293117507374,8.717068824926264
1595865600000,9082.349433074005,9.176505669259951
1595865600000,9036.405748640636,9.635942513593635
1596312000000,9077.400760438728,9.22599239561272
1596312000000,9031.575822477138,9.684241775228621
1596340800000,8985.401096306052,10.145989036939481
1596484800000,8939.862824854677,10.601371751453225
1596484800000,8893.938904500848,11.060610954991516
1598356800000,8933.917751020523,10.660822489794773
1598356800000,8973.896597540197,10.26103402459803
1598371200000,8982.87464347507,10.171253565249298
1598544000000,9023.059555874164,9.769404441258358
1598990400000,9063.687328342026,9.363126716579737
1599163200000,9104.30170532627,8.956982946737298
1599220800000,9058.640584012572,9.413594159874282
1599868800000,9013.04367620353,9.869563237964703
1603238400000,8967.525652902303,10.324743470976973
1603339200000,8921.321702752612,10.786782972473883
1603670400000,8959.345491014956,10.406545089850443
1603972800000,8976.267557495634,10.237324425043662
1604707200000,8984.929623113452,10.150703768865478
1606075200000,8993.983409780252,10.060165902197477
1606075200000,9003.037196447052,9.969628035529476
1606176000000,9011.580337547482,9.884196624525176
1606348800000,9028.41704348291,9.715829565170896
1609675200000,9069.342701498992,9.30657298501008
1609732800000,9110.285933588742,8.897140664112575
1609732800000,9174.675756248593,8.253242437514073
1609992000000,9215.63131998178,7.843686800182203
1610150400000,9257.386113028151,7.426138869718489
1612209600000,9322.372149587038,6.776278504129622
1612483200000,9364.300157856158,6.35699842143842
1612728000000,9406.643321811798,5.933566781882019
1612785600000,9448.223557741145,5.517764422588552
1612785600000,9489.803793670491,5.101962063295087
1613088000000,9556.243437514631,4.437565624853687
1613433600000,9599.331892775332,4.006681072246684
1613995200000,9550.966903336934,4.490330966630663
1614412800000,9594.438392484117,4.055616075158832
1614412800000,9662.478026001729,3.375219739982713
1615521600000,9705.860883774092,2.9413911622590785
1615910400000,9715.22033067738,2.8477966932261918
1617652800000,9758.786263658312,2.412137363416878
1617796800000,9802.66482195366,1.9733517804633993
1617796800000,9846.543380249008,1.534566197509921
1618329600000,9891.072533281556,1.0892746671844362
1618329600000,9935.601686314105,0.6439831368589513
1618387200000,9979.484202672898,0.20515797327101606
1618444800000,10024.445778190351,0
1618516800000,10068.943332661129,0
1618704000000,10017.423395287826,0.5116717382467063
1618704000000,9966.750016380209,1.0149358567689077
1619136000000,9916.128493792592,1.517684962759138
1619755200000,10113.799771887489,0
1620072000000,10062.873414264619,0.5035333778747075
1620403200000,10108.020502901096,0.05714241053552271
1620676800000,10056.684219073933,0.5647289258416458
