at,equity,drawdownPct
1579867200000,10000,0
1580270400000,9949.132446808511,0.508675531914887
1580270400000,9898.019160305344,1.0198083969465552
1580270400000,9845.691455615583,1.5430854438441748
1581408000000,9915.644690179364,0.8435530982063575
1581523200000,9985.147078999133,0.14852921000867353
1581782400000,9994.712319845117,0.052876801548827644
1581868800000,9943.881576991324,0.5611842300867648
1581868800000,9892.444218026409,1.0755578197359137
1581868800000,9901.856331632298,0.9814366836770205
1581868800000,9966.651000000678,0.33348999999321677
1581868800000,9985.513688388193,0.14486311611806743
1581912000000,10050.17539825287,0
1582142400000,10069.621937077587,0
1582560000000,10018.79434053198,0.5047617166087776
1582560000000,9967.496916116977,1.014189227746205
1583323200000,9917.359616103291,1.512095706529432
1583596800000,9926.79282950669,1.4184157902193162
1583596800000,9936.488108237718,1.3221333399782775
1583985600000,9981.61901077453,0.8739446908033339
1586246400000,9991.775151366935,0.7730854861989421
1587398400000,10010.990809404562,0.582257487315763
1589068800000,10077.00230855522,0
1593792000000,10148.918548635875,0
1594526400000,10097.596098998178,0.5056937780291407
1594540800000,10142.85653709588,0.0597306157394383
1596297600000,10214.046730343669,0
1596340800000,10224.29038546758,0
1596340800000,10234.474913709457,0
1596585600000,10306.56923943383,0
1597348800000,10316.499995993743,0
1597867200000,10336.443274462177,0
1598356800000,10283.961469907648,0.5077356220218763
1598371200000,10304.1512812338,0.3124091369819555
1598990400000,10249.998806263664,0.8363076727958064
1599163200000,10296.379602272737,0.3875963048955568
1599868800000,10244.448704279444,0.8900021771513994
1601251200000,10253.655079337788,0.8009350308043611
1604016000000,10273.6627496307,0.6073706705921492
1604649600000,10283.399920594842,0.5131683351698656
1604707200000,10303.40671777428,0.31961242190066774
1604750400000,10313.773544172904,0.2193184801321618
1604779200000,10323.153230995362,0.1285746277895276
1605931200000,10369.627203286347,0
1606262400000,10443.300031251518,0
1606348800000,10463.603537787103,0
1606348800000,10409.687612630167,0.515271101033504
1606348800000,10356.911585821303,1.0196482653466834
1606348800000,10377.23377957347,0.8254303395740057
1608120000000,10446.164197623038,0.1666666755968539
1608508800000,10519.753257497683,0
1609502400000,10539.9874145792,0
1610107200000,10614.945251061452,0
1610107200000,10824.844821706218,0
1610150400000,10872.600095102722,0
1610870400000,10950.13826781212,0
1612483200000,11027.600565573235,0
1612512000000,11245.811465271589,0
1612569600000,11257.016387867983,0
1613174400000,11334.546692519401,0
1613980800000,11346.060741760937,0
1616731200000,11357.32805400568,0
1616875200000,11299.975014032898,0.5049870858714366
1617379200000,11242.605835220362,1.0101162724172303
1618704000000,11185.080598519065,1.5166195311745347
1619755200000,11128.507323303236,2.0147408757972785
1620072000000,11072.471574471172,2.508129360884672
1620100800000,11016.384750042325,3.001967560874547
1621425600000,11038.77810533942,2.8047965784866973
