id,symbol,timeframe,scenario,direction,entryAt,exitAt,netR,status,equityBefore,equityAfter,pnl,openRiskPct
ADA/USDT|4h|breaker|70:high:40:0.06306:structural|92,ADA/USDT,4h,breaker,long,1581782400000,1581868800000,0.19158938311688317,accepted,10106.68115108225,10126.044479153199,19.36332807094879,1
ADA/USDT|4h|breaker|70:high:40:0.06306:structural|92,ADA/USDT,4h,breaker,long,1581782400000,1582689600000,0.19742457383773948,accepted,10106.68115108225,9939.501406423786,19.953072191663274,2
ADA/USDT|4h|ote|70:high:40:0.06306:structural|97,ADA/USDT,4h,ote,long,1581854400000,1581868800000,-1.0171526948878093,accepted,10106.68115108225,10023.244099461248,-102.80037969195138,3
ADA/USDT|4h|ote|70:high:40:0.06306:structural|97,ADA/USDT,4h,ote,long,1581854400000,1582689600000,-1.0091577183667695,capacity-rejected,10106.68115108225,10106.68115108225,0,3
ADA/USDT|4h|deep|70:high:40:0.06306:structural|98,ADA/USDT,4h,deep,long,1581868800000,1581868800000,-1.0345529271775344,accepted,10023.244099461248,9919.548334232122,-103.69576522912584,2
LTC/USDT|4h|breaker|167:high:137:73:structural|230,LTC/USDT,4h,breaker,long,1581868800000,1583697600000,-1.003878853046595,accepted,9919.548334232122,9758.646523170952,-99.58024804509205,2
LTC/USDT|4h|breaker161|167:high:137:73:structural|230,LTC/USDT,4h,breaker161,long,1581868800000,1583697600000,-1.003878853046595,accepted,9919.548334232122,9659.06627512586,-99.58024804509205,3
LTC/USDT|4h|deep|167:high:137:73:structural|230,LTC/USDT,4h,deep,long,1581868800000,1582142400000,1.3072949099242201,capacity-rejected,9919.548334232122,9919.548334232122,0,3
LTC/USDT|4h|ote|167:high:137:73:structural|230,LTC/USDT,4h,ote,long,1581868800000,1583697600000,-1.0047443422984668,capacity-rejected,9919.548334232122,9919.548334232122,0,3
XRP/USDT|4h|breaker|222:high:185:0.2888:structural|248,XRP/USDT,4h,breaker,long,1581868800000,1582185600000,0.1902889396887163,capacity-rejected,9919.548334232122,9919.548334232122,0,3
XRP/USDT|4h|breaker|222:high:185:0.2888:structural|248,XRP/USDT,4h,breaker,long,1581868800000,1583668800000,-1.0046694555112883,capacity-rejected,9919.548334232122,9919.548334232122,0,3
XRP/USDT|4h|deep|222:high:185:0.2888:structural|248,XRP/USDT,4h,deep,long,1581868800000,1582185600000,1.3087378002322458,capacity-rejected,9919.548334232122,9919.548334232122,0,3
XRP/USDT|4h|ote|222:high:185:0.2888:structural|248,XRP/USDT,4h,ote,long,1581868800000,1582185600000,0.37851608102890105,capacity-rejected,9919.548334232122,9919.548334232122,0,3
XRP/USDT|4h|ote|222:high:185:0.2888:structural|248,XRP/USDT,4h,ote,long,1581868800000,1583668800000,-1.0057501978515118,capacity-rejected,9919.548334232122,9919.548334232122,0,3
ADA/USDT|4h|deep|70:high:40:0.06306:structural|102,ADA/USDT,4h,deep,long,1581926400000,1582689600000,-1.018102530461468,capacity-rejected,9919.548334232122,9919.548334232122,0,3
LTC/USDT|4h|ote|233:low:192:72.54:structural|239,LTC/USDT,4h,ote,short,1581998400000,1583668800000,1.4213656937584198,capacity-rejected,9919.548334232122,9919.548334232122,0,3
LTC/USDT|4h|ote|233:low:192:72.54:structural|239,LTC/USDT,4h,ote,short,1581998400000,1583668800000,1.4213656937584198,capacity-rejected,9919.548334232122,9919.548334232122,0,3
LINK/USDT|4h|ote|199:high:175:4.632:structural|201,LINK/USDT,4h,ote,long,1582142400000,1582560000000,-1.009523433217554,capacity-rejected,9919.548334232122,9919.548334232122,0,3
LINK/USDT|4h|deep|199:high:175:4.632:structural|205,LINK/USDT,4h,deep,long,1582200000000,1582560000000,-1.0188550222748625,capacity-rejected,9919.548334232122,9919.548334232122,0,3
LINK/USDT|4h|ote|199:high:175:4.632:structural|205,LINK/USDT,4h,ote,long,1582200000000,1584000000000,-1.0025342465539582,capacity-rejected,9919.548334232122,9919.548334232122,0,3
LINK/USDT|4h|breaker|233:low:187:3.854:structural|248,LINK/USDT,4h,breaker,short,1582819200000,1583323200000,-1.0060158620689654,accepted,9939.501406423786,9839.508445664595,-99.99296075919119,3
LINK/USDT|4h|breaker|233:low:187:3.854:structural|248,LINK/USDT,4h,breaker,short,1582819200000,1583323200000,-1.0060158620689654,capacity-rejected,9939.501406423786,9939.501406423786,0,3
LINK/USDT|4h|breaker161|233:low:187:3.854:structural|248,LINK/USDT,4h,breaker161,short,1582819200000,1583323200000,-1.0060158620689654,capacity-rejected,9939.501406423786,9939.501406423786,0,3
LINK/USDT|4h|breaker161|233:low:187:3.854:structural|248,LINK/USDT,4h,breaker161,short,1582819200000,1583323200000,-1.0060158620689654,capacity-rejected,9939.501406423786,9939.501406423786,0,3
LTC/USDT|4h|breaker|290:low:249:64.31:structural|296,LTC/USDT,4h,breaker,short,1582819200000,1583985600000,0.905561404565631,capacity-rejected,9939.501406423786,9939.501406423786,0,3
LTC/USDT|4h|breaker161|290:low:249:64.31:structural|296,LTC/USDT,4h,breaker161,short,1582819200000,1583985600000,0.905561404565631,capacity-rejected,9939.501406423786,9939.501406423786,0,3
BNB/USDT|4h|breaker|143:high:114:20.3:structural|158,BNB/USDT,4h,breaker,long,1583596800000,1583668800000,0.1902363888888887,accepted,9839.508445664595,9858.226771216045,18.718325551449546,3
BNB/USDT|4h|breaker|143:high:114:20.3:structural|158,BNB/USDT,4h,breaker,long,1583596800000,1583683200000,-1.010234974990381,capacity-rejected,9839.508445664595,9839.508445664595,0,3
BNB/USDT|4h|breaker161|143:high:114:20.3:structural|158,BNB/USDT,4h,breaker161,long,1583596800000,1583683200000,-1.010234974990381,capacity-rejected,9839.508445664595,9839.508445664595,0,3
LINK/USDT|4h|breaker|278:high:258:4.347:structural|302,LINK/USDT,4h,breaker,long,1583596800000,1583755200000,0.19533557106599023,capacity-rejected,9839.508445664595,9839.508445664595,0,3
LINK/USDT|4h|breaker|278:high:258:4.347:structural|302,LINK/USDT,4h,breaker,long,1583596800000,1583985600000,-1.00518,capacity-rejected,9839.508445664595,9839.508445664595,0,3
LINK/USDT|4h|breaker161|278:high:258:4.347:structural|302,LINK/USDT,4h,breaker161,long,1583596800000,1583985600000,-1.00518,capacity-rejected,9839.508445664595,9839.508445664595,0,3
LINK/USDT|4h|breaker|331:low:91:2.737:structural|337,LINK/USDT,4h,breaker,short,1584100800000,1594065600000,0.20349685920577615,accepted,9659.06627512586,10099.86999616028,19.65589649848548,1
LINK/USDT|4h|breaker|331:low:91:2.737:structural|337,LINK/USDT,4h,breaker,short,1584100800000,1594065600000,0.20349685920577615,accepted,9659.06627512586,10119.525892658765,19.65589649848548,2
BNB/USDT|4h|breaker|231:high:207:11.329:structural|237,BNB/USDT,4h,breaker,long,1584734400000,1586217600000,0.9049350305188202,accepted,9659.06627512586,9746.474549470504,87.40827434464327,3
BNB/USDT|4h|breaker|231:high:207:11.329:structural|237,BNB/USDT,4h,breaker,long,1584734400000,1594540800000,0.9068756891812293,capacity-rejected,9659.06627512586,9659.06627512586,0,3
BNB/USDT|4h|breaker161|231:high:207:11.329:structural|237,BNB/USDT,4h,breaker161,long,1584734400000,1594540800000,0.9068756891812293,capacity-rejected,9659.06627512586,9659.06627512586,0,3
ADA/USDT|4h|breaker|373:high:335:0.03145:structural|375,ADA/USDT,4h,breaker,long,1585857600000,1586217600000,0.8993449999999998,capacity-rejected,9659.06627512586,9659.06627512586,0,3
ADA/USDT|4h|breaker161|373:high:335:0.03145:structural|375,ADA/USDT,4h,breaker161,long,1585857600000,1586217600000,0.8993449999999998,capacity-rejected,9659.06627512586,9659.06627512586,0,3
XRP/USDT|4h|breaker|547:high:489:0.1873:structural|570,XRP/USDT,4h,breaker,long,1586505600000,1588161600000,0.9007994747081709,accepted,9746.474549470504,9834.2707410147,87.79619154419586,3
BNB/USDT|4h|ote|386:high:340:15.512:structural|391,BNB/USDT,4h,ote,long,1586952000000,1594526400000,1.4181240520484275,capacity-rejected,9746.474549470504,9746.474549470504,0,3
BNB/USDT|4h|deep|386:high:340:15.512:structural|394,BNB/USDT,4h,deep,long,1586995200000,1594526400000,3.976252107094409,capacity-rejected,9746.474549470504,9746.474549470504,0,3
XRP/USDT|4h|ote|604:low:572:0.1809:structural|605,XRP/USDT,4h,ote,short,1587009600000,1587240000000,-1.0228523691630562,capacity-rejected,9746.474549470504,9746.474549470504,0,3
XRP/USDT|4h|ote|604:low:572:0.1809:structural|605,XRP/USDT,4h,ote,short,1587009600000,1588060800000,-1.014073660018058,capacity-rejected,9746.474549470504,9746.474549470504,0,3
XRP/USDT|4h|deep|604:low:572:0.1809:structural|606,XRP/USDT,4h,deep,short,1587024000000,1587240000000,-1.0477611574925711,capacity-rejected,9746.474549470504,9746.474549470504,0,3
XRP/USDT|4h|deep|604:low:572:0.1809:structural|621,XRP/USDT,4h,deep,short,1587240000000,1588060800000,-1.0296981590947476,capacity-rejected,9746.474549470504,9746.474549470504,0,3
ADA/USDT|4h|breaker|467:high:434:0.03489:structural|480,ADA/USDT,4h,breaker,long,1587369600000,1587643200000,0.8989186040609127,capacity-rejected,9746.474549470504,9746.474549470504,0,3
ADA/USDT|4h|breaker161|467:high:434:0.03489:structural|480,ADA/USDT,4h,breaker161,long,1587369600000,1587643200000,0.8989186040609127,capacity-rejected,9746.474549470504,9746.474549470504,0,3
BNB/USDT|4h|breaker|474:high:439:16.463:structural|480,BNB/USDT,4h,breaker,long,1588233600000,1588305600000,0.8852453690036911,accepted,9834.2707410147,9921.328167324817,87.0574263101176,3
BNB/USDT|4h|breaker161|476:high:411:16.823:structural|480,BNB/USDT,4h,breaker161,long,1588233600000,1589068800000,0.1947584643022718,capacity-rejected,9834.2707410147,9834.2707410147,0,3
LTC/USDT|4h|breaker|664:high:641:45.67:structural|672,LTC/USDT,4h,breaker,long,1588233600000,1588233600000,0.887357145748989,capacity-rejected,9834.2707410147,9834.2707410147,0,3
LTC/USDT|4h|breaker|664:high:641:45.67:structural|672,LTC/USDT,4h,breaker,long,1588233600000,1595952000000,0.902518846153846,capacity-rejected,9834.2707410147,9834.2707410147,0,3
LTC/USDT|4h|ote|669:high:535:47.72:structural|672,LTC/USDT,4h,ote,long,1588233600000,1596297600000,1.422240707301637,capacity-rejected,9834.2707410147,9834.2707410147,0,3
LTC/USDT|4h|ote|669:high:535:47.72:structural|672,LTC/USDT,4h,ote,long,1588233600000,1596297600000,1.422240707301637,capacity-rejected,9834.2707410147,9834.2707410147,0,3
XRP/USDT|4h|breaker161|685:high:385:0.2159:structural|690,XRP/USDT,4h,breaker161,long,1588233600000,1591099200000,-1.006462559241706,capacity-rejected,9834.2707410147,9834.2707410147,0,3
ADA/USDT|4h|ote|539:high:214:0.05197:structural|598,ADA/USDT,4h,ote,long,1589068800000,1593792000000,1.427334000302832,accepted,9921.328167324817,10062.938657538665,141.61049021384895,3
ADA/USDT|4h|ote|539:high:214:0.05197:structural|598,ADA/USDT,4h,ote,long,1589068800000,1593792000000,1.427334000302832,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LTC/USDT|4h|deep|669:high:535:47.72:structural|730,LTC/USDT,4h,deep,long,1589068800000,1596297600000,3.984722502458339,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LTC/USDT|4h|deep|669:high:535:47.72:structural|730,LTC/USDT,4h,deep,long,1589068800000,1596297600000,3.984722502458339,capacity-rejected,9921.328167324817,9921.328167324817,0,3
XRP/USDT|4h|breaker|679:high:550:0.2057:structural|748,XRP/USDT,4h,breaker,long,1589068800000,1591099200000,-1.008299375,capacity-rejected,9921.328167324817,9921.328167324817,0,3
XRP/USDT|4h|deep|679:high:550:0.2057:structural|748,XRP/USDT,4h,deep,long,1589068800000,1591099200000,-1.0205936518324608,capacity-rejected,9921.328167324817,9921.328167324817,0,3
XRP/USDT|4h|deep|679:high:550:0.2057:structural|748,XRP/USDT,4h,deep,long,1589068800000,1591099200000,-1.0205936518324608,capacity-rejected,9921.328167324817,9921.328167324817,0,3
XRP/USDT|4h|ote|679:high:550:0.2057:structural|748,XRP/USDT,4h,ote,long,1589068800000,1591099200000,-1.0103684160305344,capacity-rejected,9921.328167324817,9921.328167324817,0,3
XRP/USDT|4h|ote|679:high:550:0.2057:structural|748,XRP/USDT,4h,ote,long,1589068800000,1591099200000,-1.0103684160305344,capacity-rejected,9921.328167324817,9921.328167324817,0,3
BNB/USDT|4h|breaker|539:low:503:16.25:structural|559,BNB/USDT,4h,breaker,short,1589371200000,1590811200000,0.18813462851405627,capacity-rejected,9921.328167324817,9921.328167324817,0,3
BNB/USDT|4h|breaker|539:low:503:16.25:structural|559,BNB/USDT,4h,breaker,short,1589371200000,1590883200000,-1.0127561738208797,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LTC/USDT|4h|breaker|731:low:649:43.62:structural|752,LTC/USDT,4h,breaker,short,1589385600000,1595750400000,0.19730249999999983,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LTC/USDT|4h|breaker|731:low:649:43.62:structural|752,LTC/USDT,4h,breaker,short,1589385600000,1595750400000,0.19730249999999983,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LTC/USDT|4h|breaker161|731:low:649:43.62:structural|752,LTC/USDT,4h,breaker161,short,1589385600000,1595750400000,0.19730249999999983,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LTC/USDT|4h|breaker161|731:low:649:43.62:structural|752,LTC/USDT,4h,breaker161,short,1589385600000,1595750400000,0.19730249999999983,capacity-rejected,9921.328167324817,9921.328167324817,0,3
XRP/USDT|4h|breaker|749:low:713:0.2071:structural|796,XRP/USDT,4h,breaker,short,1589760000000,1591099200000,0.8972358510638297,capacity-rejected,9921.328167324817,9921.328167324817,0,3
XRP/USDT|4h|breaker|749:low:713:0.2071:structural|796,XRP/USDT,4h,breaker,short,1589760000000,1591099200000,0.9019730887372014,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LINK/USDT|4h|breaker|731:high:705:3.822:structural|736,LINK/USDT,4h,breaker,long,1589846400000,1589961600000,0.88684004950495,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LTC/USDT|4h|breaker|779:high:756:44.4:structural|784,LTC/USDT,4h,breaker,long,1589846400000,1590062400000,0.18286696564885468,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LTC/USDT|4h|breaker161|779:high:756:44.4:structural|784,LTC/USDT,4h,breaker161,long,1589846400000,1590062400000,0.18286696564885468,capacity-rejected,9921.328167324817,9921.328167324817,0,3
BNB/USDT|4h|breaker|595:high:564:16.693:structural|601,BNB/USDT,4h,breaker,long,1589976000000,1592193600000,0.18604354691572572,capacity-rejected,9921.328167324817,9921.328167324817,0,3
BNB/USDT|4h|breaker161|595:high:564:16.693:structural|601,BNB/USDT,4h,breaker161,long,1589976000000,1592193600000,0.18604354691572572,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LINK/USDT|4h|breaker|810:high:745:4.14:structural|823,LINK/USDT,4h,breaker,long,1591099200000,1592179200000,0.1914424999999999,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LTC/USDT|4h|breaker161|853:high:779:46.61:structural|871,LTC/USDT,4h,breaker161,long,1591099200000,1593273600000,0.19693521353482266,capacity-rejected,9921.328167324817,9921.328167324817,0,3
ADA/USDT|4h|deep|749:high:727:0.087:structural|794,ADA/USDT,4h,deep,long,1591891200000,1592193600000,-1.0162427994701317,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LINK/USDT|4h|breaker161|879:low:823:4.1:structural|881,LINK/USDT,4h,breaker161,short,1591934400000,1592899200000,0.19439968875502003,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LINK/USDT|4h|breaker161|879:low:823:4.1:structural|881,LINK/USDT,4h,breaker161,short,1591934400000,1592913600000,0.19495011904761905,capacity-rejected,9921.328167324817,9921.328167324817,0,3
ADA/USDT|4h|breaker|815:low:794:0.07393:structural|818,ADA/USDT,4h,breaker,short,1592236800000,1592395200000,-1.0153396039603961,capacity-rejected,9921.328167324817,9921.328167324817,0,3
ADA/USDT|4h|breaker161|815:low:794:0.07393:structural|818,ADA/USDT,4h,breaker161,short,1592236800000,1592395200000,-1.0153396039603961,capacity-rejected,9921.328167324817,9921.328167324817,0,3
BNB/USDT|4h|breaker|735:low:679:16.556:structural|760,BNB/USDT,4h,breaker,short,1592265600000,1594526400000,0.1922223084979055,capacity-rejected,9921.328167324817,9921.328167324817,0,3
BNB/USDT|4h|breaker|735:low:679:16.556:structural|760,BNB/USDT,4h,breaker,short,1592265600000,1594526400000,0.19223001196172254,capacity-rejected,9921.328167324817,9921.328167324817,0,3
XRP/USDT|4h|breaker|944:low:919:0.1984:structural|979,XRP/USDT,4h,breaker,short,1592395200000,1592524800000,0.8795355194805199,capacity-rejected,9921.328167324817,9921.328167324817,0,3
XRP/USDT|4h|breaker|944:low:919:0.1984:structural|979,XRP/USDT,4h,breaker,short,1592395200000,1593273600000,0.8963674260355032,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LINK/USDT|4h|ote|878:low:853:4.211:structural|940,LINK/USDT,4h,ote,short,1592784000000,1592870400000,-1.025753897147449,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LINK/USDT|4h|ote|878:low:853:4.211:structural|940,LINK/USDT,4h,ote,short,1592784000000,1592913600000,-1.0191983417536354,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LINK/USDT|4h|breaker|948:high:862:4.515:structural|955,LINK/USDT,4h,breaker,long,1593000000000,1594137600000,0.9032303146853146,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LINK/USDT|4h|breaker|948:high:862:4.515:structural|955,LINK/USDT,4h,breaker,long,1593000000000,1594137600000,0.9032303146853146,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LINK/USDT|4h|breaker161|948:high:862:4.515:structural|955,LINK/USDT,4h,breaker161,long,1593000000000,1594137600000,0.9032303146853146,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LINK/USDT|4h|breaker161|948:high:862:4.515:structural|955,LINK/USDT,4h,breaker161,long,1593000000000,1594137600000,0.9032303146853146,capacity-rejected,9921.328167324817,9921.328167324817,0,3
XRP/USDT|4h|breaker|1021:low:996:0.1845:structural|1032,XRP/USDT,4h,breaker,short,1593158400000,1593273600000,0.8729295762711862,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LINK/USDT|4h|ote|948:high:862:4.515:structural|974,LINK/USDT,4h,ote,long,1593273600000,1594137600000,1.4216031993451845,capacity-rejected,9921.328167324817,9921.328167324817,0,3
LINK/USDT|4h|ote|948:high:862:4.515:structural|974,LINK/USDT,4h,ote,long,1593273600000,1594137600000,1.4216031993451845,capacity-rejected,9921.328167324817,9921.328167324817,0,3
XRP/USDT|4h|breaker|1041:low:1020:0.18:structural|1091,XRP/USDT,4h,breaker,short,1594008000000,1594036800000,0.17167392857142924,accepted,10062.938657538665,10080.214099661795,17.275442123129668,3
XRP/USDT|4h|breaker161|1021:low:996:0.1845:structural|1092,XRP/USDT,4h,breaker161,short,1594022400000,1595692800000,-1.0090863636363636,capacity-rejected,10062.938657538665,10062.938657538665,0,3
BNB/USDT|4h|ote|831:low:573:15.542:structural|885,BNB/USDT,4h,ote,short,1594065600000,1594526400000,-1.0113875560582721,accepted,10119.525892658765,10017.178267048319,-102.34762561044553,1
BNB/USDT|4h|ote|831:low:573:15.542:structural|885,BNB/USDT,4h,ote,short,1594065600000,1594526400000,-1.0113875560582721,accepted,10119.525892658765,9914.830641437873,-102.34762561044553,2
XRP/USDT|4h|breaker|1103:high:979:0.1988:structural|1112,XRP/USDT,4h,breaker,long,1594310400000,1595980800000,0.9018246116504858,accepted,10119.525892658765,10095.32722903884,91.26037508234026,3
XRP/USDT|4h|breaker|1103:high:979:0.1988:structural|1112,XRP/USDT,4h,breaker,long,1594310400000,1595980800000,0.9018246116504858,capacity-rejected,10119.525892658765,10119.525892658765,0,3
XRP/USDT|4h|breaker161|1103:high:979:0.1988:structural|1112,XRP/USDT,4h,breaker161,long,1594310400000,1595980800000,0.9018246116504858,capacity-rejected,10119.525892658765,10119.525892658765,0,3
XRP/USDT|4h|breaker161|1103:high:979:0.1988:structural|1112,XRP/USDT,4h,breaker161,long,1594310400000,1595980800000,0.9018246116504858,capacity-rejected,10119.525892658765,10119.525892658765,0,3
BNB/USDT|4h|breaker161|916:high:728:17.59:structural|936,BNB/USDT,4h,breaker161,long,1594800000000,1596312000000,0.9022386656282453,accepted,9914.830641437873,10184.78266471745,89.45543567860946,2
BNB/USDT|4h|breaker|892:high:746:16.822:structural|941,BNB/USDT,4h,breaker,long,1594872000000,1595635200000,0.900027602545969,accepted,9914.830641437873,10004.0668539565,89.23621251862642,3
BNB/USDT|4h|ote|918:high:478:18.137:structural|941,BNB/USDT,4h,ote,long,1594872000000,1598976000000,1.4234933568421406,capacity-rejected,9914.830641437873,9914.830641437873,0,3
BNB/USDT|4h|ote|918:high:478:18.137:structural|941,BNB/USDT,4h,ote,long,1594872000000,1596585600000,1.421578338620859,capacity-rejected,9914.830641437873,9914.830641437873,0,3
LTC/USDT|4h|breaker|1074:high:1035:42.33:structural|1133,LTC/USDT,4h,breaker,long,1594872000000,1595462400000,0.8848867475728164,capacity-rejected,9914.830641437873,9914.830641437873,0,3
ADA/USDT|4h|breaker|1058:high:983:0.1367:structural|1069,ADA/USDT,4h,breaker,long,1595851200000,1598371200000,0.19670809907834091,accepted,10004.0668539565,10178.569995985878,19.678809738944214,3
LINK/USDT|4h|breaker|1064:high:1041:6.61:structural|1153,LINK/USDT,4h,breaker,long,1595851200000,1596312000000,0.9010251288936627,capacity-rejected,10004.0668539565,10004.0668539565,0,3
LINK/USDT|4h|breaker|1064:high:1041:6.61:structural|1153,LINK/USDT,4h,breaker,long,1595851200000,1596873600000,0.9068589180494412,capacity-rejected,10004.0668539565,10004.0668539565,0,3
LTC/USDT|4h|breaker|1188:high:920:47.25:structural|1201,LTC/USDT,4h,breaker,long,1595851200000,1596196800000,0.9027218953068591,capacity-rejected,10004.0668539565,10004.0668539565,0,3
LTC/USDT|4h|breaker161|1188:high:920:47.25:structural|1201,LTC/USDT,4h,breaker161,long,1595851200000,1596196800000,0.9027218953068591,capacity-rejected,10004.0668539565,10004.0668539565,0,3
LTC/USDT|4h|breaker161|1188:high:920:47.25:structural|1201,LTC/USDT,4h,breaker161,long,1595851200000,1596196800000,0.9027218953068591,capacity-rejected,10004.0668539565,10004.0668539565,0,3
LINK/USDT|4h|ote|1154:low:1112:7.116:structural|1157,LINK/USDT,4h,ote,short,1595908800000,1596312000000,-1.014229312765935,capacity-rejected,10004.0668539565,10004.0668539565,0,3
LINK/USDT|4h|ote|1154:low:1112:7.116:structural|1172,LINK/USDT,4h,ote,short,1596124800000,1596484800000,-1.0078846107198027,accepted,10095.32722903884,10083.03341517416,-101.74924954328836,3
LINK/USDT|4h|deep|1154:low:1112:7.116:structural|1174,LINK/USDT,4h,deep,short,1596153600000,1596312000000,-1.030018428884882,capacity-rejected,10095.32722903884,10095.32722903884,0,3
XRP/USDT|4h|breaker|1229:high:688:0.2364:structural|1249,XRP/USDT,4h,breaker,long,1596283200000,1605931200000,0.9061476347305387,capacity-rejected,10095.32722903884,10095.32722903884,0,3
XRP/USDT|4h|breaker|1229:high:688:0.2364:structural|1249,XRP/USDT,4h,breaker,long,1596283200000,1596326400000,0.9037079629629633,capacity-rejected,10095.32722903884,10095.32722903884,0,3
XRP/USDT|4h|breaker161|1229:high:688:0.2364:structural|1249,XRP/USDT,4h,breaker161,long,1596283200000,1605931200000,0.9061476347305387,capacity-rejected,10095.32722903884,10095.32722903884,0,3
XRP/USDT|4h|ote|1226:high:706:0.2269:structural|1249,XRP/USDT,4h,ote,long,1596283200000,1596297600000,1.420777502716984,capacity-rejected,10095.32722903884,10095.32722903884,0,3
XRP/USDT|4h|ote|1229:high:688:0.2364:structural|1249,XRP/USDT,4h,ote,long,1596283200000,1605931200000,1.425314802456157,capacity-rejected,10095.32722903884,10095.32722903884,0,3
LINK/USDT|4h|deep|1154:low:1112:7.116:structural|1185,LINK/USDT,4h,deep,short,1596312000000,1596484800000,-1.0169636231040966,accepted,10184.78266471745,9979.457880381773,-103.57553479238854,3
BNB/USDT|4h|breaker|1037:high:1012:20.73:structural|1043,BNB/USDT,4h,breaker,long,1596340800000,1596340800000,-1.0225176,capacity-rejected,10184.78266471745,10184.78266471745,0,3
BNB/USDT|4h|breaker|992:high:925:19.069:structural|1043,BNB/USDT,4h,breaker,long,1596340800000,1598990400000,0.9043062637362638,capacity-rejected,10184.78266471745,10184.78266471745,0,3
BNB/USDT|4h|deep|1037:high:1012:20.73:structural|1043,BNB/USDT,4h,deep,long,1596340800000,1596340800000,-1.0578141361256546,capacity-rejected,10184.78266471745,10184.78266471745,0,3
LTC/USDT|4h|breaker|1229:high:1208:58.35:structural|1235,LTC/USDT,4h,breaker,long,1596340800000,1596340800000,-1.0177401805869075,capacity-rejected,10184.78266471745,10184.78266471745,0,3
XRP/USDT|4h|breaker161|1251:high:288:0.2852:structural|1253,XRP/USDT,4h,breaker161,long,1596340800000,1605960000000,0.9060312422997951,capacity-rejected,10184.78266471745,10184.78266471745,0,3
