month,trades,totalR,pnl,returnPct
2019-10,3,-3.0715368773918823,-153.57684386959411,-1.5357684386959412
2019-11,2,1.7833991551159705,87.80051368778648,0.8916995775579852
2020-01,13,-8.231671630718097,-404.20917271093697,-4.068855163176876
2020-02,8,2.438897362783529,115.69375585474793,1.2139934927681972
2020-03,7,-5.83366990120092,-278.5335431160718,-2.890519367005263
2020-07,6,-1.718715502257065,-81.03175410286578,-0.865060774597195
2020-08,7,-0.16104997298248425,-8.024826019887676,-0.08636919878949482
2020-09,3,-1.1099607500613082,-51.8775435259491,-0.5618394953736872
2020-10,4,-0.8103431389924275,-37.64603071007277,-0.4080321812374209
2020-11,5,1.1581956642023514,53.46673272684336,0.5762669970277537
2021-01,5,5.038932732435697,234.38728668055563,2.5360931871276327
2021-02,7,4.941889540597437,234.4555857347657,2.496391107962337
2021-03,2,1.10080969791019,53.20387125706,0.5514759547663226
2021-04,10,6.369798965282522,310.73285177183675,3.2063927305837874
2021-05,7,0.38561053932184464,18.3239030561197,0.1845612723362355
2021-08,3,8.891222594563468,448.611675774918,4.453588891974857
2021-11,8,0.7236006597941462,36.928627055492626,0.36423052157471003
2021-12,2,2.72987883656665,144.75479266143077,1.361813363275566
2022-01,6,-6.053575757414442,-321.47863193876066,-3.019195602345623
2022-02,2,0.3924547856292174,20.41153660846419,0.1962273928146087
2022-03,1,0.39123924585320424,20.388245469615978,0.19561962292660215
2022-04,2,0.3033535478178506,15.493552089014734,0.1483661492185364
2022-05,3,2.7138960303356914,141.67920035838392,1.3594289495505036
2022-06,7,-2.754281222837067,-146.97706792322464,-1.3865821578777413
2022-09,1,0.20068802631578941,10.488936332167377,0.10034401315789472
2022-10,3,-1.1499408786755616,-60.369787916571575,-0.5769578638421611
2023-10,4,2.2008989298582766,114.77152181353887,1.0979793117525398
2023-11,3,6.6650020888283565,352.3596732906029,3.3501056851392375
2023-12,7,2.45438872022126,131.62876382029742,1.265284541494398
2024-02,3,0.7670742958543908,41.679693679772996,0.3788423911905512
2024-03,6,12.02306734712453,676.2113031687031,6.123141471074229
2024-04,4,-2.662716777906276,-155.76475056686672,-1.3350007783977351
2024-05,7,-2.852548574472178,-164.7710682128199,-1.424864438637263
2024-06,1,0.8710477853838168,49.64628749328763,0.4355238926919084
2024-08,2,1.0852635404859023,62.17521203137153,0.5430691505511017
2024-09,1,-1.0055388999191117,-57.87395479398143,-0.5027694499595557
2024-10,11,1.3697732582345472,77.2970511559227,0.6745842477490125
2024-11,13,8.067801523633726,467.21682814986667,4.292592755402389
2024-12,2,0.586065793653142,34.83280005574726,0.2932110483319724
2025-01,4,-1.718775152980516,-103.65619354059217,-0.8614680948853186
2025-02,2,2.84970074794729,170.42193223241475,1.4210678055439463
2025-03,1,0.20256568181818183,12.151583476338455,0.1012828409090909
2025-04,1,0.8978629763663226,54.37198948730653,0.4489314881831613
2025-05,3,-0.43443715595785815,-26.5807799840049,-0.218487825854056
2025-06,14,-3.9289563911681253,-238.76981107793603,-1.9669297850509642
2025-07,2,-0.20996459457666794,-12.791741272228414,-0.10748961407857009
2025-08,8,0.603691129029085,35.68841453679944,0.2949633464681645
2025-09,1,0.898007073732719,53.536221097450685,0.4490035368663595
2025-10,15,-7.812605970090067,-464.168134292217,-3.8363314255258345
2026-02,17,-0.7351650692343759,-44.742840264972244,-0.3886386896737448
2026-03,13,-3.329555138141708,-191.76629555448332,-1.643331007079341
2026-06,31,6.8492842522908495,387.74982134681045,3.381156046778965
2026-07,27,8.142603418367345,475.12484965430684,4.118068159627626
