at,equity,drawdownPct
1579867200000,10000,0
1580270400000,9898.26489361702,1.0173510638297922
1580270400000,9796.529787234042,2.0347021276595845
1580270400000,9694.303214227708,3.0569678577229205
1581408000000,9832.058468845302,1.6794153115469816
1581408000000,9969.813723462896,0.3018627653710428
1581523200000,10106.68115108225,0
1581868800000,10126.044479153199,0
1581868800000,10023.244099461248,1.0152076647854886
1581868800000,9919.548334232122,2.0392577313500535
1582689600000,9939.501406423786,1.8422106787448478
1583323200000,9839.508445664595,2.8296936091729115
1583668800000,9858.226771216045,2.6448403272227274
1583697600000,9758.646523170952,3.6282475031451904
1583697600000,9659.06627512586,4.611654679067636
1586217600000,9746.474549470504,3.748452127226258
1588161600000,9834.2707410147,2.881418689589831
1588305600000,9921.328167324817,2.021680946097346
1593792000000,10062.938657538665,0.6232030853158087
1594036800000,10080.214099661795,0.45259903396392287
1594065600000,10099.86999616028,0.2584867471874688
1594065600000,10119.525892658765,0.06437446041101458
1594526400000,10017.178267048319,1.0751109411874138
1594526400000,9914.830641437873,2.085847421963813
1595635200000,10004.0668539565,1.2045930219625116
1595980800000,10095.32722903884,0.30334895503963183
1596312000000,10184.78266471745,0
1596484800000,10083.03341517416,0.9990321138198943
1596484800000,9979.457880381773,2.0159957369239834
1598356800000,10069.174533314354,1.1351065134024971
1598356800000,10158.891186246934,0.25421728988101105
1598371200000,10178.569995985878,0.060999521895488074
1598544000000,10269.637713141177,0
1599163200000,10362.08860188691,0
1606075200000,10382.697821725114,0
1606075200000,10403.30704156332,0
1609675200000,10497.623062670616,0
1609732800000,10591.979584451172,0
1609934400000,10687.634784723326,0
1609992000000,10782.199542423052,0
1610092800000,10879.09289334883,0
1610150400000,10976.79830165925,0
1612209600000,11124.726410920983,0
1612483200000,11224.157348410507,0
1612483200000,11323.58828590003,0
1612728000000,11425.993494463059,0
1612728000000,11528.398703026087,0
1613088000000,11686.968399396304,0
1613433600000,11792.359899372907,0
1613995200000,11673.531345811549,1.0076740752092952
1614412800000,11839.85226445024,0
1615521600000,11945.963853418505,0
1615910400000,11969.003049164983,0
1617652800000,12076.040740288001,0
1617796800000,12183.57333107806,0
1618329600000,12293.769199900635,0
1618329600000,12403.96506872321,0
1618387200000,12512.090248436309,0
1618444800000,12624.834209779638,0
1618704000000,12495.638792475751,1.023343476493397
1618704000000,12369.219809422346,2.02469510577243
1619136000000,12242.93019653096,3.0250220074402314
1619755200000,12731.039171942042,0
1620072000000,12602.829108779977,1.0070667557494246
1620403200000,12714.88855888804,0.12686013165049648
1620676800000,12585.736638845443,1.141325002100628
1621396800000,12610.922893092391,0.9434915502763964
1621411200000,12724.27630442701,0.053121095801326665
1621425600000,12749.257099695164,0
1621425600000,12774.657957865255,0
