symbol,timeframe,variant,period,anchor,trigger,atr,scenario,stop_mode,setups,entered,resolved,tp1_pct,tp2_pct,sl_pct,ev_full,ev_be,long_in,long_ev_full,long_ev_be,short_in,short_ev_full,short_ev_be,sweep_in,sweep_ev_full,sweep_ev_be,nosweep_in,nosweep_ev_full,nosweep_ev_be,ev_full_net,ev_be_net,stop_tp_pct,ext141_pct,ext200_pct,ext241_pct,win_mae_med,win_mae_p90
BTC/USDT,30m,base,full,global,choch,0,breaker,zero,85,65,65,0.6923,0.2769,0.3077,-0.0238,0.0295,29,0.0697,0.1816,36,-0.0992,-0.0931,55,-0.0771,-0.0318,10,0.2690,0.3665,-0.0854,-0.0340,0.1957,0.7077,0.4000,0.2769,-0.2332,-0.8253
BTC/USDT,30m,base,full,global,choch,0,breaker161,zero,55,33,33,0.6970,0.3030,0.3030,-0.0173,0.0535,13,0.0846,0.1981,20,-0.0835,-0.0405,25,-0.0976,-0.0314,8,0.2338,0.3187,-0.0752,-0.0062,0.1364,0.6970,0.4242,0.3030,-0.2189,-0.7508
BTC/USDT,30m,base,full,global,choch,0,oteRegime,zero,25,18,18,0.4444,0.2222,0.5556,-0.2027,-0.1496,10,-0.1031,0.0084,8,-0.3273,-0.3470,15,-0.4020,-0.4655,3,0.7939,1.4300,-0.2838,-0.2314,0.1538,0.4444,0.3889,0.2222,-0.4790,-0.8874
BTC/USDT,30m,base,full,global,choch,0,deepRegime,zero,25,13,13,0.3077,0.1538,0.6923,0.1357,0.1301,6,0.2304,0.6667,7,0.0546,-0.3298,12,-0.0772,-0.1924,1,2.6911,4.0000,-0.0538,-0.0608,0.1818,0.3077,0.2308,0.1538,-0.2841,-0.7683
BTC/USDT,30m,base,full,global,choch,5,ote,zero,101,68,68,0.5588,0.2941,0.4412,0.0025,0.0845,35,-0.0262,0.0240,33,0.0328,0.1487,51,-0.0855,-0.0245,17,0.2663,0.4115,-0.0627,0.0181,0.1915,0.5735,0.3529,0.2941,-0.2258,-0.7160
BTC/USDT,30m,base,full,global,choch,5,ote,zero200,101,68,68,0.5588,0.3529,0.4412,0.0025,0.0532,35,-0.0262,0.0231,33,0.0328,0.0851,51,-0.0855,-0.0456,17,0.2663,0.3495,-0.0627,-0.0129,0.2045,0.5735,0.3529,0.2941,-0.2258,-0.7160
BTC/USDT,30m,base,full,global,choch,5,deep,zero,101,37,37,0.1892,0.0811,0.8108,-0.3017,-0.3410,21,-0.4727,-0.4121,16,-0.0772,-0.2477,30,-0.2618,-0.2654,7,-0.4727,-0.6649,-0.4647,-0.5049,0.2059,0.2432,0.0811,0.0811,-0.1704,-0.5003
BTC/USDT,30m,base,full,global,choch,5,deep,zero200,101,37,37,0.1892,0.0811,0.8108,-0.3017,-0.3845,21,-0.4727,-0.4632,16,-0.0772,-0.2813,30,-0.2618,-0.3191,7,-0.4727,-0.6649,-0.4647,-0.5484,0.2059,0.2432,0.0811,0.0811,-0.1704,-0.5003
BTC/USDT,30m,base,full,global,choch,5,breaker,zero,60,42,42,0.7143,0.2381,0.2857,0.0071,0.0286,18,0.0183,0.0661,24,-0.0013,0.0004,35,-0.0734,-0.0470,7,0.4100,0.4064,-0.0467,-0.0271,0.1935,0.7381,0.4048,0.2381,-0.1637,-0.6831
BTC/USDT,30m,base,full,global,choch,5,breaker161,zero,42,25,25,0.7600,0.2800,0.2400,0.0716,0.1132,10,0.1280,0.1755,15,0.0340,0.0717,19,-0.0353,0.0100,6,0.4100,0.4400,0.0206,0.0604,0.1765,0.7600,0.4400,0.2800,-0.1637,-0.7265
BTC/USDT,30m,base,full,global,choch,5,oteRegime,zero,14,10,10,0.5000,0.2000,0.5000,-0.1031,-0.0949,6,-0.1031,-0.1293,4,-0.1031,-0.0433,8,-0.3273,-0.4761,2,0.7939,1.4300,-0.1718,-0.1646,0.1429,0.5000,0.4000,0.2000,-0.2846,-0.6521
BTC/USDT,30m,base,full,global,choch,5,deepRegime,zero,14,5,5,0.2000,0.0000,0.8000,-0.2618,-0.5309,2,-1.0000,-1.0000,3,0.2304,-0.2182,5,-0.2618,-0.5309,0,,,-0.4366,-0.7075,0.2000,0.2000,0.0000,0.0000,-0.2841,-0.2841
BTC/USDT,1h,base,full,local,bos,0,ote,zero,217,114,113,0.5877,0.3421,0.4035,0.0636,0.1848,53,0.1039,0.2173,61,0.0293,0.1572,84,0.1023,0.2069,30,-0.0433,0.1238,0.0152,0.1354,0.1351,0.5965,0.3947,0.3421,-0.3740,-0.8210
BTC/USDT,1h,base,full,local,bos,0,ote,zero200,217,114,113,0.5877,0.3947,0.4035,0.0636,0.1358,53,0.1039,0.1567,61,0.0293,0.1180,84,0.1023,0.1561,30,-0.0433,0.0797,0.0152,0.0865,0.1324,0.5965,0.3947,0.3421,-0.3740,-0.8210
BTC/USDT,1h,base,full,local,bos,0,deep,zero,217,57,57,0.3158,0.1930,0.6842,0.1656,0.2530,25,-0.1141,-0.1185,32,0.3842,0.5432,40,-0.0772,-0.0154,17,0.7370,0.8845,0.0285,0.1153,0.1957,0.3509,0.2456,0.1930,-0.5731,-0.8977
BTC/USDT,1h,base,full,local,bos,0,deep,zero200,217,57,57,0.3158,0.2456,0.6842,0.1656,0.2609,25,-0.1141,-0.0982,32,0.3842,0.5414,40,-0.0772,-0.0430,17,0.7370,0.9758,0.0285,0.1234,0.1860,0.3509,0.2456,0.1930,-0.5731,-0.8977
BTC/USDT,1h,base,full,local,bos,0,breaker,zero,133,67,67,0.7612,0.3881,0.2388,0.0733,0.1908,35,0.2489,0.3493,32,-0.1187,0.0175,54,0.0444,0.1406,13,0.1931,0.3992,0.0315,0.1476,0.1707,0.7612,0.4030,0.3881,-0.2658,-0.6674
BTC/USDT,1h,base,full,local,bos,0,breaker161,zero,91,34,34,0.7647,0.4118,0.2353,0.0782,0.2118,20,0.3395,0.4972,14,-0.2950,-0.1961,30,0.0340,0.1422,4,0.4100,0.7337,0.0419,0.1742,0.2500,0.7647,0.4412,0.4118,-0.1949,-0.8139
BTC/USDT,1h,base,full,local,bos,0,oteRegime,zero,128,61,61,0.5902,0.3443,0.4098,0.0587,0.1801,26,0.1729,0.2710,35,-0.0262,0.1125,44,0.1008,0.2564,17,-0.0503,-0.0174,0.0239,0.1446,0.1500,0.5902,0.3934,0.3443,-0.4237,-0.8335
BTC/USDT,1h,base,full,local,bos,0,deepRegime,zero,128,25,25,0.3200,0.1600,0.6800,0.1812,0.1753,11,0.3422,0.3356,14,0.0546,0.0494,17,-0.1315,0.0203,8,0.8455,0.5046,0.0782,0.0719,0.1905,0.3200,0.2400,0.1600,-0.6317,-0.7855
BTC/USDT,1h,base,full,local,bos,5,ote,zero,145,57,56,0.5263,0.2982,0.4561,-0.0390,0.0620,28,-0.2692,-0.1630,29,0.1753,0.2715,38,0.0666,0.1657,19,-0.2447,-0.1399,-0.0650,0.0355,0.0769,0.5263,0.3509,0.2982,-0.3056,-0.8210
BTC/USDT,1h,base,full,local,bos,5,ote,zero200,145,57,56,0.5263,0.3509,0.4561,-0.0390,0.0242,28,-0.2692,-0.1735,29,0.1753,0.2082,38,0.0666,0.1228,19,-0.2447,-0.1679,-0.0650,-0.0023,0.0556,0.5263,0.3509,0.2982,-0.3056,-0.8210
BTC/USDT,1h,base,full,local,bos,5,deep,zero,145,14,14,0.3571,0.2857,0.6429,0.3182,0.5961,8,-0.0772,-0.0818,6,0.8455,1.5000,5,0.4764,1.0000,9,0.2304,0.3717,0.2494,0.5273,0.2000,0.3571,0.3571,0.2857,-0.6642,-0.7048
