symbol,timeframe,variant,period,anchor,trigger,atr,scenario,stop_mode,setups,entered,resolved,tp1_pct,tp2_pct,sl_pct,ev_full,ev_be,long_in,long_ev_full,long_ev_be,short_in,short_ev_full,short_ev_be,sweep_in,sweep_ev_full,sweep_ev_be,nosweep_in,nosweep_ev_full,nosweep_ev_be,ev_full_net,ev_be_net,stop_tp_pct,ext141_pct,ext200_pct,ext241_pct,win_mae_med,win_mae_p90
BTC/USDT,30m,base,full,local,choch,0,breakerDedupOp,zero,83,56,56,0.7500,0.4821,0.2500,0.0575,0.2437,26,0.0304,0.1788,30,0.0810,0.2998,43,0.0821,0.2855,13,-0.0238,0.1054,-0.0313,0.1530,0.2414,0.7679,0.5357,0.4821,-0.0973,-0.5232
BTC/USDT,30m,base,full,local,choch,0,breakerDedupLo,zero,87,60,60,0.7667,0.4667,0.2333,0.0810,0.2528,30,0.1280,0.2695,30,0.0340,0.2362,45,0.0967,0.2976,15,0.0340,0.1187,-0.0161,0.1531,0.2500,0.7833,0.5167,0.4667,-0.0973,-0.5232
BTC/USDT,30m,base,full,local,choch,0,breaker161DedupCd,zero,54,23,23,0.7826,0.5217,0.2174,0.1035,0.3109,15,0.2220,0.4203,8,-0.1187,0.1056,15,0.1280,0.3400,8,0.0575,0.2562,0.0237,0.2296,0.1818,0.7826,0.5217,0.5217,-0.1178,-0.6051
BTC/USDT,30m,base,full,local,choch,0,breaker161DedupOp,zero,56,25,25,0.7600,0.5200,0.2400,0.0716,0.2824,16,0.2337,0.4509,9,-0.2167,-0.0172,17,0.0782,0.2947,8,0.0575,0.2562,-0.0068,0.2026,0.1667,0.7600,0.5200,0.5200,-0.1659,-0.6051
BTC/USDT,30m,base,full,local,choch,0,breaker161DedupLo,zero,58,27,27,0.7778,0.5185,0.2222,0.0967,0.3028,18,0.2533,0.4628,9,-0.2167,-0.0172,18,0.0967,0.3289,9,0.0967,0.2506,0.0116,0.2160,0.1538,0.7778,0.5185,0.5185,-0.1659,-0.5232
BTC/USDT,30m,base,full,local,choch,0,oteCombo,zero,31,13,13,0.6154,0.5385,0.3846,0.1039,0.4159,7,0.0251,0.2410,6,0.1959,0.6200,11,0.1416,0.4525,2,-0.1031,0.2150,0.0273,0.3389,0.3333,0.6154,0.5385,0.5385,-0.1855,-0.8005
BTC/USDT,30m,base,full,local,choch,0,deepCombo,zero,37,11,11,0.3636,0.2727,0.6364,0.3422,0.5769,5,-0.2618,0.0000,6,0.8455,1.0576,9,0.2304,0.3717,2,0.8455,1.5000,0.1462,0.3804,0.2500,0.3636,0.2727,0.2727,-0.3325,-0.8466
BTC/USDT,30m,base,full,local,choch,0,breakerCombo,zero,81,54,54,0.7778,0.5000,0.2222,0.0967,0.2897,26,0.0846,0.2252,28,0.1079,0.3496,39,0.1208,0.3555,15,0.0340,0.1187,0.0076,0.1986,0.2593,0.7963,0.5370,0.5000,-0.1036,-0.6051
BTC/USDT,30m,base,full,local,choch,0,breaker161Combo,zero,54,23,23,0.7826,0.5217,0.2174,0.1035,0.3109,15,0.2220,0.4203,8,-0.1187,0.1056,15,0.1280,0.3400,8,0.0575,0.2562,0.0237,0.2296,0.1818,0.7826,0.5217,0.5217,-0.1178,-0.6051
BTC/USDT,30m,base,full,local,choch,5,ote,zero,62,36,35,0.5833,0.3889,0.3889,0.0763,0.2514,15,0.1532,0.3408,21,0.0251,0.1918,20,0.2274,0.3908,16,-0.1031,0.0859,0.0082,0.1822,0.0476,0.5833,0.4167,0.3889,-0.3816,-0.7602
BTC/USDT,30m,base,full,local,choch,5,ote,zero200,62,36,35,0.5833,0.4167,0.3889,0.0763,0.1691,15,0.1532,0.2290,21,0.0251,0.1292,20,0.2274,0.2810,16,-0.1031,0.0363,0.0082,0.1002,0.0500,0.5833,0.4167,0.3889,-0.3816,-0.7602
BTC/USDT,30m,base,full,local,choch,5,deep,zero,62,21,20,0.2857,0.1905,0.6667,0.1073,0.2346,8,0.5819,0.7636,13,-0.1482,-0.0503,12,0.3422,0.3356,9,-0.1798,0.1111,-0.0497,0.0768,0.0625,0.2857,0.1905,0.1905,-0.4302,-0.8466
BTC/USDT,30m,base,full,local,choch,5,deep,zero200,62,21,20,0.2857,0.1905,0.6667,0.1073,0.1272,8,0.5819,0.6103,13,-0.1482,-0.1329,12,0.3422,0.2380,9,-0.1798,-0.0081,-0.0497,-0.0305,0.0625,0.2857,0.1905,0.1905,-0.4302,-0.8466
BTC/USDT,30m,base,full,local,choch,5,breaker,zero,32,21,21,0.8095,0.6190,0.1905,0.1414,0.4119,9,0.4100,0.6750,12,-0.0600,0.2146,13,0.3015,0.6004,8,-0.1188,0.1056,0.0943,0.3641,0.0000,0.8095,0.6190,0.6190,-0.0946,-0.8432
BTC/USDT,30m,base,full,local,choch,5,breaker161,zero,25,11,11,0.8182,0.5455,0.1818,0.1536,0.3705,7,0.4100,0.7086,4,-0.2950,-0.2213,5,0.4100,0.6280,6,-0.0600,0.1558,0.1081,0.3238,0.0000,0.8182,0.5455,0.5455,-0.1178,-0.8432
BTC/USDT,30m,base,full,local,choch,5,oteRegime,zero,23,12,12,0.8333,0.6667,0.1667,0.4949,0.8528,3,0.1959,0.6200,9,0.5946,0.9304,7,0.5376,0.9353,5,0.4351,0.7374,0.4359,0.7929,0.0000,0.8333,0.7500,0.6667,-0.1877,-0.7231
BTC/USDT,30m,base,full,local,choch,5,deepRegime,zero,23,5,5,0.6000,0.4000,0.4000,1.2147,1.4691,1,-1.0000,-1.0000,4,1.7683,2.0864,3,1.4607,1.4485,2,0.8455,1.5000,1.0674,1.3209,0.0000,0.6000,0.4000,0.4000,-0.4302,-0.8466
BTC/USDT,30m,base,full,local,choch,5,oteDedupCd,zero,47,21,20,0.6667,0.4762,0.2857,0.2557,0.4944,11,0.4351,0.6341,10,0.0763,0.3547,15,0.2814,0.5144,6,0.1959,0.4478,0.1896,0.4274,0.0000,0.6667,0.4762,0.4762,-0.2178,-0.7691
BTC/USDT,30m,base,full,local,choch,5,oteDedupOp,zero,43,17,16,0.6471,0.4118,0.2941,0.2333,0.4124,10,0.3953,0.5457,7,0.0251,0.2410,11,0.2557,0.3911,6,0.1959,0.4478,0.1646,0.3425,0.0000,0.6471,0.4118,0.4118,-0.2178,-0.7691
BTC/USDT,30m,base,full,local,choch,5,oteDedupLo,zero,58,32,31,0.5938,0.3750,0.3750,0.0995,0.2561,15,0.1532,0.3408,17,0.0552,0.1863,17,0.2333,0.3478,15,-0.0433,0.1583,0.0301,0.1855,0.0526,0.5938,0.4063,0.3750,-0.3816,-0.7691
BTC/USDT,30m,base,full,local,choch,5,deepDedupCd,zero,62,21,20,0.2857,0.1905,0.6667,0.1073,0.2346,8,0.5819,0.7636,13,-0.1482,-0.0503,12,0.3422,0.3356,9,-0.1798,0.1111,-0.0497,0.0768,0.0625,0.2857,0.1905,0.1905,-0.4302,-0.8466
