time,open,high,low,close,GGI Mean,GGI Upper Outer,GGI Upper Inner,GGI Lower Inner,GGI Lower Outer,Shapes,Shapes
1781686800,64896.4,65053.7,64818.3,64889.9,65552.35984808751,69041.90496080709,67565.90285056797,63598.82278428004,62239.1847978773,0,0
1781690400,64889.9,64977.3,64731,64771.2,65570.57851052994,69066.33606477975,67587.6738895822,63613.68158977705,62251.75695106973,0,0
1781694000,64771.2,64832,64529.6,64773.7,65587.17551004593,69088.36364898426,67607.37633080794,63627.34105132463,62263.41693719956,0,0
1781697600,64773.7,65103,64552.6,65007.3,65602.37615605463,69110.69319037869,67626.65129883228,63638.69383836838,62272.15440402534,0,0
1781701200,65007.3,65332.1,64807,65239.4,65616.45808303643,69133.26615752949,67645.58452809726,63648.198199463215,62278.54997552363,0,0
1781704800,65239.4,65439,64729.2,65068.5,65629.40975503548,69157.81979263615,67665.16247362264,63654.90405012172,62281.018078782385,0,0
1781708400,65068.5,65838.6,64950.3,65712.8,65641.67647224672,69186.3948809936,67686.74075961327,63658.40106542793,62278.56932708602,0,0
1781712000,65712.8,66444.7,65673.7,65837.2,65653.74305929083,69218.06018116444,67709.99557325969,63659.93589575223,62272.96700331866,0,0
1781715600,65837.2,66180,65767.8,66081.8,65665.63024274836,69249.20005555301,67732.8722625869,63661.48151019903,62267.50621982927,0,0
1781719200,66081.8,66081.8,64734,65479,65676.77652048404,69288.43757478264,67760.04882666543,63657.55410176368,62253.373363573555,0,0
1781722800,65479,65643,64001.8,64267.2,65686.42866032531,69337.60777621267,67792.24544112475,63646.02443940557,62227.513300916515,0,0
1781726400,64267.2,64454.2,64146,64397.5,65694.34200054091,69382.73783146925,67821.3851815194,63634.00805414438,62202.021796357876,0,0
1781730000,64397.5,64419.5,64101,64220.8,65700.49959294815,69423.96933316668,67847.54231381677,63621.40026822958,62176.73360115387,0,0
1781733600,64220.8,64406.8,63869.6,64266.5,65704.90602396219,69463.55814101054,67872.00532141293,63607.00048825123,62149.63343590821,0,0
1781737200,64266.5,64502.8,64219.3,64476.6,65707.84847585317,69499.20638672888,67893.58832896566,63592.475483928465,62123.31875130773,0,0
1781740800,64476.6,64678.5,64420.4,64434.8,65709.49743073792,69530.90029842079,67912.35770657007,63578.090916175635,62098.11801758331,0,0
1781744400,64434.8,64781.8,64434.7,64522.1,65709.97453359366,69559.73318010474,67928.98945767008,63563.44747180678,62073.27940758249,0,0
1781748000,64522.1,64750.4,64445.6,64649.2,65709.36511356251,69585.41386595884,67943.35497815344,63548.82924188524,62049.22014180466,0,0
1781751600,64649.2,64653.4,64220,64255.4,65707.4821639879,69609.09778764806,67956.03222152457,63533.33282108928,62024.5535361171,0,0
1781755200,64255.4,64307.2,63752.1,63847,65703.98021143085,69631.67444830046,67967.3789305356,63515.955500302516,61997.83431646983,0,0
1781758800,63847,63993.3,63656.3,63957.7,65698.83436166329,69650.87695957095,67976.09366396326,63497.865261556304,61971.03360215694,0,0
1781762400,63957.7,64096.8,63811.1,64050.8,65692.23759204891,69666.42944668463,67982.10300772252,63479.50252965817,61944.75752704983,0,0
1781766000,64050.8,64478.2,63979.9,64467.1,65684.57819972603,69680.93606282305,67987.0570801452,63460.07605815184,61917.42041734462,1,0
1781769600,64467.1,64619.4,64341,64368.4,65676.04263364035,69692.34631883768,67989.86939597035,63440.95987146269,61891.19471286703,0,0
1781773200,64368.4,64450,64148.3,64177,65666.49584584314,69700.8313821105,67990.57954429516,63421.85499187945,61865.670626403444,0,0
1781776800,64177,64199.9,63881.6,64049.3,65655.77923700568,69706.4635327708,67989.16057008473,63402.479322786785,61840.482628872225,0,0
1781780400,64049.3,64174.5,63851.1,63943,65643.90109287678,69709.35670410527,67985.68114610956,63382.7841105329,61815.54319863088,0,0
1781784000,63943,64368.5,63885.5,64337,65631.12911640762,69711.44655714354,67981.35816509333,63362.15140971293,61789.63888754896,0,0
1781787600,64337,64409.8,63753,63948.1,65617.35699094816,69714.35355225744,67977.06742935251,63339.55996192855,61761.134100598865,0,0
1781791200,63948.1,64176,63500,63780,65602.4259568954,69718.02923086518,67972.71250266068,63314.794025050614,61729.77548144237,0,0
1781794800,63780,63798.2,62216.9,62326.1,65585.36325065025,69730.70744464519,67972.55503884159,63282.00948547205,61686.451067980146,0,0
1781798400,62326.1,62778.7,62299.9,62653.2,65566.0746416189,69740.4981077008,67969.79124945513,63247.36423175059,61641.51763400803,0,0
1781802000,62653.2,62710,62216.4,62557.8,65544.59409512456,69747.58646000981,67964.54126343632,63210.81162664829,61594.874219164965,0,0
