time,open,high,low,close,GGI Mean,GGI Upper Inner,GGI Lower Inner,Shapes,Shapes
1704744000,47005.9,47238.3,46666.6,46972.8,43400.95785377523,47532.073873913796,39628.88612059784,0,0
1704758400,46972.8,47164,46261,46949.2,43420.947298607454,47576.80294926617,39628.10755314794,0,0
1704772800,46949.2,46966.8,46624,46855,43443.23289652201,47620.77162685279,39632.1693249762,0,0
1704787200,46855,46900,46411.8,46643.9,43467.550528695654,47664.61790550091,39640.052348907084,0,0
1704801600,46643.9,47080,45500,46875,43493.64176940024,47714.2461751696,39646.37453183431,0,0
1704816000,46875,46985,46500,46882.1,43521.6819256529,47763.542296764834,39656.539413870014,0,0
1704830400,46882.1,48083.4,44750,46128,43551.14045901609,47827.89910270273,39656.8084917986,0,1
1704844800,46128,46259.9,45633.3,46129.1,43581.64559956651,47891.27689765619,39659.828599374225,0,0
1704859200,46129.1,46197.5,45738.5,45773.6,43613.02990659504,47952.60487444217,39666.174186239776,0,0
1704873600,45773.6,45877.9,44881,45544,43644.79505035004,48014.54284129535,39672.73293183914,0,0
1704888000,45544,45689.4,44301,45578.4,43676.66787471261,48079.06973898647,39677.3757685888,0,0
1704902400,45578.4,46777,45182.7,46506.2,43709.50623431617,48148.00064962101,39680.17175107275,0,0
1704916800,46506.2,47732,44727.6,46659.9,43743.438400733256,48229.22643753851,39674.872363895294,0,0
1704931200,46659.9,46764.7,46171,46508.8,43778.486197379985,48308.665906205046,39673.12733196419,0,0
1704945600,46508.8,46520,45620,46113.2,43814.208145048186,48387.68385836673,39673.00524233862,0,0
1704960000,46113.2,47183.4,46067.1,47067.1,43851.17059800953,48468.073396800944,39674.05815933784,0,0
1704974400,47067.1,49054.4,46476.1,46822.3,43889.898300620516,48558.27054069318,39670.341455519905,0,0
1704988800,46822.3,47059.4,45525.3,46714.8,43929.36359073143,48651.31912494891,39665.70732708179,0,0
1705003200,46714.8,46982.5,46083.7,46347.7,43969.534496257664,48743.42336106817,39663.19619154516,0,0
1705017600,46347.7,46550,45909.1,45995.2,44010.05148982193,48832.772115058855,39663.62236354568,0,0
1705032000,45995.2,46397.8,45681,46017.3,44050.75268905941,48919.7194578976,39666.39289791359,0,0
1705046400,46017.3,46290,45530.2,45968.8,44091.49805273775,49004.43393021699,39671.108196106215,0,0
1705060800,45968.8,46139,44358.4,44501.5,44131.376512386,49092.00780664691,39672.0052793253,0,0
1705075200,44501.5,44722,43202.6,43512.1,44169.24630387731,49179.70966746837,39669.252467000326,0,0
1705089600,43512.1,44000,41323,42797.9,44204.0642680308,49273.752909239905,39655.98685798052,0,0
1705104000,42797.9,43025.2,42449,42629.6,44235.91791801613,49360.65376081342,39643.24385838958,0,0
1705118400,42629.6,43267.6,42574.2,43113.4,44265.18315903249,49441.63893599262,39630.69352614605,0,0
1705132800,43113.4,43260.8,42506,42638.9,44291.75752371583,49517.04753778139,39617.86661538776,0,0
1705147200,42638.9,43259,42522.3,43169.3,44315.90945125385,49587.11792692014,39605.04083713963,0,0
1705161600,43169.3,43202,42730,42795,44337.64336751604,49650.251805391825,39593.48740244572,0,0
1705176000,42795,43074.4,42706.3,42855,44357.01002380884,49705.987717647455,39583.648340896514,0,0
1705190400,42855,42902.6,42658.8,42704.4,44373.96762929621,49753.658141119246,39575.96439604296,0,0
1705204800,42704.4,43078.8,42576.7,43034.1,44388.74346317818,49795.327431705344,39569.185461069756,0,0
1705219200,43034.1,43110.3,42770.2,42840,44401.42648088349,49830.190148731206,39564.10095271331,0,0
1705233600,42840,43022,42695.6,42909.1,44412.0625669812,49858.37854267061,39560.67884889947,0,0
1705248000,42909.1,43028.7,42633.9,42658.1,44420.626975789884,49880.462478160436,39558.416319540156,0,0
1705262400,42658.1,42765.8,41708.8,41731,44426.48764051,49900.14213995254,39553.25013978537,0,0
1705276800,41731,42686.4,41710.6,42576.4,44430.01552736184,49917.27977389247,39545.95059472894,0,0
1705291200,42576.4,42881.2,42488,42731.1,44431.68704459114,49928.63770104058,39539.92947793454,0,0
1705305600,42731.1,42801.4,42502.1,42709.9,44431.55194584918,49933.827392687665,39535.57961402718,0,0
1705320000,42709.9,42985.3,42159.2,42281.4,44429.49160817389,49936.23214484765,39530.00936944873,0,0
1705334400,42281.4,43394.6,42258.1,42993.8,44426.00076171809,49938.3554667871,39522.117323082864,0,0
1705348800,42993.8,43121.3,42328.5,42508.1,44420.915142990074,49937.79393081501,39513.51365009169,0,0
1705363200,42508.1,42937.6,42458.6,42918.3,44414.42882336562,49932.81829570559,39505.911243056464,0,0
1705377600,42918.3,42955,42605.6,42788.5,44406.621115946546,49922.8160848722,39499.93517158133,0,0
1705392000,42788.5,43185,42710,42893.7,44397.70423610437,49908.963493686475,39495.03262446941,0,0
1705406400,42893.7,43354.7,42003.9,43255.9,44387.6777123101,49896.93317047099,39486.71406237676,0,0
1705420800,43255.9,43456.2,42820.2,43164.7,44376.87468161544,49882.405295254255,39478.990534868186,0,0
1705435200,43164.7,43579.9,43042.5,43128.1,44365.44221070749,49864.99006010302,39472.43266626974,0,0
1705449600,43128.1,43197,42839.9,42840.8,44353.13031124177,49843.40161352733,39467.61466360479,0,0
1705464000,42840.8,42920,42600.2,42642,44339.75164969001,49817.35860124866,39464.42829481752,0,0
1705478400,42642,42849.9,42550,42683.9,44325.340410430625,49786.9349932994,39462.87922253056,0,0
1705492800,42683.9,42952.5,42306,42478.1,44309.84043916423,49754.4184993359,39461.057308315234,0,0
1705507200,42478.1,42760,42195.7,42621.1,44293.26181160396,49719.370626725926,39459.3297779338,0,0
1705521600,42621.1,42884.7,42442.3,42782.1,44275.84677714438,49681.358183024684,39458.47455722308,0,0
1705536000,42782.1,42800,42503,42594.3,44257.57904082058,49639.56117724634,39459.11801195214,0,0
1705550400,42594.3,42931.3,42589.9,42920.2,44238.695901949475,49594.67190293356,39461.13846534792,0,0
1705564800,42920.2,42931.3,42388.6,42555.1,44219.05478616063,49547.93537955073,39463.29531600364,0,0
1705579200,42555.1,42829,42347.5,42629.3,44198.685835872064,49499.07926219342,39465.86196624847,0,0
1705593600,42629.3,42629.3,40812,41028.8,44176.51394795498,49455.61198489468,39460.92882623576,0,0
1705608000,41028.8,41380.4,40669,41330.5,44152.26700715313,49409.90504739955,39454.08678686666,0,0
1705622400,41330.5,41376.2,40743.7,41055.7,44125.99184111687,49361.51197456258,39445.776234846926,0,0
1705636800,41055.7,41570,41035.3,41289.3,44098.05383303049,49310.227536582555,39436.815626497686,0,0
1705651200,41289.3,41521.1,41140.3,41474,44068.6385902069,49255.33635064637,39428.11177592918,0,0
1705665600,41474,41500,40714.9,40900.6,44037.49168058641,49199.29959497701,39417.24149495229,0,0
1705680000,40900.6,42000,40269,41830.1,44005.060893293325,49148.712244075185,39399.717628530336,0,0
1705694400,41830.1,42199,41525.4,41663,43971.875429960295,49096.96221154177,39381.78131056365,0,0
1705708800,41663,41705,41412.6,41639.9,43937.78923723681,49041.51684705554,39365.204161130096,0,0
1705723200,41639.9,41789.1,41561.8,41647.4,43902.959228141066,48982.2773272119,39350.35147737035,0,0
1705737600,41647.4,41670.4,41450.4,41580,43867.353337673434,48919.327034933754,39337.10468825739,0,0
1705752000,41580,41695.7,41480,41567.1,43831.056961145645,48852.892898342834,39325.44093814273,0,0
1705766400,41567.1,41688.1,41518.9,41632.8,43794.17094617872,48782.94936338528,39315.56894144356,0,0
1705780800,41632.8,41874.9,41610.6,41691.9,43756.87336475775,48710.45860234927,39307.04045079763,0,0
1705795200,41691.9,41738.9,41630,41680.1,43719.17718543896,48634.59100345821,39300.55572248766,0,0
1705809600,41680.1,41701.6,41557.6,41638.5,43681.08747228717,48555.752382590814,39295.80552531426,0,0
1705824000,41638.5,41830,41638.4,41720.3,43642.75856450886,48474.572986359446,39292.56634516376,0,0
1705838400,41720.3,41867.8,41590.1,41647.1,43604.211774961695,48391.7588796779,39290.3115847308,0,0
1705852800,41647.1,41757.9,41511,41724.1,43565.45815506165,48307.24444458613,39289.12042245734,0,0
1705867200,41724.1,41816.1,41493,41585.6,43526.51307755436,48221.63982527783,39288.52995366992,0,0
1705881600,41585.6,41695,41055.9,41206.8,43487.10835359075,48136.73848141207,39286.595906101924,0,0
1705896000,41206.8,41321.2,40669.3,41047.7,43446.9924934908,48052.3680085606,39282.9996722151,0,0
1705910400,41047.7,41060.3,40350,40819.9,43405.96256279016,47968.687172413265,39277.238904421625,0,0
1705924800,40819.9,41250,40318,40774,43364.140329164205,47887.19072910805,39268.30197922681,0,0
1705939200,40774,40896.7,39394.7,39811.1,43320.83198481114,47810.76957033456,39252.5470876478,0,0
1705953600,39811.1,40345.5,39360,39559.3,43275.857682360634,47735.662488457354,39232.719533258416,0,0
1705968000,39559.3,40110.9,39497.9,39997.3,43229.45948349623,47659.61223989619,39211.107254264825,0,0
1705982400,39997.3,40180,39653.9,39776.9,43181.75225599927,47582.17363920638,39188.28387364942,0,0
1705996800,39776.9,39864.1,38641.3,38840.9,43132.049601085855,47507.23313988612,39159.79904181365,0,0
1706011200,38840.9,39480,38531.5,39194.1,43080.445427304345,47432.94073911431,39127.339551277466,0,0
1706025600,39194.1,39661.8,38920,39133,43027.261481636844,47358.14838884948,39092.43274057249,0,0
1706040000,39133,39911,39015,39900.1,42973.016018365415,47284.36422932264,39054.77287922382,0,0
1706054400,39900.1,40246.9,39572.5,39614,42918.02559116921,47210.36664249716,39015.94187125393,0,0
1706068800,39614,40181.7,39561,39986.8,42862.48396163834,47136.016112329795,38976.40663953211,0,0
1706083200,39986.8,40565.3,39858.5,40207.2,42806.783891314226,47062.25857005523,38936.09875076441,0,0
1706097600,40207.2,40298.4,39752,40046,42750.8065548731,46987.94339258536,38895.7534451397,0,0
1706112000,40046,40212.7,39579,39795.7,42694.44729290094,46913.54818405362,38854.785029154744,0,0
1706126400,39795.7,40185.9,39488,40078.1,42637.83846558477,46839.63010297814,38812.972370200456,0,0
1706140800,40078.1,40183.1,39911,40008,42581.16984241087,46763.66350262851,38772.75408600797,0,0
1706155200,40008,40129.5,39775.9,40125,42524.477793172526,46686.31775030932,38733.64400365549,0,0
1706169600,40125,40324.3,39961,40173,42467.96739002182,46607.95017710475,38695.7213820123,0,0
1706184000,40173,40282.8,39587.4,39791,42411.416138983586,46530.497049266276,38656.974091842436,0,0
1706198400,39791,40045,39537,39982.8,42354.850963848934,46452.791872936934,38618.419428413035,0,0
1706212800,39982.8,39987.6,39629.2,39954,42298.33253440984,46373.98644415897,38580.874157668324,0,0
1706227200,39954,40221.3,39810,40054,42242.09163214322,46294.727071254696,38544.223464411574,0,0
1706241600,40054,40217.8,39882.2,39949.5,42186.16061732925,46214.63064085162,38508.84715408616,0,0
1706256000,39949.5,41348.3,39942.2,41263.3,42131.421767275824,46141.27957301028,38470.036300648644,0,0
1706270400,41263.3,41568.9,40880.6,41391.2,42078.29912372284,46070.43241504641,38432.095474910915,0,0
1706284800,41391.2,42193,41377.5,42045.4,42027.34825781522,46003.375980402016,38394.964802934206,0,0
1706299200,42045.4,42238.1,41790,41805.5,41978.58933583379,45937.87755987356,38360.54376543183,0,0
1706313600,41805.5,41921.3,41693,41809,41931.837189010235,45872.49523933107,38329.699766105456,0,0
1706328000,41809,41877,41581,41701.1,41886.96037130284,45807.6017944917,38301.883975905344,0,0
1706342400,41701.1,41784.5,41365,41741.4,41843.83042364496,45743.88707159556,38276.286879213905,0,0
1706356800,41741.4,41878.4,41692.3,41797.2,41802.56368312846,45680.13685260297,38254.139564435995,0,0
1706371200,41797.2,41975,41720.7,41883.5,41763.1834220923,45616.89270197438,38235.03501087514,0,0
1706385600,41883.5,42193.3,41883.5,42095.8,41725.83207658919,45554.721195269834,38218.76233246491,0,0
1706400000,42095.8,42222,41905.1,42204.1,41690.5043432966,45493.73091558604,38205.22338832765,0,0
1706414400,42204.1,42839.9,42202.4,42366.3,41657.4842559374,45436.132886344545,38193.083000142746,0,0
1706428800,42366.3,42682.9,42300.6,42454.6,41626.708605305204,45380.36555283998,38183.53704739053,0,0
1706443200,42454.6,42541.2,42130.2,42242.1,41597.94016113254,45326.39353595196,38176.18148412038,0,0
1706457600,42242.1,42343.2,41704.3,41770,41570.768311872795,45275.15350882044,38169.4736319941,0,0
1706472000,41770,42059.4,41587.4,42016.1,41545.09837357104,45225.55841557472,38164.154503292964,0,0
1706486400,42016.1,42484.9,41859.2,42303.1,41521.20059458894,45178.7894434281,38159.72318104851,0,0
1706500800,42303.1,42324.2,41974.4,42039.7,41498.92087656507,45133.06118199257,38157.40365970401,0,0
1706515200,42039.7,42368.9,41939.6,42232.4,41478.27258921834,45088.900728391454,38156.776261838975,0,0
1706529600,42232.4,42642.7,41767.9,42637.6,41459.36299795941,45049.02156729985,38155.74057759924,0,0
1706544000,42637.6,43300,42501.5,42981.9,41442.675555357055,45013.34168390086,38155.25115303439,0,0
1706558400,42981.9,43436.9,42958.8,43286.2,41428.40555618668,44980.17194018702,38157.09706957477,0,0
1706572800,43286.2,43790,43121.5,43503.9,41416.68502850343,44950.72444938351,38160.4928454893,0,0
1706587200,43503.9,43554,43230.9,43354.1,41407.32776378649,44922.840133674996,38166.927723974695,0,0
1706601600,43354.1,43550,43172.1,43519.7,41400.270206333895,44896.818193898725,38176.032113348745,0,0
1706616000,43519.7,43890.8,43083.7,43353,41395.444439889994,44875.01688248504,38185.67522466693,0,0
1706630400,43353,43591.2,43191.6,43522.3,41392.750544358234,44854.99366520143,38197.74918297884,0,0
1706644800,43522.3,43742.2,42647.5,42919,41391.79138941378,44840.26732006965,38208.523205166464,0,0
1706659200,42919,43087,42631,42912.4,41392.28225979681,44826.82612114112,38220.8864407346,0,0
1706673600,42912.4,43069.9,42845.1,43031,41394.25763325113,44813.422559258026,38235.967421193534,0,0
1706688000,43031,43069.8,42333.3,42625.4,41397.3659504264,44802.669001265924,38250.888749174745,0,0
1706702400,42625.4,43458.5,42488.9,43330,41401.94318628562,44796.16583112888,38264.902091448166,0,0
1706716800,43330,43735.9,43001.7,43308,41408.158385482406,44792.624888319115,38279.41731819192,0,0
1706731200,43308,43339.8,42255,42552.7,41415.34731286687,44793.32297136061,38292.11318262885,0,0
1706745600,42552.7,42668,41843.5,42003,41422.94844419566,44796.10761139165,38303.789085776465,0,0
1706760000,42003,42293.7,41883.8,42181.6,41430.88765102453,44798.46579701734,38316.456177972555,0,0
1706774400,42181.6,42329.9,42000,42064.2,41439.15390559897,44799.96195887418,38330.46728897427,0,0
1706788800,42064.2,42928,41931,42477.9,41448.02259792116,44804.749601549134,38342.77822229778,0,0
1706803200,42477.9,43307.3,42333,43201.1,41457.92948415776,44813.00981275869,38354.0388002247,0,0
1706817600,43201.1,43272,42855,43064.6,41468.929349171536,44821.53607262392,38367.0943044034,0,0
1706832000,43064.6,43430.5,43002.3,43017.3,41481.045068369844,44830.449804572956,38381.883462356236,0,0
1706846400,43017.3,43243.7,42922.7,43078.3,41494.15393373407,44839.06144703506,38398.77007038176,0,0
1706860800,43078.3,43196,42922.2,43132,41508.202909775486,44847.11282978112,38417.877987788015,0,0
1706875200,43132,43247,42520.3,43222.7,41523.05792029692,44857.100212734746,38436.82116934633,0,0
1706889600,43222.7,43476.7,42742,43041,41538.754394372925,44869.04510731205,38455.64603635495,0,0
1706904000,43041,43210,42870.5,43178.1,41555.2414297501,44880.631046453454,38476.24353805242,0,0
1706918400,43178.1,43377.8,43120.3,43151,41572.59097715717,44891.52368083129,38499.03453582232,0,0
1706932800,43151,43200,43017.5,43037.4,41590.62788733416,44901.19269174192,38524.1510161674,0,0
1706947200,43037.4,43109.9,42955.1,42985.9,41609.24261654184,44909.45833240467,38551.54649845757,0,0
1706961600,42985.9,43167.6,42859.1,43092.4,41628.41440145537,44917.263833622645,38580.375064656604,0,0
1706976000,43092.4,43249.8,42988,43040.6,41648.15119661231,44924.40767501408,38610.82622711142,0,0
1706990400,43040.6,43082.2,42931,42991.8,41668.32539935213,44930.19888866251,38643.25964567255,0,0
1707004800,42991.8,43049,42875.6,43006.9,41688.87660348341,44934.79186902959,38677.43368047783,0,0
1707019200,43006.9,43010,42711,42823,41709.64835131285,44938.81754187619,38712.517612842,0,0
1707033600,42823,43114.7,42716.5,43039.3,41730.71393376701,44942.965985832125,38748.05427774556,0,0
1707048000,43039.3,43096.1,42812,42919,41752.027535323825,44946.565879022666,38784.53824486812,0,0
1707062400,42919,42962.9,42550.5,42617.8,41773.34020706369,44950.13899220069,38821.05798066299,0,0
1707076800,42617.8,42978.1,42154,42559.6,41794.49324309225,44955.89492850773,38855.408578224175,0,0
1707091200,42559.6,42718.8,42229.6,42700.1,41815.45971172334,44961.81309172946,38889.28294184812,0,0
1707105600,42700.1,43150,42620.3,43047.2,41836.59579470748,44968.47925931557,38922.836095844774,0,0
1707120000,43047.2,43266.6,42934,43184.1,41858.0519194537,44974.91878148746,38957.19120704401,0,0
1707134400,43184.1,43567.9,42563.2,42617.6,41879.59518488825,44984.71785872017,38988.80722912272,0,0
1707148800,42617.6,42859.1,42439.4,42754.2,41900.98235225291,44994.20669117607,39020.40843022848,0,0
1707163200,42754.2,42788.7,42286.3,42692.6,41922.10958360754,45003.77193040569,39051.46605617323,0,0
1707177600,42692.6,42950,42554,42836.1,41943.14884938512,45012.97540344261,39082.68048566126,0,0
1707192000,42836.1,42913.9,42615.1,42872.2,41964.103250165776,45021.290679129415,39114.515266594004,0,0
1707206400,42872.2,43099.1,42645.6,42807.5,41985.004187128696,45029.673055383806,39146.199760880976,0,0
1707220800,42807.5,43250,42631,43224.9,42006.00842994878,45039.232760230705,39177.06044439931,0,0
1707235200,43224.9,43370.4,42968.3,43260,42027.246347795815,45048.833693328605,39208.327736127176,0,0
1707249600,43260,43305.1,43010.8,43083.9,42048.62572456097,45057.790317735235,39240.42685751219,0,0
1707264000,43083.9,43179.9,42774.2,42790.6,42069.91431807747,45066.53935908555,39272.54490583749,0,0
1707278400,42790.6,43037.9,42779.3,42898.5,42091.08668154124,45074.23990573361,39305.36780516307,0,0
1707292800,42898.5,43191.8,42807.3,42919.7,42112.19178893699,45081.70864938867,39338.2759970492,0,0
1707307200,42919.7,43312.8,42869.9,43047.2,42133.31055344086,45089.37898223853,39371.042544009724,0,0
1707321600,43047.2,43717.5,42988.9,43595.2,42154.758507267376,45099.18588568806,39402.5663636194,0,0
1707336000,43595.2,44379.1,43595.2,44318,42177.118855280525,45111.936223322766,39433.229957723874,0,0
1707350400,44318,44793.2,44300.1,44513.7,42200.73506107354,45126.275967507354,39464.85725915515,0,0
1707364800,44513.7,44608.9,44401,44496.8,42225.501702546695,45140.52991755717,39498.716503509364,0,0
1707379200,44496.8,44889,44493.6,44678,42251.51626928466,45155.88793653966,39533.95024725157,0,0
1707393600,44678,45458.3,44564.8,45409.4,42279.117793195765,45175.41946740714,39568.504785231125,0,0
1707408000,45409.4,45479,44861.7,45249.1,42308.26178322659,45197.46936404692,39603.74419860569,0,0
1707422400,45249.1,45628.2,45180.1,45260.5,42339.00106942516,45221.13663107124,39640.55627750639,0,0
1707436800,45260.5,46382,45210,46046.1,42371.70989605292,45250.677896626104,39675.90946630065,0,0
1707451200,46046.1,46438,45824.4,46195.5,42406.519579116255,45283.07188437414,39712.696775646866,0,0
1707465600,46195.5,47299.8,46195.4,47163.8,42443.95751732872,45321.38940019991,39749.21231617977,0,0
1707480000,47163.8,47749,46603.2,47133.7,42484.12172504116,45365.771009310774,39785.515788493496,0,0
1707494400,47133.7,48230,47107.4,47486.4,42527.25024260307,45416.1606002637,39822.10273376746,0,0
1707508800,47486.4,47672.6,47000.9,47122.4,42572.88618474546,45469.65188473668,39860.66668585376,0,0
1707523200,47122.4,47489.6,47027.5,47370,42620.91267002529,45525.013971452936,39902.06786020998,0,0
1707537600,47370,47427.2,47133.3,47142.5,42671.13587815131,45581.18654216032,39946.87227914699,0,0
1707552000,47142.5,47271,46840,47176.4,42723.300523307276,45638.682497372494,39994.15205971191,0,0
1707566400,47176.4,47388.3,47101.5,47339.5,42777.43929956987,45696.80232756178,40044.58123593224,0,0
1707580800,47339.5,47672.8,47142.3,47519.9,42833.57121878362,45756.89155065304,40097.01623467086,0,0
1707595200,47519.9,48197.9,47440.4,47728.1,42891.8648352725,45820.28842315006,40150.59992764682,0,0
1707609600,47728.1,48586.9,47555.7,48525.1,42952.556147842566,45888.59666952711,40204.36913597559,0,0
1707624000,48525.1,48603.5,48066,48191.9,43015.551054137206,45959.05445144512,40260.567902804265,0,0
1707638400,48191.9,48466.6,47906.4,48422.7,43080.68310191639,46031.61963290619,40318.921457219425,0,0
1707652800,48422.7,48485,47937.6,48148.2,43147.74495915703,46106.00777139567,40379.290792023065,0,0
1707667200,48148.2,48431.7,47933,48293.4,43216.625916941055,46181.85726965428,40441.785282465375,0,0
1707681600,48293.4,48396.2,47965,48328.5,43287.202187199124,46258.70268020029,40506.580700056584,0,0
1707696000,48328.5,48893.7,48002.5,48152.8,43359.44821228969,46338.91318434715,40571.554662816125,0,0
1707710400,48152.8,48395.5,47712.8,48219.3,43433.02534623969,46421.01285106126,40637.3660303272,0,0
1707724800,48219.3,48346.3,47725.2,47919.3,43507.71793305722,46504.42967810543,40704.11212103668,0,0
1707739200,47919.3,49999,47851.2,49960.4,43584.51739158458,46598.01796018906,40765.90034108891,0,0
1707753600,49960.4,50439.2,49408.3,49556.9,43663.72598554287,46695.92407438476,40828.42356655281,0,0
1707768000,49556.9,50299,49556.9,49960.9,43745.2970875965,46796.560490709504,40892.98438208925,0,0
1707782400,49960.9,50430.5,49762,49819,43829.12277855023,46899.4102034497,40959.832867918056,0,0
1707796800,49819,50168.6,49816.1,50031.2,43915.043984452364,47002.70258396853,41030.21703297037,0,0
1707811200,50031.2,50296,49660,49998.7,44002.887622288195,47107.756530215906,41102.66040493289,0,0
1707825600,49998.7,50004.7,48362.5,48749,44091.68975363811,47218.818014591176,41171.659670310524,0,0
1707840000,48749,49286.6,48300.1,49050,44181.19617506851,47332.04944529213,41240.092460311615,0,0
1707854400,49050,49798,49007.9,49710.4,44271.84520970373,47446.77198480967,41309.37040141467,0,0
1707868800,49710.4,49733,49329,49539.2,44363.537996648636,47560.84230056993,41381.17426815426,0,0
1707883200,49539.2,49912,49220.5,49859.9,44456.26692905644,47675.79871476877,41454.1491185399,0,0
1707897600,49859.9,51831,49743.8,51600,44551.10159411284,47799.80042703619,41523.19958487388,0,0
1707912000,51600,52098.4,51320,51621.9,44648.40124049197,47926.22542943527,41594.757681618124,0,0
1707926400,51621.9,51784.9,51196.3,51702,44747.888738851725,48053.829257749334,41669.385718345075,0,0
1707940800,51702,51919.9,51478.8,51821.8,44849.54547855868,48181.86523421112,41747.69324216754,0,0
1707955200,51821.8,52575.5,51733.5,52394.9,44953.61465119802,48312.638477727785,41828.13304928503,0,0
1707969600,52394.9,52415.1,51659.1,51817.3,45059.6900520588,48445.271892389654,41910.708481472306,0,0
1707984000,51817.3,52571,51680.1,52362.4,45167.8065618949,48580.47454359049,41994.87075372594,0,0
1707998400,52362.4,52879.5,51700.9,51962.1,45277.7750884584,48719.45233560519,42079.22746830193,0,0
1708012800,51962.1,52447.8,51733.1,52022.1,45389.33684142943,48859.52072904613,42165.61824930048,0,0
1708027200,52022.1,52030.4,51322.5,51904.2,45502.06965261357,49000.227812221536,42253.647281102894,0,0
1708041600,51904.2,52367.5,51827.2,52306.7,45616.18409476475,49140.924742854884,42344.26320335014,0,0
1708056000,52306.7,52384.8,51765.5,51791,45731.372319756876,49281.72558269621,42436.79354812492,0,0
1708070400,51791,52476.8,51586.2,52241.7,45847.59809841778,49424.01229236155,42529.97994092246,0,0
1708084800,52241.7,52625,51600.6,51914.4,45964.67593078491,49568.2406859124,42623.086964281436,0,0
1708099200,51914.4,52286,51672,51783.1,46082.35934534458,49711.98777493028,42717.74149221184,0,0
1708113600,51783.1,52272,51708.3,52151.8,46200.63589034607,49855.00614307941,42814.13085270741,0,0
1708128000,52151.8,52200,51861.7,52004,46319.36224109396,49996.00477217346,42913.09532028454,0,0
1708142400,52004,52092.4,51815.3,51935.9,46438.35504887068,50134.54793917971,43014.665700409576,0,0
1708156800,51935.9,51936,51514.6,51726.3,46557.30851038969,50271.159594634264,43117.82328496284,0,0
1708171200,51726.3,51780.2,50652.3,51015.6,46675.61575903264,50409.02624195621,43218.71039578945,0,0
1708185600,51015.6,51476,50766.6,51424.9,46793.26165646218,50545.82796230216,43319.28914258121,0,0
1708200000,51424.9,52113,51325,51693.1,46910.59685402956,50682.320526898686,43419.560792078555,0,0
1708214400,51693.1,51856.6,51176,51515.5,47027.35937991438,50817.65585013872,43519.76676707696,0,0
1708228800,51515.5,51777,51425.4,51699.9,47143.57231084563,50950.10856906069,43621.426384507206,0,0
1708243200,51699.9,52111.6,51665.9,51869.1,47259.37282107713,51080.39392710661,43724.17962611578,0,0
1708257600,51869.1,51999,51564.4,51821,47374.5976506418,51208.33900750588,43827.87151583317,0,0
1708272000,51821,52027.6,51683,51792.9,47489.202168556105,51333.47011943994,43932.82428323392,0,0
1708286400,51792.9,52456.7,51616.9,52174.9,47603.32837012697,51458.658454660785,44036.84316626192,0,0
1708300800,52174.9,52499.2,51930.1,52103.1,47716.97744586869,51582.421894835425,44141.198744247245,0,0
1708315200,52103.1,52559.2,52012.3,52438.1,47830.207845481775,51704.73327753572,44246.02231795946,0,0
1708329600,52438.1,52496.1,52102.6,52386.1,47942.92836356083,51824.708230253476,44351.90198971012,0,0
1708344000,52386.1,52517.5,52033.8,52157.9,48054.977349565575,51942.72468282942,44458.215508872476,0,0
1708358400,52157.9,52275.9,51701,51850.1,48166.01866593873,52058.97547973237,44564.17616268243,0,0
1708372800,51850.1,52150.7,51725,51814.9,48275.951056541526,52172.5723446181,44670.35734828981,0,0
1708387200,51814.9,51865.3,51324.9,51610.1,48384.45092028755,52283.86794865033,44775.858839612636,0,0
1708401600,51610.1,52105.1,51538.8,51880.9,48491.69427370935,52393.21446348503,44880.70521372026,0,0
1708416000,51880.9,52433,51583.4,52323,48597.878232585426,52502.38764356558,44983.74025849937,0,0
1708430400,52323,53120,51350,51706.3,48702.899389738086,52616.23623337992,45080.61729170517,0,0
1708444800,51706.3,52188.1,50725.2,52136.6,48806.36725277133,52732.561679249964,45172.49700292335,0,0
1708459200,52136.6,52555,51905.9,52287.1,48908.7625331886,52847.15320724379,45263.877188373335,0,0
1708473600,52287.1,52404.5,51990.3,52016.2,49009.93287397161,52958.57804135055,45355.702685893855,0,0
1708488000,52016.2,52128.5,51454.9,51572.2,49109.45251009921,53067.89776696503,45446.27594694369,0,0
1708502400,51572.2,51817.6,50806,50965.7,49206.813243231416,53176.50217459205,45533.46629690823,0,0
1708516800,50965.7,51459.3,50430,51166,49301.8442326533,53284.28364576237,45617.05025256762,0,0
1708531200,51166,51437.4,50574.4,51076.9,49394.55948920052,53390.24062467832,45697.9118015891,0,0
1708545600,51076.9,52022.4,50868.5,51875.2,49485.48486632675,53496.503946996185,45775.200840819685,0,0
1708560000,51875.2,51906.3,51161.3,51592.5,49574.57456187482,53600.62173824174,45850.93163644157,0,0
1708574400,51592.5,51950,51358.6,51860,49661.97639036279,53701.879602534296,45925.988387202764,0,0
1708588800,51860,52074.9,51539,51646.7,49747.70519638613,53800.00530264183,46000.6306390646,0,0
1708603200,51646.7,51758.8,50939.9,51610.1,49831.452573544106,53896.343335179816,46073.13802620318,0,0
1708617600,51610.1,51773.6,51392.8,51535.1,49913.34212715788,53988.508463119484,46145.777929845826,0,0
1708632000,51535.1,52119.7,51142.4,51304.7,49993.329964407254,54079.90857934556,46215.55595389184,0,0
1708646400,51304.7,51571.7,50969.1,51124.1,50071.13490177918,54168.08386077638,46284.05458823323,0,0
1708660800,51124.1,51366.5,50890.8,50954.7,50146.6287824841,54252.20689421508,46351.743499606906,0,0
